Breaks;Date;Time;V2V_ABSORBTION_CO2 [B];V2V_CHAUD_FOND_ECO [B];V2V_FROID_FOND_ECO [B];HYGROMETRIE_CELLULE [R];PRESSION_CO2_HUMIDE [R];SURPRESSION_CEL_EXT [R];TEMPERATURE_MOY_INF [R];TEMPERATURE_MOY_SUP [R];TEMPERATURE_REPRISE [R];V2V_CIRCULATION_AIR [B]
OPEN;19/06/2025;21:56:01;0;0;0;68;61;-316,816651;26,8000005;31,049999;11,8;0
OPEN;19/06/2025;21:56:02;0;0;0;67;55;-316,816651;26,8000005;31;12,9;0
OPEN;19/06/2025;21:56:31;0;0;0;67;55;-334,150879;26,8000005;31;12,9;0
OPEN;19/06/2025;21:56:32;0;0;0;61;56;-334,150879;26,8000005;31;11,7;0
OPEN;19/06/2025;21:56:58;0;0;0;61;56;-309,483035;26,8000005;31;11,7;0
OPEN;19/06/2025;21:57:01;0;0;0;61;56;-309,483035;26,8000005;31;11,7;1
OPEN;19/06/2025;21:57:02;0;0;0;58;52;-309,483035;26,75;30,950001;9,8999996;1
OPEN;19/06/2025;21:57:03;0;0;0;58;52;-296,815677;26,75;30,950001;9,8999996;1
OPEN;19/06/2025;21:57:31;0;0;0;58;52;-296,815677;26,75;30,950001;9,8999996;0
OPEN;19/06/2025;21:57:32;0;0;0;62;52;-296,815677;26,6999995;30,950001;9,6999998;0
OPEN;19/06/2025;21:58:01;0;0;0;62;52;-295,482177;26,6999995;30,950001;9,6999998;0
OPEN;19/06/2025;21:58:02;0;0;0;68;57;-295,482177;26,6999995;30,950001;10,6;0
OPEN;19/06/2025;21:58:18;0;0;0;68;57;-312,149783;26,6999995;30,950001;10,6;0
OPEN;19/06/2025;21:58:28;0;0;0;68;57;-312,149783;26,6999995;30,950001;10,6;1
OPEN;19/06/2025;21:58:31;0;0;0;68;57;-312,149783;26,6999995;30,950001;10,6;0
OPEN;19/06/2025;21:58:32;0;0;0;68;57;-312,149783;26,6999995;30,8999995;12,2;0
OPEN;19/06/2025;21:59:01;0;0;0;68;57;-322,150265;26,6999995;30,8999995;12,2;0
OPEN;19/06/2025;21:59:02;0;0;0;66;58;-322,150265;26,6999995;30,8999995;12,7;0
OPEN;19/06/2025;21:59:31;0;0;0;66;58;-337,484371;26,6999995;30,8999995;12,7;0
OPEN;19/06/2025;21:59:32;0;0;0;59;51;-337,484371;26,6999995;30,8999995;11;0
OPEN;19/06/2025;21:59:48;0;0;0;59;51;-298,149167;26,6999995;30,8999995;11;0
OPEN;19/06/2025;21:59:53;0;0;0;59;51;-298,149167;26,6999995;30,8999995;11;1
OPEN;19/06/2025;22:00:01;0;0;0;59;51;-298,149167;26,6999995;30,8999995;11;0
OPEN;19/06/2025;22:00:02;0;0;0;59;56;-298,149167;26,6999995;30,950001;9,8000002;0
OPEN;19/06/2025;22:00:31;0;0;0;59;56;-300,149167;26,6999995;30,950001;9,8000002;0
OPEN;19/06/2025;22:00:32;0;0;0;64;52;-300,149167;26,6999995;30,950001;10,1;0
OPEN;19/06/2025;22:01:02;0;0;0;64;52;-296,148923;26,6999995;30,950001;10,1;0
OPEN;19/06/2025;22:01:08;0;0;0;67;53;-313,483277;26,6999995;30,8999995;11,1;0
OPEN;19/06/2025;22:01:23;0;0;0;67;53;-313,483277;26,6999995;30,8999995;11,1;1
OPEN;19/06/2025;22:01:32;0;0;0;67;53;-313,483277;26,6999995;30,8999995;11,1;0
OPEN;19/06/2025;22:02:02;0;0;0;68;50;-326,150515;26,6999995;30,8999995;12,5;0
OPEN;19/06/2025;22:02:32;0;0;0;65;54;-336,151005;26,6499995;30,849999;12,6;0
OPEN;19/06/2025;22:02:43;0;0;0;58;49;-299,482547;26,6000005;30,849999;10,6;0
OPEN;19/06/2025;22:02:48;0;0;0;58;49;-299,482547;26,6000005;30,849999;10,6;1
OPEN;19/06/2025;22:03:02;0;0;0;58;49;-299,482547;26,6000005;30,849999;10,6;0
OPEN;19/06/2025;22:03:03;0;0;0;59;53;-299,482547;26,6000005;30,849999;9,6000004;0
OPEN;19/06/2025;22:03:32;0;0;0;59;53;-297,482421;26,6000005;30,849999;9,6000004;0
OPEN;19/06/2025;22:03:33;0;0;0;66;54;-297,482421;26,5500005;30,8;10,1;0
OPEN;19/06/2025;22:04:02;0;0;0;66;54;-296,815671;26,5500005;30,8;10,1;0
OPEN;19/06/2025;22:04:03;0;0;0;67;52;-296,815671;26,5500005;30,75;11,4;0
OPEN;19/06/2025;22:04:18;0;0;0;67;52;-315,483275;26,5500005;30,75;11,4;1
OPEN;19/06/2025;22:04:32;0;0;0;67;52;-315,483275;26,5500005;30,75;11,4;0
OPEN;19/06/2025;22:04:33;0;0;0;68;51;-315,483275;26,5;30,75;12,7;0
OPEN;19/06/2025;22:05:02;0;0;0;68;51;-332,817507;26,5;30,75;12,7;0
OPEN;19/06/2025;22:05:03;0;0;0;63;53;-332,817507;26,5;30,75;12,1;0
OPEN;19/06/2025;22:05:32;0;0;0;63;53;-336,151001;26,5;30,75;12,1;0
OPEN;19/06/2025;22:05:33;0;0;0;58;60;-336,151001;26,4499995;30,7;10,3;0
OPEN;19/06/2025;22:05:38;0;0;0;58;60;-300,815921;26,4499995;30,7;10,3;1
OPEN;19/06/2025;22:06:02;0;0;0;58;60;-300,815921;26,4499995;30,7;10,3;0
OPEN;19/06/2025;22:06:03;0;0;0;63;58;-300,815921;26,5;30,7;10,1;0
OPEN;19/06/2025;22:06:32;0;0;0;63;58;-297,482303;26,5;30,7;10,1;0
OPEN;19/06/2025;22:06:33;0;0;0;67;52;-297,482303;26,4499995;30,65;10,7;0
OPEN;19/06/2025;22:06:49;0;0;0;67;52;-294,815551;26,4499995;30,65;10,7;0
OPEN;19/06/2025;22:07:02;0;0;0;67;52;-294,815551;26,4499995;30,65;10,7;1
OPEN;19/06/2025;22:07:03;0;0;0;68;54;-294,815551;26,4499995;30,65;12;1
OPEN;19/06/2025;22:07:04;0;0;0;68;54;-314,149907;26,4499995;30,65;12;1
OPEN;19/06/2025;22:07:32;0;0;0;68;54;-314,149907;26,4499995;30,65;12;0
OPEN;19/06/2025;22:07:33;0;0;0;67;52;-314,149907;26,4499995;30,65;12,8;0
OPEN;19/06/2025;22:08:02;0;0;0;67;52;-335,484249;26,4499995;30,65;12,8;0
OPEN;19/06/2025;22:08:03;0;0;0;61;53;-335,484249;26,4000005;30,65;11,4;0
OPEN;19/06/2025;22:08:23;0;0;0;61;53;-308,816285;26,4000005;30,65;11,4;0
OPEN;19/06/2025;22:08:32;0;0;0;61;53;-308,816285;26,4000005;30,65;11,4;1
OPEN;19/06/2025;22:08:33;0;0;0;59;50;-308,816285;26,4000005;30,65;9,8999996;1
OPEN;19/06/2025;22:09:02;0;0;0;59;50;-295,482295;26,4000005;30,65;9,8999996;0
OPEN;19/06/2025;22:09:03;0;0;0;65;47;-295,482295;26,35;30,65;10;0
OPEN;19/06/2025;22:09:32;0;0;0;65;47;-294,148801;26,35;30,65;10;0
OPEN;19/06/2025;22:09:33;0;0;0;67;58;-294,148801;26,3;30,65;11;0
OPEN;19/06/2025;22:09:38;0;0;0;67;58;-314,149777;26,3;30,65;11;0
OPEN;19/06/2025;22:09:53;0;0;0;67;58;-314,149777;26,3;30,65;11;1
OPEN;19/06/2025;22:10:02;0;0;0;67;58;-314,149777;26,3;30,65;11;0
OPEN;19/06/2025;22:10:03;0;0;0;68;56;-314,149777;26,25;30,65;12,5;0
OPEN;19/06/2025;22:10:32;0;0;0;68;56;-323,483639;26,25;30,65;12,5;0
OPEN;19/06/2025;22:10:33;0;0;0;66;55;-323,483639;26,1999995;30,5999995;12,6;0
OPEN;19/06/2025;22:11:02;0;0;0;66;55;-331,484135;26,1999995;30,5999995;12,6;0
OPEN;19/06/2025;22:11:03;0;0;0;59;56;-331,484135;26,1500005;30,5500005;10,8;0
OPEN;19/06/2025;22:11:13;0;0;0;59;56;-303,482667;26,1500005;30,5500005;10,8;0
OPEN;19/06/2025;22:11:23;0;0;0;59;56;-303,482667;26,1500005;30,5500005;10,8;1
OPEN;19/06/2025;22:11:32;0;0;0;59;56;-303,482667;26,1500005;30,5500005;10,8;0
OPEN;19/06/2025;22:11:33;0;0;0;59;52;-303,482667;26,05;30,4499995;9,6999998;0
OPEN;19/06/2025;22:12:02;0;0;0;59;52;-296,149047;26,05;30,4499995;9,6999998;0
OPEN;19/06/2025;22:12:03;0;0;0;66;50;-296,149047;26;30,4499995;10,1;0
OPEN;19/06/2025;22:12:32;0;0;0;66;50;-295,482301;26;30,4499995;10,1;0
OPEN;19/06/2025;22:12:33;0;0;0;68;58;-295,482301;26;30,3999995;11,3;1
OPEN;19/06/2025;22:12:42;0;0;0;68;58;-313,483153;26;30,3999995;11,3;1
OPEN;19/06/2025;22:13:02;0;0;0;68;58;-313,483153;26;30,3999995;11,3;0
OPEN;19/06/2025;22:13:03;0;0;0;69;60;-313,483153;25,95;30,3999995;12,7;0
OPEN;19/06/2025;22:13:32;0;0;0;69;60;-328,817263;25,95;30,3999995;12,7;0
OPEN;19/06/2025;22:13:33;0;0;0;65;55;-328,817263;25,9;30,3000005;12,4;0
OPEN;19/06/2025;22:14:02;0;0;0;65;55;-336,150999;25,9;30,3000005;12,4;0
OPEN;19/06/2025;22:14:03;0;0;0;58;55;-336,150999;25,9;30,3000005;10,5;0
OPEN;19/06/2025;22:14:07;0;0;0;58;55;-300,815921;25,9;30,3000005;10,5;0
OPEN;19/06/2025;22:14:17;0;0;0;58;55;-300,815921;25,9;30,3000005;10,5;1
OPEN;19/06/2025;22:14:32;0;0;0;58;55;-300,815921;25,9;30,3000005;10,5;0
OPEN;19/06/2025;22:14:33;0;0;0;63;54;-300,815921;25,9;30,3000005;9,8999996;0
OPEN;19/06/2025;22:15:02;0;0;0;63;54;-299,482541;25,9;30,3000005;9,8999996;0
OPEN;19/06/2025;22:15:03;0;0;0;66;54;-299,482541;25,9;30,3000005;10,5;0
OPEN;19/06/2025;22:15:27;0;0;0;66;54;-299,482543;25,9;30,3000005;10,5;0
OPEN;19/06/2025;22:15:32;0;0;0;66;54;-299,482543;25,9;30,3000005;10,5;1
OPEN;19/06/2025;22:15:33;0;0;0;68;52;-299,482543;25,8499995;30,25;11,7;1
OPEN;19/06/2025;22:15:37;0;0;0;68;52;-319,483523;25,8499995;30,25;11,7;1
OPEN;19/06/2025;22:16:02;0;0;0;68;52;-319,483523;25,8499995;30,25;11,7;0
OPEN;19/06/2025;22:16:03;0;0;0;68;51;-319,483523;25,8000005;30,25;12,8;0
OPEN;19/06/2025;22:16:32;0;0;0;68;51;-336,817751;25,8000005;30,25;12,8;0
OPEN;19/06/2025;22:16:33;0;0;0;62;58;-336,817751;25,8000005;30,1999995;11,8;0
OPEN;19/06/2025;22:16:58;0;0;0;62;58;-331,484011;25,8000005;30,1999995;11,8;0
OPEN;19/06/2025;22:17:02;0;0;0;62;58;-331,484011;25,8000005;30,1999995;11,8;1
OPEN;19/06/2025;22:17:03;0;0;0;58;59;-331,484011;25,6999995;30,1999995;10,1;1
OPEN;19/06/2025;22:17:08;0;0;0;58;59;-297,482417;25,6999995;30,1999995;10,1;1
OPEN;19/06/2025;22:17:32;0;0;0;58;59;-297,482417;25,6999995;30,1999995;10,1;0
OPEN;19/06/2025;22:17:33;0;0;0;63;53;-297,482417;25,6999995;30,1999995;10;0
OPEN;19/06/2025;22:18:02;0;0;0;63;53;-301,482547;25,6999995;30,1999995;10;0
OPEN;19/06/2025;22:18:03;0;0;0;68;51;-301,482547;25,6499995;30,1999995;10,9;0
OPEN;19/06/2025;22:18:18;0;0;0;68;51;-310,149777;25,6499995;30,1999995;10,9;0
OPEN;19/06/2025;22:18:29;0;0;0;68;51;-310,149777;25,6499995;30,1999995;10,9;1
OPEN;19/06/2025;22:18:32;0;0;0;68;51;-310,149777;25,6499995;30,1999995;10,9;0
OPEN;19/06/2025;22:18:33;0;0;0;68;56;-310,149777;25,6499995;30,1999995;12,1;0
OPEN;19/06/2025;22:19:02;0;0;0;68;56;-316,816773;25,6499995;30,1999995;12,1;0
OPEN;19/06/2025;22:19:03;0;0;0;66;51;-316,816773;25,5999995;30,1500005;12,6;0
OPEN;19/06/2025;22:19:32;0;0;0;66;51;-332,817501;25,5999995;30,1500005;12,6;0
OPEN;19/06/2025;22:19:33;0;0;0;59;63;-332,817501;25,549999;30,1000005;10,8;0
OPEN;19/06/2025;22:19:48;0;0;0;59;63;-300,149171;25,549999;30,1000005;10,8;0
OPEN;19/06/2025;22:19:58;0;0;0;59;63;-300,149171;25,549999;30,1000005;10,8;1
OPEN;19/06/2025;22:20:02;0;0;0;59;63;-300,149171;25,549999;30,1000005;10,8;0
OPEN;19/06/2025;22:20:03;0;0;0;58;44;-300,149171;25,450001;30,05;9,6000004;0
OPEN;19/06/2025;22:20:32;0;0;0;58;44;-294,815551;25,450001;30,05;9,6000004;0
OPEN;19/06/2025;22:20:33;0;0;0;65;61;-294,815551;25,450001;30,05;9,8000002;0
OPEN;19/06/2025;22:21:02;0;0;0;65;61;-297,482421;25,450001;30,05;9,8000002;0
OPEN;19/06/2025;22:21:03;0;0;0;68;57;-297,482421;25,450001;30;11,2;0
OPEN;19/06/2025;22:21:14;0;0;0;68;57;-310,149659;25,450001;30;11,2;0
OPEN;19/06/2025;22:21:24;0;0;0;68;57;-310,149659;25,450001;30;11,2;1
OPEN;19/06/2025;22:21:32;0;0;0;68;57;-310,149659;25,450001;30;11,2;0
OPEN;19/06/2025;22:21:33;0;0;0;69;54;-310,149659;25,450001;30;12,6;0
OPEN;19/06/2025;22:22:02;0;0;0;69;54;-328,150637;25,450001;30;12,6;0
OPEN;19/06/2025;22:22:03;0;0;0;64;65;-328,150637;25,450001;29,95;12,4;0
OPEN;19/06/2025;22:22:32;0;0;0;64;65;-335,484249;25,450001;29,95;12,4;0
OPEN;19/06/2025;22:22:33;0;0;0;58;51;-335,484249;25,4000005;29,95;10,5;0
OPEN;19/06/2025;22:22:44;0;0;0;58;51;-295,482297;25,4000005;29,95;10,5;0
OPEN;19/06/2025;22:22:54;0;0;0;58;51;-295,482297;25,4000005;29,95;10,5;1
OPEN;19/06/2025;22:23:02;0;0;0;58;51;-295,482297;25,4000005;29,95;10,5;0
OPEN;19/06/2025;22:23:03;0;0;0;61;55;-295,482297;25,4000005;29,95;9,8999996;0
OPEN;19/06/2025;22:23:32;0;0;0;61;55;-294,815551;25,4000005;29,95;9,8999996;0
OPEN;19/06/2025;22:23:33;0;0;0;67;55;-294,815551;25,4000005;29,95;10,5;0
OPEN;19/06/2025;22:23:59;0;0;0;67;55;-298,815791;25,4000005;29,95;10,5;0
OPEN;19/06/2025;22:24:02;0;0;0;67;55;-298,815791;25,4000005;29,95;10,5;1
OPEN;19/06/2025;22:24:03;0;0;0;67;57;-298,815791;25,4000005;29,95;11,7;1
OPEN;19/06/2025;22:24:14;0;0;0;67;57;-312,816529;25,4000005;29,95;11,7;1
OPEN;19/06/2025;22:24:32;0;0;0;67;57;-312,816529;25,4000005;29,95;11,7;0
OPEN;19/06/2025;22:24:33;0;0;0;67;55;-312,816529;25,35;29,9;12,8;0
OPEN;19/06/2025;22:25:02;0;0;0;67;55;-338,817745;25,35;29,9;12,8;0
OPEN;19/06/2025;22:25:03;0;0;0;61;55;-338,817745;25,35;29,9;11,7;0
OPEN;19/06/2025;22:25:32;0;0;0;61;55;-332,150761;25,35;29,9;11,7;0
OPEN;19/06/2025;22:25:33;0;0;0;57;51;-332,150761;25,35;29,9;10,2;0
OPEN;19/06/2025;22:25:34;0;0;0;57;51;-297,482417;25,35;29,9;10,2;0
OPEN;19/06/2025;22:25:39;0;0;0;57;51;-297,482417;25,35;29,9;10,2;1
OPEN;19/06/2025;22:26:03;0;0;0;57;51;-297,482417;25,35;29,9;10,2;0
OPEN;19/06/2025;22:26:33;0;0;0;61;51;-298,149047;25,3;29,8499995;9,8000002;0
OPEN;19/06/2025;22:26:53;0;0;0;67;54;-298,815791;25,25;29,8499995;10,4;0
OPEN;19/06/2025;22:27:03;0;0;0;67;54;-298,815791;25,25;29,8499995;10,4;1
OPEN;19/06/2025;22:27:33;0;0;0;68;56;-317,483397;25,25;29,8499995;11,9;0
OPEN;19/06/2025;22:28:03;0;0;0;67;60;-332,150881;25,1499995;29,8499995;12,7;0
OPEN;19/06/2025;22:28:23;0;0;0;61;50;-300,815791;25,1499995;29,8499995;11,5;0
OPEN;19/06/2025;22:28:33;0;0;0;61;50;-300,815791;25,1499995;29,8499995;11,5;1
OPEN;19/06/2025;22:29:03;0;0;0;59;58;-295,482299;25,0999995;29,8499995;9,8000002;0
OPEN;19/06/2025;22:29:33;0;0;0;65;58;-298,149043;25,15;29,8499995;10;0
OPEN;19/06/2025;22:29:38;0;0;0;67;53;-311,483033;25,15;29,8000005;11,1;0
OPEN;19/06/2025;22:29:58;0;0;0;67;53;-311,483033;25,15;29,8000005;11,1;1
OPEN;19/06/2025;22:30:03;0;0;0;67;53;-311,483033;25,15;29,8000005;11,1;0
OPEN;19/06/2025;22:30:33;0;0;0;68;51;-327,483883;25,15;29,75;12,5;0
OPEN;19/06/2025;22:31:03;0;0;0;65;47;-336,817629;25,15;29,6999995;12,5;0
OPEN;19/06/2025;22:31:14;0;0;0;59;54;-298,815793;25,049999;29,6999995;10,7;0
OPEN;19/06/2025;22:31:19;0;0;0;59;54;-298,815793;25,049999;29,6999995;10,7;1
OPEN;19/06/2025;22:31:33;0;0;0;59;54;-298,815793;25,049999;29,6999995;10,7;0
OPEN;19/06/2025;22:32:03;0;0;0;61;51;-295,482299;25,0999995;29,6999995;9,8999996;0
OPEN;19/06/2025;22:32:29;0;0;0;66;60;-296,148921;25,0999995;29,6999995;10,3;0
OPEN;19/06/2025;22:32:33;0;0;0;66;60;-296,148921;25,0999995;29,6999995;10,3;1
OPEN;19/06/2025;22:32:39;0;0;0;68;49;-318,150147;25,0500005;29,6500005;11,5;1
OPEN;19/06/2025;22:33:03;0;0;0;68;49;-318,150147;25,0500005;29,6500005;11,5;0
OPEN;19/06/2025;22:33:33;0;0;0;68;56;-330,150631;25,0500005;29,6000005;12,8;0
OPEN;19/06/2025;22:34:03;0;0;0;64;60;-332,817509;25,0500005;29,6499995;12,1;0
OPEN;19/06/2025;22:34:04;0;0;0;58;55;-332,817509;25,049999;29,6499995;10,3;0
OPEN;19/06/2025;22:34:09;0;0;0;58;55;-300,815921;25,049999;29,6499995;10,3;0
OPEN;19/06/2025;22:34:14;0;0;0;58;55;-300,815921;25,049999;29,6499995;10,3;1
OPEN;19/06/2025;22:34:33;0;0;0;58;55;-300,815921;25,049999;29,6499995;10,3;0
OPEN;19/06/2025;22:34:34;0;0;0;64;63;-300,815921;25,0999995;29,6499995;10;0
OPEN;19/06/2025;22:35:03;0;0;0;64;63;-302,149289;25,0999995;29,6499995;10;0
OPEN;19/06/2025;22:35:04;0;0;0;68;54;-302,149289;25;29,6499995;10,8;0
OPEN;19/06/2025;22:35:19;0;0;0;68;54;-311,483033;25;29,6499995;10,8;0
OPEN;19/06/2025;22:35:29;0;0;0;68;54;-311,483033;25;29,6499995;10,8;1
OPEN;19/06/2025;22:35:33;0;0;0;68;54;-311,483033;25;29,6499995;10,8;0
OPEN;19/06/2025;22:35:34;0;0;0;68;52;-311,483033;24,9499995;29,6000005;12;0
OPEN;19/06/2025;22:36:03;0;0;0;68;52;-317,483401;24,9499995;29,6000005;12;0
OPEN;19/06/2025;22:36:04;0;0;0;67;59;-317,483401;24,8500005;29,6000005;12,7;0
OPEN;19/06/2025;22:36:33;0;0;0;67;59;-332,817507;24,8500005;29,6000005;12,7;0
OPEN;19/06/2025;22:36:34;0;0;0;60;63;-332,817507;24,8500005;29,6000005;11,1;0
OPEN;19/06/2025;22:36:54;0;0;0;60;63;-302,149291;24,8500005;29,6000005;11,1;0
OPEN;19/06/2025;22:37:03;0;0;0;60;63;-302,149291;24,8500005;29,6000005;11,1;1
OPEN;19/06/2025;22:37:04;0;0;0;60;59;-302,149291;24,8000005;29,5;9,8999996;1
OPEN;19/06/2025;22:37:33;0;0;0;60;59;-299,482423;24,8000005;29,5;9,8999996;0
OPEN;19/06/2025;22:37:34;0;0;0;65;53;-299,482423;24,6999995;29,45;10,2;0
OPEN;19/06/2025;22:38:03;0;0;0;65;53;-292,815433;24,6999995;29,45;10,2;0
OPEN;19/06/2025;22:38:04;0;0;0;67;57;-292,815433;24,6999995;29,45;11,2;0
OPEN;19/06/2025;22:38:09;0;0;0;67;57;-314,149777;24,6999995;29,45;11,2;0
OPEN;19/06/2025;22:38:24;0;0;0;67;57;-314,149777;24,6999995;29,45;11,2;1
OPEN;19/06/2025;22:38:33;0;0;0;67;57;-314,149777;24,6999995;29,45;11,2;0
OPEN;19/06/2025;22:38:34;0;0;0;68;56;-314,149777;24,7;29,45;12,6;0
OPEN;19/06/2025;22:39:03;0;0;0;68;56;-325,483767;24,7;29,45;12,6;0
OPEN;19/06/2025;22:39:04;0;0;0;65;48;-325,483767;24,7;29,3499995;12,3;0
OPEN;19/06/2025;22:39:33;0;0;0;65;48;-338,151003;24,7;29,3499995;12,3;0
OPEN;19/06/2025;22:39:34;0;0;0;58;54;-338,151003;24,7;29,3499995;10,5;0
OPEN;19/06/2025;22:39:44;0;0;0;58;54;-297,482417;24,7;29,3499995;10,5;0
OPEN;19/06/2025;22:39:54;0;0;0;58;54;-297,482417;24,7;29,3499995;10,5;1
OPEN;19/06/2025;22:40:03;0;0;0;58;54;-297,482417;24,7;29,3499995;10,5;0
OPEN;19/06/2025;22:40:04;0;0;0;60;56;-297,482417;24,65;29,3499995;9,8000002;0
OPEN;19/06/2025;22:40:33;0;0;0;60;56;-294,815555;24,65;29,3499995;9,8000002;0
OPEN;19/06/2025;22:40:34;0;0;0;64;45;-294,815555;24,65;29,3000005;10,3;0
OPEN;19/06/2025;22:41:03;0;0;0;64;45;-292,148799;24,65;29,3000005;10,3;0
OPEN;19/06/2025;22:41:04;0;0;0;67;56;-292,148799;24,65;29,3000005;11,6;0
OPEN;19/06/2025;22:41:08;0;0;0;67;56;-312,149777;24,65;29,3000005;11,6;0
OPEN;19/06/2025;22:41:23;0;0;0;67;56;-312,149777;24,65;29,3000005;11,6;1
OPEN;19/06/2025;22:41:33;0;0;0;67;56;-312,149777;24,65;29,3000005;11,6;0
OPEN;19/06/2025;22:41:34;0;0;0;67;52;-312,149777;24,65;29,3000005;12,8;0
OPEN;19/06/2025;22:42:03;0;0;0;67;52;-331,484127;24,65;29,3000005;12,8;0
OPEN;19/06/2025;22:42:04;0;0;0;61;52;-331,484127;24,65;29,3000005;11,9;0
OPEN;19/06/2025;22:42:33;0;0;0;61;52;-333,484257;24,65;29,3000005;11,9;0
OPEN;19/06/2025;22:42:34;0;0;0;57;59;-333,484257;24,65;29,3500005;10;1
OPEN;19/06/2025;22:42:38;0;0;0;57;59;-296,148923;24,65;29,3500005;10;1
OPEN;19/06/2025;22:43:03;0;0;0;57;59;-296,148923;24,65;29,3500005;10;0
OPEN;19/06/2025;22:43:04;0;0;0;62;54;-296,148923;24,7;29,3500005;9,6999998;0
OPEN;19/06/2025;22:43:33;0;0;0;62;54;-296,815673;24,7;29,3500005;9,6999998;0
OPEN;19/06/2025;22:43:34;0;0;0;67;58;-296,815673;24,65;29,3500005;10,5;0
OPEN;19/06/2025;22:43:58;0;0;0;67;58;-293,482177;24,65;29,3500005;10,5;0
OPEN;19/06/2025;22:44:03;0;0;0;67;58;-293,482177;24,65;29,3500005;10,5;1
OPEN;19/06/2025;22:44:04;0;0;0;68;41;-293,482177;24,65;29,3;11,9;1
OPEN;19/06/2025;22:44:08;0;0;0;68;41;-314,149903;24,65;29,3;11,9;1
OPEN;19/06/2025;22:44:33;0;0;0;68;41;-314,149903;24,65;29,3;11,9;0
OPEN;19/06/2025;22:44:34;0;0;0;67;49;-314,149903;24,5999995;29,25;12,8;0
OPEN;19/06/2025;22:45:03;0;0;0;67;49;-333,484133;24,5999995;29,25;12,8;0
OPEN;19/06/2025;22:45:04;0;0;0;61;58;-333,484133;24,5500005;29,25;11,5;0
OPEN;19/06/2025;22:45:28;0;0;0;61;58;-315,483281;24,5500005;29,25;11,5;0
OPEN;19/06/2025;22:45:33;0;0;0;61;58;-315,483281;24,5500005;29,25;11,5;1
OPEN;19/06/2025;22:45:34;0;0;0;57;56;-315,483281;24,5;29,1999995;9,6999998;1
OPEN;19/06/2025;22:45:38;0;0;0;57;56;-296,148929;24,5;29,1999995;9,6999998;1
OPEN;19/06/2025;22:46:03;0;0;0;57;56;-296,148929;24,5;29,1999995;9,6999998;0
OPEN;19/06/2025;22:46:04;0;0;0;62;56;-296,148929;24,45;29,1999995;9,6999998;0
OPEN;19/06/2025;22:46:33;0;0;0;62;56;-296,149051;24,45;29,1999995;9,6999998;0
OPEN;19/06/2025;22:46:34;0;0;0;68;63;-296,149051;24,3999995;29,1500005;10,6;0
OPEN;19/06/2025;22:46:48;0;0;0;68;63;-293,482179;24,3999995;29,1500005;10,6;0
OPEN;19/06/2025;22:47:03;0;0;0;68;63;-293,482179;24,3999995;29,1500005;10,6;1
OPEN;19/06/2025;22:47:04;0;0;0;68;56;-293,482179;24,3999995;29,1500005;12,2;0
OPEN;19/06/2025;22:47:33;0;0;0;68;56;-314,149899;24,3999995;29,1500005;12,2;0
OPEN;19/06/2025;22:47:34;0;0;0;67;58;-314,149899;24,3500005;29,05;12,7;0
OPEN;19/06/2025;22:48:03;0;0;0;67;58;-336,151003;24,3500005;29,05;12,7;0
OPEN;19/06/2025;22:48:04;0;0;0;59;50;-336,151003;24,3500005;29,05;11,1;0
OPEN;19/06/2025;22:48:23;0;0;0;59;50;-300,815915;24,3500005;29,05;11,1;0
OPEN;19/06/2025;22:48:33;0;0;0;59;50;-300,815915;24,3500005;29,05;11,1;1
OPEN;19/06/2025;22:48:34;0;0;0;58;56;-300,815915;24,3;29;10;0
OPEN;19/06/2025;22:49:03;0;0;0;58;56;-295,482299;24,3;29;10;0
OPEN;19/06/2025;22:49:04;0;0;0;64;52;-295,482299;24,3;29;10,1;0
OPEN;19/06/2025;22:49:34;0;0;0;64;52;-296,149047;24,3;29;10,1;0
OPEN;19/06/2025;22:49:43;0;0;0;67;51;-312,149775;24,25;28,95;11,1;0
OPEN;19/06/2025;22:49:58;0;0;0;67;51;-312,149775;24,25;28,95;11,1;1
OPEN;19/06/2025;22:50:04;0;0;0;67;51;-312,149775;24,25;28,95;11,1;0
OPEN;19/06/2025;22:50:34;0;0;0;68;56;-324,150387;24,25;28,95;12,6;0
OPEN;19/06/2025;22:51:04;0;0;0;64;54;-334,150875;24,3;28,8999995;12,3;0
OPEN;19/06/2025;22:51:14;0;0;0;57;43;-297,482417;24,25;28,9499995;10,4;0
OPEN;19/06/2025;22:51:19;0;0;0;57;43;-297,482417;24,25;28,9499995;10,4;1
OPEN;19/06/2025;22:51:34;0;0;0;57;43;-297,482417;24,25;28,9499995;10,4;0
OPEN;19/06/2025;22:52:04;0;0;0;61;51;-295,482181;24,1999995;28,8999995;9,6999998;0
OPEN;19/06/2025;22:52:34;0;0;0;65;55;-290,815307;24,1500005;28,8999995;10,3;0
OPEN;19/06/2025;22:52:39;0;0;0;68;50;-313,483151;24,05;28,8999995;11,6;0
OPEN;19/06/2025;22:52:49;0;0;0;68;50;-313,483151;24,05;28,8999995;11,6;1
OPEN;19/06/2025;22:53:04;0;0;0;68;50;-313,483151;24,05;28,8999995;11,6;0
OPEN;19/06/2025;22:53:34;0;0;0;68;54;-329,484005;24,05;28,8999995;12,7;0
OPEN;19/06/2025;22:54:04;0;0;0;61;53;-334,817629;24,05;28,8999995;11,8;0
OPEN;19/06/2025;22:54:09;0;0;0;58;53;-296,815673;24;28,8499995;10,1;1
