Breaks;Date;Time;V2V_CAPTAGE_CO2 [B];VANNE_PROP_FOND [I];VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];VENTILATEUR_CTA [B];MOLE_CO2_DERIVEE [R];ORIGINE_COLONNES [B];V2V_INJECTION_N2 [B];V2V_INJECTION_O2 [B];V2V_INJ_AIR_NEUF [B]
OPEN;19/06/2025;13:00:41;0;0;88;0;1;301;0;0;0;1
OPEN;19/06/2025;13:01:11;0;0;67;0;1;281;0;0;0;1
OPEN;19/06/2025;13:01:41;0;0;15;0;1;286;0;0;0;1
OPEN;19/06/2025;13:02:11;0;0;0;40;1;279;0;0;0;1
OPEN;19/06/2025;13:02:41;0;0;13;0;1;284;0;0;0;1
OPEN;19/06/2025;13:03:11;0;0;84;0;1;264;0;0;0;1
OPEN;19/06/2025;13:03:41;0;0;88;0;1;297;0;0;0;1
OPEN;19/06/2025;13:04:11;0;0;59;0;1;308;0;0;0;1
OPEN;19/06/2025;13:04:41;0;0;0;9;1;280;0;0;0;1
OPEN;19/06/2025;13:05:12;0;0;0;35;1;264;0;0;0;1
OPEN;19/06/2025;13:05:42;0;0;38;0;1;284;0;0;0;1
OPEN;19/06/2025;13:06:12;0;0;100;0;1;302;0;0;0;1
OPEN;19/06/2025;13:06:42;0;0;92;0;1;308;0;0;0;1
OPEN;19/06/2025;13:07:12;0;0;50;0;1;285;0;0;0;1
OPEN;19/06/2025;13:07:42;0;0;0;22;1;285;0;0;0;1
OPEN;19/06/2025;13:08:12;0;0;0;31;1;308;0;0;0;1
OPEN;19/06/2025;13:08:42;0;0;55;0;1;264;0;0;0;1
OPEN;19/06/2025;13:09:12;0;0;100;0;1;290;0;0;0;1
OPEN;19/06/2025;13:09:42;0;0;88;0;1;308;0;0;0;1
OPEN;19/06/2025;13:10:12;0;0;30;0;1;283;0;0;0;1
OPEN;19/06/2025;13:10:42;0;0;0;35;1;286;0;0;0;1
OPEN;19/06/2025;13:11:12;0;0;0;27;1;267;0;0;0;1
OPEN;19/06/2025;13:11:42;0;0;67;0;1;259;0;0;0;1
OPEN;19/06/2025;13:12:12;0;0;100;0;1;281;0;0;0;1
OPEN;19/06/2025;13:12:42;0;0;80;0;1;242;0;0;0;1
OPEN;19/06/2025;13:13:12;0;0;23;0;1;321;0;0;0;1
OPEN;19/06/2025;13:13:42;0;0;0;40;1;274;0;0;0;1
OPEN;19/06/2025;13:14:12;0;0;0;14;1;273;0;0;0;1
OPEN;19/06/2025;13:14:42;0;0;88;0;1;291;0;0;0;1
OPEN;19/06/2025;13:15:12;0;0;100;0;1;294;0;0;0;1
OPEN;19/06/2025;13:15:42;0;0;63;0;1;295;0;0;0;1
OPEN;19/06/2025;13:16:12;0;0;15;0;1;272;0;0;0;1
OPEN;19/06/2025;13:16:42;0;0;0;40;1;299;0;0;0;1
OPEN;19/06/2025;13:17:12;0;0;9;0;1;314;0;0;0;1
OPEN;19/06/2025;13:17:42;0;0;88;0;1;267;0;0;0;1
OPEN;19/06/2025;13:18:12;0;0;100;0;1;281;0;0;0;1
OPEN;19/06/2025;13:18:42;0;0;67;0;1;322;0;0;0;1
OPEN;19/06/2025;13:19:12;0;0;4;5;1;276;0;0;0;1
OPEN;19/06/2025;13:19:42;0;0;0;44;1;272;0;0;0;1
OPEN;19/06/2025;13:20:12;0;0;21;0;1;291;0;0;0;1
OPEN;19/06/2025;13:20:42;0;0;96;0;1;262;0;0;0;1
OPEN;19/06/2025;13:21:12;0;0;96;0;1;306;0;0;0;1
OPEN;19/06/2025;13:21:42;0;0;55;0;1;308;0;0;0;1
OPEN;19/06/2025;13:22:12;0;0;0;18;1;305;0;0;0;1
OPEN;19/06/2025;13:22:42;0;0;0;40;1;255;0;0;0;1
OPEN;19/06/2025;13:23:12;0;0;38;0;1;301;0;0;0;1
OPEN;19/06/2025;13:23:42;0;0;100;0;1;293;0;0;0;1
OPEN;19/06/2025;13:24:12;0;0;92;0;1;283;0;0;0;1
OPEN;19/06/2025;13:24:42;0;0;42;0;1;304;0;0;0;1
OPEN;19/06/2025;13:25:12;0;0;0;22;1;270;0;0;0;1
OPEN;19/06/2025;13:25:42;0;0;0;31;1;310;0;0;0;1
OPEN;19/06/2025;13:26:12;0;0;67;0;1;280;0;0;0;1
OPEN;19/06/2025;13:26:42;0;0;100;0;1;286;0;0;0;1
OPEN;19/06/2025;13:27:12;0;0;80;0;1;304;0;0;0;1
OPEN;19/06/2025;13:27:42;0;0;23;0;1;267;0;0;0;1
OPEN;19/06/2025;13:28:12;0;0;0;40;1;281;0;0;0;1
OPEN;19/06/2025;13:28:42;0;0;0;14;1;305;0;0;0;1
OPEN;19/06/2025;13:29:12;0;0;80;0;1;291;0;0;0;1
OPEN;19/06/2025;13:29:42;0;0;100;0;1;296;0;0;0;1
OPEN;19/06/2025;13:30:12;0;0;75;0;1;298;0;0;0;1
OPEN;19/06/2025;13:30:42;0;0;12;0;1;281;0;0;0;1
OPEN;19/06/2025;13:31:12;0;0;0;40;1;301;0;0;0;1
OPEN;19/06/2025;13:31:42;0;0;9;14;1;292;0;0;0;1
OPEN;19/06/2025;13:32:12;0;0;92;0;1;290;0;0;0;1
OPEN;19/06/2025;13:32:43;0;0;100;0;1;282;0;0;0;1
OPEN;19/06/2025;13:33:13;0;0;67;0;1;298;0;0;0;1
OPEN;19/06/2025;13:33:43;0;0;4;0;1;273;0;0;0;1
OPEN;19/06/2025;13:34:13;0;0;0;44;1;284;0;0;0;1
OPEN;19/06/2025;13:34:43;0;0;25;0;1;337;0;0;0;1
OPEN;19/06/2025;13:35:13;0;0;96;0;1;298;0;0;0;1
OPEN;19/06/2025;13:35:43;0;0;96;0;1;325;0;0;0;1
OPEN;19/06/2025;13:36:13;0;0;59;0;1;286;0;0;0;1
OPEN;19/06/2025;13:36:43;0;0;0;0;1;316;0;0;0;1
OPEN;19/06/2025;13:37:13;0;0;0;40;1;270;0;0;0;1
OPEN;19/06/2025;13:37:43;0;0;42;0;1;325;0;0;0;1
OPEN;19/06/2025;13:38:13;0;0;100;0;1;314;0;0;0;1
OPEN;19/06/2025;13:38:43;0;0;92;0;1;322;0;0;0;1
OPEN;19/06/2025;13:39:13;0;0;42;0;1;273;0;0;0;1
OPEN;19/06/2025;13:39:43;0;0;0;27;1;294;0;0;0;1
OPEN;19/06/2025;13:40:13;0;0;0;40;1;328;0;0;0;1
OPEN;19/06/2025;13:40:43;0;0;55;0;1;283;0;0;0;1
OPEN;19/06/2025;13:41:13;0;0;100;0;1;278;0;0;0;1
OPEN;19/06/2025;13:41:43;0;0;88;0;1;351;0;0;0;1
OPEN;19/06/2025;13:42:13;0;0;34;0;1;303;0;0;0;1
OPEN;19/06/2025;13:42:43;0;0;0;22;1;311;0;0;0;1
OPEN;19/06/2025;13:43:13;0;0;0;27;1;313;0;0;0;1
OPEN;19/06/2025;13:43:43;0;0;67;0;1;317;0;0;0;1
OPEN;19/06/2025;13:44:13;0;0;100;0;1;303;0;0;0;1
OPEN;19/06/2025;13:44:43;0;0;84;0;1;256;0;0;0;1
OPEN;19/06/2025;13:45:13;0;0;27;0;1;315;0;0;0;1
OPEN;19/06/2025;13:45:43;0;0;0;40;1;303;0;0;0;1
OPEN;19/06/2025;13:46:13;0;0;0;14;1;289;0;0;0;1
OPEN;19/06/2025;13:46:43;0;0;75;0;1;300;0;0;0;1
OPEN;19/06/2025;13:47:13;0;0;92;0;1;302;0;0;0;1
OPEN;19/06/2025;13:47:43;0;0;63;0;1;285;0;0;0;1
OPEN;19/06/2025;13:48:13;0;0;8;0;1;263;0;0;0;1
OPEN;19/06/2025;13:48:43;0;0;0;40;1;284;0;0;0;1
OPEN;19/06/2025;13:49:13;0;0;30;0;1;338;0;0;0;1
OPEN;19/06/2025;13:49:43;0;0;92;0;1;300;0;0;0;1
OPEN;19/06/2025;13:50:13;0;0;88;0;1;316;0;0;0;1
OPEN;19/06/2025;13:50:43;0;0;45;0;1;339;0;0;0;1
OPEN;19/06/2025;13:51:13;0;0;0;22;1;287;0;0;0;1
OPEN;19/06/2025;13:51:43;0;0;0;31;1;278;0;0;0;1
OPEN;19/06/2025;13:52:13;0;0;55;0;1;287;0;0;0;1
OPEN;19/06/2025;13:52:43;0;0;100;0;1;279;0;0;0;1
OPEN;19/06/2025;13:53:13;0;0;88;0;1;303;0;0;0;1
OPEN;19/06/2025;13:53:43;0;0;34;0;1;290;0;0;0;1
OPEN;19/06/2025;13:54:13;0;0;0;31;1;288;0;0;0;1
OPEN;19/06/2025;13:54:43;0;0;0;22;1;300;0;0;0;1
OPEN;19/06/2025;13:55:13;0;0;67;0;1;308;0;0;0;1
OPEN;19/06/2025;13:55:43;0;0;96;0;1;291;0;0;0;1
OPEN;19/06/2025;13:56:13;0;0;71;0;1;275;0;0;0;1
OPEN;19/06/2025;13:56:43;0;0;15;0;1;294;0;0;0;1
OPEN;19/06/2025;13:57:13;0;0;0;40;1;268;0;0;0;1
OPEN;19/06/2025;13:57:43;0;0;9;0;1;277;0;0;0;1
OPEN;19/06/2025;13:58:14;0;0;80;0;1;278;0;0;0;1
OPEN;19/06/2025;13:58:44;0;0;92;0;1;320;0;0;0;1
OPEN;19/06/2025;13:59:14;0;0;59;0;1;293;0;0;0;1
OPEN;19/06/2025;13:59:44;0;0;0;14;1;292;0;0;0;1
OPEN;19/06/2025;14:00:14;0;0;0;40;1;281;0;0;0;1
OPEN;19/06/2025;14:00:44;0;0;34;0;1;293;0;0;0;1
OPEN;19/06/2025;14:01:14;0;0;88;0;1;273;0;0;0;1
OPEN;19/06/2025;14:01:44;0;0;84;0;1;299;0;0;0;1
OPEN;19/06/2025;14:02:14;0;0;38;0;1;283;0;0;0;1
OPEN;19/06/2025;14:02:44;0;0;0;31;1;282;0;0;0;1
OPEN;19/06/2025;14:03:14;0;0;0;31;1;323;0;0;0;1
OPEN;19/06/2025;14:03:44;0;0;55;0;1;292;0;0;0;1
OPEN;19/06/2025;14:04:14;0;0;92;0;1;266;0;0;0;1
OPEN;19/06/2025;14:04:44;0;0;75;0;1;309;0;0;0;1
OPEN;19/06/2025;14:05:14;0;0;23;0;1;285;0;0;0;1
OPEN;19/06/2025;14:05:44;0;0;0;40;1;276;0;0;0;1
OPEN;19/06/2025;14:06:14;0;0;0;14;1;295;0;0;0;1
OPEN;19/06/2025;14:06:44;0;0;75;0;1;269;0;0;0;1
OPEN;19/06/2025;14:07:14;0;0;100;0;1;300;0;0;0;1
OPEN;19/06/2025;14:07:44;0;0;67;0;1;285;0;0;0;1
OPEN;19/06/2025;14:08:14;0;0;8;0;1;303;0;0;0;1
OPEN;19/06/2025;14:08:44;0;0;0;40;1;293;0;0;0;1
OPEN;19/06/2025;14:09:14;0;0;17;0;1;305;0;0;0;1
OPEN;19/06/2025;14:09:44;0;0;88;0;1;318;0;0;0;1
OPEN;19/06/2025;14:10:14;0;0;88;0;1;275;0;0;0;1
OPEN;19/06/2025;14:10:44;0;0;50;0;1;287;0;0;0;1
OPEN;19/06/2025;14:11:14;0;0;0;18;1;296;0;0;0;1
OPEN;19/06/2025;14:11:44;0;0;0;40;1;309;0;0;0;1
OPEN;19/06/2025;14:12:14;0;0;42;0;1;303;0;0;0;1
OPEN;19/06/2025;14:12:44;0;0;100;0;1;290;0;0;0;1
OPEN;19/06/2025;14:13:14;0;0;92;0;1;315;0;0;0;1
OPEN;19/06/2025;14:13:44;0;0;38;0;1;252;0;0;0;1
OPEN;19/06/2025;14:14:14;0;0;0;27;1;260;0;0;0;1
OPEN;19/06/2025;14:14:44;0;0;0;35;1;293;0;0;0;1
OPEN;19/06/2025;14:15:14;0;0;55;0;1;255;0;0;0;1
OPEN;19/06/2025;14:15:44;0;0;100;0;1;301;0;0;0;1
OPEN;19/06/2025;14:16:14;0;0;84;0;1;274;0;0;0;1
OPEN;19/06/2025;14:16:44;0;0;27;0;1;268;0;0;0;1
OPEN;19/06/2025;14:17:14;0;0;0;35;1;298;0;0;0;1
OPEN;19/06/2025;14:17:44;0;0;0;18;1;279;0;0;0;1
OPEN;19/06/2025;14:18:14;0;0;75;0;1;304;0;0;0;1
OPEN;19/06/2025;14:18:44;0;0;96;0;1;291;0;0;0;1
OPEN;19/06/2025;14:19:14;0;0;67;0;1;267;0;0;0;1
OPEN;19/06/2025;14:19:44;0;0;12;0;1;274;0;0;0;1
OPEN;19/06/2025;14:20:14;0;0;0;44;1;290;0;0;0;1
OPEN;19/06/2025;14:20:44;0;0;9;0;1;281;0;0;0;1
OPEN;19/06/2025;14:21:14;0;0;88;0;1;289;0;0;0;1
OPEN;19/06/2025;14:21:44;0;0;100;0;1;339;0;0;0;1
OPEN;19/06/2025;14:22:15;0;0;63;0;1;275;0;0;0;1
OPEN;19/06/2025;14:22:45;0;0;0;9;1;304;0;0;0;1
OPEN;19/06/2025;14:23:15;0;0;0;49;1;249;0;0;0;1
OPEN;19/06/2025;14:23:45;0;0;21;0;1;278;0;0;0;1
OPEN;19/06/2025;14:24:15;0;0;92;0;1;309;0;0;0;1
OPEN;19/06/2025;14:24:45;0;0;96;0;1;307;0;0;0;1
OPEN;19/06/2025;14:25:15;0;0;55;0;1;255;0;0;0;1
OPEN;19/06/2025;14:25:45;0;0;0;18;1;276;0;0;0;1
OPEN;19/06/2025;14:26:15;0;0;0;40;1;283;0;0;0;1
OPEN;19/06/2025;14:26:45;0;0;34;0;1;277;0;0;0;1
OPEN;19/06/2025;14:27:15;0;0;100;0;1;310;0;0;0;1
OPEN;19/06/2025;14:27:45;0;0;88;0;1;288;0;0;0;1
OPEN;19/06/2025;14:28:15;0;0;38;0;1;286;0;0;0;1
OPEN;19/06/2025;14:28:45;0;0;0;27;1;276;0;0;0;1
OPEN;19/06/2025;14:29:15;0;0;0;35;1;285;0;0;0;1
OPEN;19/06/2025;14:29:45;0;0;55;0;1;328;0;0;0;1
OPEN;19/06/2025;14:30:15;0;0;100;0;1;293;0;0;0;1
OPEN;19/06/2025;14:30:45;0;0;88;0;1;293;0;0;0;1
OPEN;19/06/2025;14:31:15;0;0;30;0;1;291;0;0;0;1
OPEN;19/06/2025;14:31:45;0;0;0;40;1;296;0;0;0;1
OPEN;19/06/2025;14:32:15;0;0;0;27;1;295;0;0;0;1
OPEN;19/06/2025;14:32:45;0;0;71;0;1;316;0;0;0;1
OPEN;19/06/2025;14:33:15;0;0;100;0;1;285;0;0;0;1
OPEN;19/06/2025;14:33:45;0;0;80;0;1;332;0;0;0;1
OPEN;19/06/2025;14:34:15;0;0;23;0;1;257;0;0;0;1
OPEN;19/06/2025;14:34:45;0;0;0;40;1;311;0;0;0;1
OPEN;19/06/2025;14:35:15;0;0;0;18;1;272;0;0;0;1
OPEN;19/06/2025;14:35:45;0;0;80;0;1;297;0;0;0;1
OPEN;19/06/2025;14:36:15;0;0;100;0;1;311;0;0;0;1
OPEN;19/06/2025;14:36:45;0;0;71;0;1;276;0;0;0;1
OPEN;19/06/2025;14:37:15;0;0;12;0;1;295;0;0;0;1
OPEN;19/06/2025;14:37:45;0;0;0;44;1;305;0;0;0;1
OPEN;19/06/2025;14:38:15;0;0;9;0;1;296;0;0;0;1
OPEN;19/06/2025;14:38:45;0;0;88;0;1;295;0;0;0;1
OPEN;19/06/2025;14:39:15;0;0;100;0;1;318;0;0;0;1
OPEN;19/06/2025;14:39:45;0;0;63;0;1;297;0;0;0;1
OPEN;19/06/2025;14:40:15;0;0;0;9;1;305;0;0;0;1
OPEN;19/06/2025;14:40:45;0;0;0;49;1;300;0;0;0;1
OPEN;19/06/2025;14:41:15;0;0;21;0;1;272;0;0;0;1
OPEN;19/06/2025;14:41:45;0;0;96;0;1;268;0;0;0;1
OPEN;19/06/2025;14:42:15;0;0;96;0;1;288;0;0;0;1
OPEN;19/06/2025;14:42:45;0;0;55;0;1;291;0;0;0;1
OPEN;19/06/2025;14:43:15;0;0;0;18;1;258;0;0;0;1
OPEN;19/06/2025;14:43:45;0;0;0;40;1;283;0;0;0;1
OPEN;19/06/2025;14:44:15;0;0;38;0;1;257;0;0;0;1
OPEN;19/06/2025;14:44:45;0;0;100;0;1;288;0;0;0;1
OPEN;19/06/2025;14:45:15;0;0;92;0;1;284;0;0;0;1
OPEN;19/06/2025;14:45:45;0;0;38;0;1;270;0;0;0;1
OPEN;19/06/2025;14:46:15;0;0;0;27;1;311;0;0;0;1
OPEN;19/06/2025;14:46:45;0;0;0;31;1;266;0;0;0;1
OPEN;19/06/2025;14:47:15;0;0;55;0;1;300;0;0;0;1
OPEN;19/06/2025;14:47:45;0;0;100;0;1;259;0;0;0;1
OPEN;19/06/2025;14:48:15;0;0;88;0;1;289;0;0;0;1
OPEN;19/06/2025;14:48:46;0;0;34;0;1;334;0;0;0;1
OPEN;19/06/2025;14:49:16;0;0;0;35;1;267;0;0;0;1
OPEN;19/06/2025;14:49:46;0;0;0;27;1;307;0;0;0;1
OPEN;19/06/2025;14:50:16;0;0;67;0;1;286;0;0;0;1
OPEN;19/06/2025;14:50:46;0;0;100;0;1;336;0;0;0;1
OPEN;19/06/2025;14:51:16;0;0;75;0;1;308;0;0;0;1
OPEN;19/06/2025;14:51:46;0;0;19;0;1;271;0;0;0;1
OPEN;19/06/2025;14:52:16;0;0;0;44;1;310;0;0;0;1
OPEN;19/06/2025;14:52:46;0;0;0;9;1;315;0;0;0;1
OPEN;19/06/2025;14:53:16;0;0;75;0;1;308;0;0;0;1
OPEN;19/06/2025;14:53:46;0;0;92;0;1;302;0;0;0;1
OPEN;19/06/2025;14:54:16;0;0;63;0;1;278;0;0;0;1
OPEN;19/06/2025;14:54:46;0;0;8;0;1;324;0;0;0;1
OPEN;19/06/2025;14:55:16;0;0;0;40;1;302;0;0;0;1
OPEN;19/06/2025;14:55:46;0;0;25;0;1;302;0;0;0;1
OPEN;19/06/2025;14:56:16;0;0;92;0;1;284;0;0;0;1
OPEN;19/06/2025;14:56:46;0;0;88;0;1;286;0;0;0;1
OPEN;19/06/2025;14:57:16;0;0;42;0;1;305;0;0;0;1
OPEN;19/06/2025;14:57:46;0;0;0;27;1;258;0;0;0;1
OPEN;19/06/2025;14:58:16;0;0;0;31;1;293;0;0;0;1
OPEN;19/06/2025;14:58:46;0;0;55;0;1;272;0;0;0;1
OPEN;19/06/2025;14:59:16;0;0;96;0;1;293;0;0;0;1
OPEN;19/06/2025;14:59:46;0;0;80;0;1;300;0;0;0;1
OPEN;19/06/2025;15:00:16;0;0;27;0;1;273;0;0;0;1
OPEN;19/06/2025;15:00:46;0;0;0;35;1;285;0;0;0;1
OPEN;19/06/2025;15:01:16;0;0;0;14;1;324;0;0;0;1
OPEN;19/06/2025;15:01:46;0;0;80;0;1;299;0;0;0;1
OPEN;19/06/2025;15:02:16;0;0;100;0;1;276;0;0;0;1
OPEN;19/06/2025;15:02:46;0;0;71;0;1;291;0;0;0;1
OPEN;19/06/2025;15:03:16;0;0;15;0;1;306;0;0;0;1
OPEN;19/06/2025;15:03:46;0;0;0;44;1;273;0;0;0;1
OPEN;19/06/2025;15:04:16;0;0;9;0;1;317;0;0;0;1
OPEN;19/06/2025;15:04:46;0;0;92;0;1;292;0;0;0;1
OPEN;19/06/2025;15:05:16;0;0;100;0;1;306;0;0;0;1
OPEN;19/06/2025;15:05:46;0;0;67;0;1;273;0;0;0;1
OPEN;19/06/2025;15:06:16;0;0;4;5;1;295;0;0;0;1
OPEN;19/06/2025;15:06:46;0;0;0;44;1;277;0;0;0;1
OPEN;19/06/2025;15:07:16;0;0;21;0;1;297;0;0;0;1
OPEN;19/06/2025;15:07:46;0;0;92;0;1;284;0;0;0;1
OPEN;19/06/2025;15:08:16;0;0;92;0;1;320;0;0;0;1
OPEN;19/06/2025;15:08:46;0;0;55;0;1;313;0;0;0;1
OPEN;19/06/2025;15:09:16;0;0;0;18;1;326;0;0;0;1
OPEN;19/06/2025;15:09:46;0;0;0;40;1;303;0;0;0;1
OPEN;19/06/2025;15:10:16;0;0;42;0;1;293;0;0;0;1
OPEN;19/06/2025;15:10:46;0;0;100;0;1;318;0;0;0;1
OPEN;19/06/2025;15:11:16;0;0;96;0;1;258;0;0;0;1
OPEN;19/06/2025;15:11:46;0;0;46;0;1;266;0;0;0;1
OPEN;19/06/2025;15:12:16;0;0;0;27;1;302;0;0;0;1
OPEN;19/06/2025;15:12:46;0;0;0;35;1;273;0;0;0;1
OPEN;19/06/2025;15:13:16;0;0;55;0;1;267;0;0;0;1
OPEN;19/06/2025;15:13:47;0;0;100;0;1;273;0;0;0;1
OPEN;19/06/2025;15:14:17;0;0;88;0;1;287;0;0;0;1
OPEN;19/06/2025;15:14:47;0;0;34;0;1;273;0;0;0;1
OPEN;19/06/2025;15:15:17;0;0;0;35;1;313;0;0;0;1
OPEN;19/06/2025;15:15:47;0;0;0;27;1;308;0;0;0;1
OPEN;19/06/2025;15:16:17;0;0;67;0;1;299;0;0;0;1
OPEN;19/06/2025;15:16:47;0;0;100;0;1;289;0;0;0;1
OPEN;19/06/2025;15:17:17;0;0;80;0;1;294;0;0;0;1
OPEN;19/06/2025;15:17:47;0;0;23;0;1;311;0;0;0;1
OPEN;19/06/2025;15:18:17;0;0;0;40;1;319;0;0;0;1
OPEN;19/06/2025;15:18:47;0;0;0;9;1;333;0;0;0;1
OPEN;19/06/2025;15:19:17;0;0;75;0;1;270;0;0;0;1
OPEN;19/06/2025;15:19:47;0;0;92;0;1;306;0;0;0;1
OPEN;19/06/2025;15:20:17;0;0;63;0;1;301;0;0;0;1
OPEN;19/06/2025;15:20:47;0;0;8;0;1;284;0;0;0;1
OPEN;19/06/2025;15:21:17;0;0;0;40;1;293;0;0;0;1
OPEN;19/06/2025;15:21:47;0;0;25;0;1;273;0;0;0;1
OPEN;19/06/2025;15:22:17;0;0;92;0;1;316;0;0;0;1
OPEN;19/06/2025;15:22:47;0;0;88;0;1;280;0;0;0;1
OPEN;19/06/2025;15:23:17;0;0;34;0;1;270;0;0;0;1
OPEN;19/06/2025;15:23:47;0;0;0;22;1;280;0;0;0;1
OPEN;19/06/2025;15:24:17;0;0;0;31;1;328;0;0;0;1
OPEN;19/06/2025;15:24:47;0;0;55;0;1;267;0;0;0;1
OPEN;19/06/2025;15:25:17;0;0;96;0;1;269;0;0;0;1
OPEN;19/06/2025;15:25:47;0;0;75;0;1;263;0;0;0;1
OPEN;19/06/2025;15:26:17;0;0;23;0;1;312;0;0;0;1
OPEN;19/06/2025;15:26:47;0;0;0;40;1;286;0;0;0;1
OPEN;19/06/2025;15:27:17;0;0;13;0;1;272;0;0;0;1
OPEN;19/06/2025;15:27:47;0;0;84;0;1;289;0;0;0;1
OPEN;19/06/2025;15:28:17;0;0;96;0;1;283;0;0;0;1
OPEN;19/06/2025;15:28:47;0;0;67;0;1;329;0;0;0;1
OPEN;19/06/2025;15:29:17;0;0;8;0;1;292;0;0;0;1
OPEN;19/06/2025;15:29:47;0;0;0;40;1;303;0;0;0;1
OPEN;19/06/2025;15:30:17;0;0;38;0;1;273;0;0;0;1
OPEN;19/06/2025;15:30:47;0;0;100;0;1;256;0;0;0;1
OPEN;19/06/2025;15:31:17;0;0;92;0;1;330;0;0;0;1
OPEN;19/06/2025;15:31:47;0;0;45;0;1;321;0;0;0;1
OPEN;19/06/2025;15:32:17;0;0;0;14;1;287;0;0;0;1
OPEN;19/06/2025;15:32:47;0;0;0;40;1;317;0;0;0;1
OPEN;19/06/2025;15:33:17;0;0;42;0;1;295;0;0;0;1
OPEN;19/06/2025;15:33:47;0;0;100;0;1;318;0;0;0;1
OPEN;19/06/2025;15:34:17;0;0;88;0;1;333;0;0;0;1
OPEN;19/06/2025;15:34:47;0;0;30;0;1;306;0;0;0;1
OPEN;19/06/2025;15:35:17;0;0;0;27;1;291;0;0;0;1
OPEN;19/06/2025;15:35:47;0;0;0;35;1;305;0;0;0;1
OPEN;19/06/2025;15:36:17;0;0;67;0;1;316;0;0;0;1
OPEN;19/06/2025;15:36:47;0;0;96;0;1;266;0;0;0;1
OPEN;19/06/2025;15:37:17;0;0;71;0;1;306;0;0;0;1
OPEN;19/06/2025;15:37:47;0;0;19;0;1;300;0;0;0;1
OPEN;19/06/2025;15:38:17;0;0;0;40;1;269;0;0;0;1
OPEN;19/06/2025;15:38:47;0;0;9;14;1;313;0;0;0;1
OPEN;19/06/2025;15:39:17;0;0;84;0;1;314;0;0;0;1
OPEN;19/06/2025;15:39:47;0;0;100;0;1;298;0;0;0;1
OPEN;19/06/2025;15:40:17;0;0;71;0;1;316;0;0;0;1
OPEN;19/06/2025;15:40:47;0;0;8;0;1;289;0;0;0;1
OPEN;19/06/2025;15:41:18;0;0;0;40;1;307;0;0;0;1
OPEN;19/06/2025;15:41:48;0;0;9;0;1;319;0;0;0;1
OPEN;19/06/2025;15:42:18;0;0;92;0;1;290;0;0;0;1
OPEN;19/06/2025;15:42:48;0;0;96;0;1;336;0;0;0;1
OPEN;19/06/2025;15:43:18;0;0;55;0;1;279;0;0;0;1
OPEN;19/06/2025;15:43:48;0;0;0;9;1;280;0;0;0;1
OPEN;19/06/2025;15:44:18;0;0;0;44;1;282;0;0;0;1
OPEN;19/06/2025;15:44:48;0;0;42;0;1;327;0;0;0;1
OPEN;19/06/2025;15:45:18;0;0;100;0;1;270;0;0;0;1
OPEN;19/06/2025;15:45:48;0;0;92;0;1;296;0;0;0;1
OPEN;19/06/2025;15:46:18;0;0;42;0;1;285;0;0;0;1
OPEN;19/06/2025;15:46:48;0;0;0;22;1;316;0;0;0;1
OPEN;19/06/2025;15:47:18;0;0;0;40;1;332;0;0;0;1
OPEN;19/06/2025;15:47:48;0;0;50;0;1;330;0;0;0;1
OPEN;19/06/2025;15:48:18;0;0;100;0;1;314;0;0;0;1
OPEN;19/06/2025;15:48:48;0;0;84;0;1;269;0;0;0;1
OPEN;19/06/2025;15:49:18;0;0;34;0;1;329;0;0;0;1
OPEN;19/06/2025;15:49:48;0;0;0;31;1;300;0;0;0;1
OPEN;19/06/2025;15:50:18;0;0;0;31;1;312;0;0;0;1
OPEN;19/06/2025;15:50:48;0;0;63;0;1;253;0;0;0;1
OPEN;19/06/2025;15:51:18;0;0;92;0;1;325;0;0;0;1
OPEN;19/06/2025;15:51:48;0;0;67;0;1;236;0;0;0;1
OPEN;19/06/2025;15:52:18;0;0;15;0;1;315;0;0;0;1
OPEN;19/06/2025;15:52:48;0;0;0;40;1;317;0;0;0;1
OPEN;19/06/2025;15:53:18;0;0;9;0;1;280;0;0;0;1
OPEN;19/06/2025;15:53:48;0;0;92;0;1;286;0;0;0;1
OPEN;19/06/2025;15:54:18;0;0;100;0;1;285;0;0;0;1
OPEN;19/06/2025;15:54:48;0;0;71;0;1;316;0;0;0;1
OPEN;19/06/2025;15:55:18;0;0;8;0;1;303;0;0;0;1
OPEN;19/06/2025;15:55:48;0;0;0;40;1;308;0;0;0;1
OPEN;19/06/2025;15:56:18;0;0;21;0;1;248;0;0;0;1
OPEN;19/06/2025;15:56:48;0;0;92;0;1;289;0;0;0;1
OPEN;19/06/2025;15:57:18;0;0;92;0;1;270;0;0;0;1
OPEN;19/06/2025;15:57:48;0;0;55;0;1;310;0;0;0;1
OPEN;19/06/2025;15:58:18;0;0;0;14;1;276;0;0;0;1
OPEN;19/06/2025;15:58:48;0;0;0;35;1;248;0;0;0;1
OPEN;19/06/2025;15:59:18;0;0;42;0;1;325;0;0;0;1
OPEN;19/06/2025;15:59:48;0;0;92;0;1;278;0;0;0;1
OPEN;19/06/2025;16:00:18;0;0;80;0;1;295;0;0;0;1
OPEN;19/06/2025;16:00:48;0;0;34;0;1;277;0;0;0;1
OPEN;19/06/2025;16:01:18;0;0;0;35;1;303;0;0;0;1
OPEN;19/06/2025;16:01:48;0;0;0;22;1;277;0;0;0;1
