Breaks;Date;Time;VIDANGE_CANIVEAU [B];CONSIGNE_ROTATION [I];CONSIGNE_TEMP_INF [R];CONSIGNE_TEMP_SUP [R];DESHUMIDIFICATEUR [B];POIDS_EAU_CELLULE [R];POMPE_GENER_CHAUD [B];POMPE_GENER_FROID [B];TEMPERATURE_SONDE [R];V2V_ABSORBTION_O2 [B]
OPEN;20/06/2025;00:29:37;0;0;12;12;1;4,8167901;1;1;11,6;0
OPEN;20/06/2025;00:29:38;0;0;12;12;1;5,4606924;1;1;11,5;0
OPEN;20/06/2025;00:30:07;0;0;12;12;1;5,4606924;1;1;11,5;0
OPEN;20/06/2025;00:30:08;0;0;12;12;1;6,0478668;1;1;11,7;0
OPEN;20/06/2025;00:30:09;0;0;12;12;1;6,0478668;1;1;11,7;0
OPEN;20/06/2025;00:30:37;0;0;12;12;0;6,0478668;1;1;11,7;0
OPEN;20/06/2025;00:30:38;0;0;12;12;0;6,242281;1;1;11,9;0
OPEN;20/06/2025;00:31:07;0;0;12;12;0;6,242281;1;1;11,9;0
OPEN;20/06/2025;00:31:08;0;0;12;12;0;5,2068481;1;1;11,9;0
OPEN;20/06/2025;00:31:28;0;0;12;12;0;5,2068481;1;1;11,9;0
OPEN;20/06/2025;00:31:37;0;0;12;12;1;5,2068481;1;1;11,9;0
OPEN;20/06/2025;00:31:38;0;0;12;12;1;4,5820022;1;1;11,7;0
OPEN;20/06/2025;00:32:07;0;0;12;12;1;4,5820022;1;1;11,7;0
OPEN;20/06/2025;00:32:08;0;0;12;12;1;4,9283266;1;1;11,5;0
OPEN;20/06/2025;00:32:37;0;0;12;12;1;4,9283266;1;1;11,5;0
OPEN;20/06/2025;00:32:38;0;0;12;12;1;5,4513874;1;1;11,5;0
OPEN;20/06/2025;00:33:07;0;0;12;12;1;5,4513874;1;1;11,5;0
OPEN;20/06/2025;00:33:08;0;0;12;12;1;6,1190348;1;1;11,7;0
OPEN;20/06/2025;00:33:37;0;0;12;12;0;6,1190348;1;1;11,7;0
OPEN;20/06/2025;00:33:38;0;0;12;12;0;5,9742289;1;1;12;0
OPEN;20/06/2025;00:34:07;0;0;12;12;0;5,9742289;1;1;12;0
OPEN;20/06/2025;00:34:08;0;0;12;12;0;4,836061;1;1;11,9;0
OPEN;20/06/2025;00:34:18;0;0;12;12;0;4,836061;1;1;11,9;0
OPEN;20/06/2025;00:34:37;0;0;12;12;1;4,836061;1;1;11,9;0
OPEN;20/06/2025;00:34:38;0;0;12;12;1;4,5975575;1;1;11,7;0
OPEN;20/06/2025;00:35:07;0;0;12;12;1;4,5975575;1;1;11,7;0
OPEN;20/06/2025;00:35:08;0;0;12;12;1;5,1205773;1;1;11,5;0
OPEN;20/06/2025;00:35:37;0;0;12;12;1;5,1205773;1;1;11,5;0
OPEN;20/06/2025;00:35:38;0;0;12;12;1;5,809937;1;1;11,6;0
OPEN;20/06/2025;00:35:52;0;0;12;12;1;5,809937;1;1;11,6;0
OPEN;20/06/2025;00:36:07;0;0;12;12;0;5,809937;1;1;11,6;0
OPEN;20/06/2025;00:36:08;0;0;12;12;0;6,3363986;1;1;11,8;0
OPEN;20/06/2025;00:36:37;0;0;12;12;0;6,3363986;1;1;11,8;0
OPEN;20/06/2025;00:36:38;0;0;12;12;0;5,6743069;1;1;12;0
OPEN;20/06/2025;00:37:07;0;0;12;12;0;5,6743069;1;1;12;0
OPEN;20/06/2025;00:37:08;0;0;12;12;0;4,4555998;1;1;12;0
OPEN;20/06/2025;00:37:38;0;0;12;12;1;4,4555998;1;1;11,8;0
OPEN;20/06/2025;00:38:08;0;0;12;12;1;4,6879468;1;1;11,6;0
OPEN;20/06/2025;00:38:38;0;0;12;12;1;5,2352791;1;1;11,5;0
OPEN;20/06/2025;00:38:48;0;0;12;12;1;5,8883052;1;1;11,6;0
OPEN;20/06/2025;00:39:08;0;0;12;12;0;5,8883052;1;1;11,6;0
OPEN;20/06/2025;00:39:38;0;0;12;12;0;6,378602;1;1;11,8;0
OPEN;20/06/2025;00:40:03;0;0;12;12;0;5,4364567;1;1;11,9;0
OPEN;20/06/2025;00:40:08;0;0;12;12;1;5,4364567;1;1;11,9;0
OPEN;20/06/2025;00:40:38;0;0;12;12;1;4,534338;1;1;11,7;0
OPEN;20/06/2025;00:41:08;0;0;12;12;1;4,8620558;1;1;11,5;0
OPEN;20/06/2025;00:41:38;0;0;12;12;1;5,3784842;1;1;11,5;0
OPEN;20/06/2025;00:42:08;0;0;12;12;0;6,088357;1;1;11,6;0
OPEN;20/06/2025;00:42:38;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;00:42:58;0;0;12;12;0;5,0865989;1;1;12;0
OPEN;20/06/2025;00:43:08;0;0;12;12;1;5,0865989;1;1;12;0
OPEN;20/06/2025;00:43:38;0;0;12;12;1;4,4432116;1;1;11,7;0
OPEN;20/06/2025;00:44:08;0;0;12;12;1;4,8292203;1;1;11,5;0
OPEN;20/06/2025;00:44:33;0;0;12;12;1;5,618073;1;1;11,5;0
OPEN;20/06/2025;00:44:38;0;0;12;12;0;5,618073;1;1;11,5;0
OPEN;20/06/2025;00:45:08;0;0;12;12;0;6,2112751;1;1;11,7;0
OPEN;20/06/2025;00:45:09;0;0;12;12;0;6,1074967;1;1;11,9;0
OPEN;20/06/2025;00:45:38;0;0;12;12;0;6,1074967;1;1;11,9;0
OPEN;20/06/2025;00:45:39;0;0;12;12;0;4,7534676;1;1;11,9;0
OPEN;20/06/2025;00:45:48;0;0;12;12;0;4,7534676;1;1;11,9;0
OPEN;20/06/2025;00:46:08;0;0;12;12;1;4,7534676;1;1;11,9;0
OPEN;20/06/2025;00:46:09;0;0;12;12;1;4,6602454;1;1;11,7;0
OPEN;20/06/2025;00:46:38;0;0;12;12;1;4,6602454;1;1;11,7;0
OPEN;20/06/2025;00:46:39;0;0;12;12;1;5,1902308;1;1;11,6;0
OPEN;20/06/2025;00:47:08;0;0;12;12;1;5,1902308;1;1;11,6;0
OPEN;20/06/2025;00:47:09;0;0;12;12;1;5,7621913;1;1;11,7;0
OPEN;20/06/2025;00:47:18;0;0;12;12;1;5,7621913;1;1;11,7;0
OPEN;20/06/2025;00:47:38;0;0;12;12;0;5,7621913;1;1;11,7;0
OPEN;20/06/2025;00:47:39;0;0;12;12;0;6,3363986;1;1;11,8;0
OPEN;20/06/2025;00:48:08;0;0;12;12;0;6,3363986;1;1;11,8;0
OPEN;20/06/2025;00:48:09;0;0;12;12;0;5,5991683;1;1;11,9;0
OPEN;20/06/2025;00:48:38;0;0;12;12;0;5,5991683;1;1;11,9;0
OPEN;20/06/2025;00:48:39;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;00:49:08;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;00:49:09;0;0;12;12;1;4,6747599;1;1;11,5;0
OPEN;20/06/2025;00:49:38;0;0;12;12;1;4,6747599;1;1;11,5;0
OPEN;20/06/2025;00:49:39;0;0;12;12;1;5,3875504;1;1;11,5;0
OPEN;20/06/2025;00:50:08;0;0;12;12;1;5,3875504;1;1;11,5;0
OPEN;20/06/2025;00:50:09;0;0;12;12;0;5,9676132;1;1;11,6;0
OPEN;20/06/2025;00:50:38;0;0;12;12;0;5,9676132;1;1;11,6;0
OPEN;20/06/2025;00:50:39;0;0;12;12;0;6,3256707;1;1;11,9;0
OPEN;20/06/2025;00:51:08;0;0;12;12;0;6,3256707;1;1;11,9;0
OPEN;20/06/2025;00:51:09;0;0;12;12;0;5,1207871;1;1;12;0
OPEN;20/06/2025;00:51:33;0;0;12;12;0;5,1207871;1;1;12;0
OPEN;20/06/2025;00:51:38;0;0;12;12;1;5,1207871;1;1;12;0
OPEN;20/06/2025;00:51:39;0;0;12;12;1;4,5510955;1;1;11,7;0
OPEN;20/06/2025;00:52:08;0;0;12;12;1;4,5510955;1;1;11,7;0
OPEN;20/06/2025;00:52:09;0;0;12;12;1;4,9398446;1;1;11,5;0
OPEN;20/06/2025;00:52:38;0;0;12;12;1;4,9398446;1;1;11,5;0
OPEN;20/06/2025;00:52:39;0;0;12;12;1;5,534719;1;1;11,5;0
OPEN;20/06/2025;00:53:08;0;0;12;12;1;5,534719;1;1;11,5;0
OPEN;20/06/2025;00:53:09;0;0;12;12;0;6,2617097;1;1;11,6;0
OPEN;20/06/2025;00:53:38;0;0;12;12;0;6,2617097;1;1;11,6;0
OPEN;20/06/2025;00:53:39;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;00:54:08;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;00:54:09;0;0;12;12;0;4,9345164;1;1;11,9;0
OPEN;20/06/2025;00:54:28;0;0;12;12;0;4,9345164;1;1;11,9;0
OPEN;20/06/2025;00:54:38;0;0;12;12;1;4,9345164;1;1;11,9;0
OPEN;20/06/2025;00:54:39;0;0;12;12;1;4,5203753;1;1;11,7;0
OPEN;20/06/2025;00:55:08;0;0;12;12;1;4,5203753;1;1;11,7;0
OPEN;20/06/2025;00:55:09;0;0;12;12;1;5,086061;1;1;11,5;0
OPEN;20/06/2025;00:55:38;0;0;12;12;1;5,086061;1;1;11,5;0
OPEN;20/06/2025;00:55:39;0;0;12;12;1;5,6941309;1;1;11,6;0
OPEN;20/06/2025;00:56:03;0;0;12;12;1;5,6941309;1;1;11,6;0
OPEN;20/06/2025;00:56:08;0;0;12;12;0;5,6941309;1;1;11,6;0
OPEN;20/06/2025;00:56:09;0;0;12;12;0;6,3879619;1;1;11,8;0
OPEN;20/06/2025;00:56:38;0;0;12;12;0;6,3879619;1;1;11,8;0
OPEN;20/06/2025;00:56:39;0;0;12;12;0;6,0140648;1;1;12;0
OPEN;20/06/2025;00:57:08;0;0;12;12;0;6,0140648;1;1;12;0
OPEN;20/06/2025;00:57:09;0;0;12;12;0;4,689918;1;1;11,9;0
OPEN;20/06/2025;00:57:23;0;0;12;12;0;4,689918;1;1;11,9;0
OPEN;20/06/2025;00:57:38;0;0;12;12;1;4,689918;1;1;11,9;0
OPEN;20/06/2025;00:57:39;0;0;12;12;1;4,4898367;1;1;11,6;0
OPEN;20/06/2025;00:58:08;0;0;12;12;1;4,4898367;1;1;11,6;0
OPEN;20/06/2025;00:58:09;0;0;12;12;1;5,086061;1;1;11,4;0
OPEN;20/06/2025;00:58:38;0;0;12;12;1;5,086061;1;1;11,4;0
OPEN;20/06/2025;00:58:39;0;0;12;12;1;5,7237101;1;1;11,5;0
OPEN;20/06/2025;00:58:58;0;0;12;12;1;5,7237101;1;1;11,5;0
OPEN;20/06/2025;00:59:08;0;0;12;12;0;5,7237101;1;1;11,5;0
OPEN;20/06/2025;00:59:09;0;0;12;12;0;6,3363986;1;1;11,7;0
OPEN;20/06/2025;00:59:38;0;0;12;12;0;6,3363986;1;1;11,7;0
OPEN;20/06/2025;00:59:39;0;0;12;12;0;5,6366258;1;1;11,9;0
OPEN;20/06/2025;01:00:08;0;0;12;12;0;5,6366258;1;1;11,9;0
OPEN;20/06/2025;01:00:09;0;0;12;12;0;4,5960102;1;1;11,8;0
OPEN;20/06/2025;01:00:14;0;0;12;12;0;4,5960102;1;1;11,8;0
OPEN;20/06/2025;01:00:38;0;0;12;12;1;4,5960102;1;1;11,8;0
OPEN;20/06/2025;01:00:39;0;0;12;12;1;4,8167901;1;1;11,6;0
OPEN;20/06/2025;01:01:08;0;0;12;12;1;4,8167901;1;1;11,6;0
OPEN;20/06/2025;01:01:09;0;0;12;12;1;5,3784842;1;1;11,5;0
OPEN;20/06/2025;01:01:38;0;0;12;12;1;5,3784842;1;1;11,5;0
OPEN;20/06/2025;01:01:39;0;0;12;12;1;6,0478668;1;1;11,7;0
OPEN;20/06/2025;01:01:43;0;0;12;12;1;6,0478668;1;1;11,7;0
OPEN;20/06/2025;01:02:08;0;0;12;12;0;6,0478668;1;1;11,7;0
OPEN;20/06/2025;01:02:09;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;01:02:38;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;01:02:39;0;0;12;12;0;5,2068481;1;1;12;0
OPEN;20/06/2025;01:03:03;0;0;12;12;0;5,2068481;1;1;12;0
OPEN;20/06/2025;01:03:08;0;0;12;12;1;5,2068481;1;1;12;0
OPEN;20/06/2025;01:03:09;0;0;12;12;1;4,5820022;1;1;11,7;0
OPEN;20/06/2025;01:03:38;0;0;12;12;1;4,5820022;1;1;11,7;0
OPEN;20/06/2025;01:03:39;0;0;12;12;1;5,1205773;1;1;11,5;0
OPEN;20/06/2025;01:04:08;0;0;12;12;1;5,1205773;1;1;11,5;0
OPEN;20/06/2025;01:04:09;0;0;12;12;1;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:04:33;0;0;12;12;1;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:04:39;0;0;12;12;0;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:05:09;0;0;12;12;0;6,2527347;1;1;11,7;0
OPEN;20/06/2025;01:05:39;0;0;12;12;0;6,0670371;1;1;11,9;0
OPEN;20/06/2025;01:05:53;0;0;12;12;0;4,836061;1;1;11,9;0
OPEN;20/06/2025;01:06:09;0;0;12;12;1;4,836061;1;1;11,9;0
OPEN;20/06/2025;01:06:39;0;0;12;12;1;4,7065368;1;1;11,7;0
OPEN;20/06/2025;01:07:09;0;0;12;12;1;5,2352791;1;1;11,5;0
OPEN;20/06/2025;01:07:23;0;0;12;12;1;5,809937;1;1;11,6;0
OPEN;20/06/2025;01:07:39;0;0;12;12;0;5,809937;1;1;11,6;0
OPEN;20/06/2025;01:08:09;0;0;12;12;0;6,3363986;1;1;11,7;0
OPEN;20/06/2025;01:08:39;0;0;12;12;0;5,7269206;1;1;12;0
OPEN;20/06/2025;01:08:43;0;0;12;12;0;4,5960102;1;1;11,9;0
OPEN;20/06/2025;01:09:09;0;0;12;12;1;4,5960102;1;1;11,9;0
OPEN;20/06/2025;01:09:39;0;0;12;12;1;4,8620558;1;1;11,6;0
OPEN;20/06/2025;01:10:09;0;0;12;12;1;5,3875504;1;1;11,5;0
OPEN;20/06/2025;01:10:18;0;0;12;12;1;6,0076199;1;1;11,6;0
OPEN;20/06/2025;01:10:39;0;0;12;12;0;6,0076199;1;1;11,6;0
OPEN;20/06/2025;01:11:09;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;01:11:32;0;0;12;12;0;5,2418256;1;1;12;0
OPEN;20/06/2025;01:11:39;0;0;12;12;1;5,2418256;1;1;12;0
OPEN;20/06/2025;01:11:40;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;01:12:09;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;01:12:10;0;0;12;12;1;5,1301136;1;1;11,5;0
OPEN;20/06/2025;01:12:39;0;0;12;12;1;5,1301136;1;1;11,5;0
OPEN;20/06/2025;01:12:40;0;0;12;12;1;5,534719;1;1;11,5;0
OPEN;20/06/2025;01:13:07;0;0;12;12;1;5,534719;1;1;11,5;0
OPEN;20/06/2025;01:13:09;0;0;12;12;0;5,534719;1;1;11,5;0
OPEN;20/06/2025;01:13:10;0;0;12;12;0;6,1700592;1;1;11,7;0
OPEN;20/06/2025;01:13:39;0;0;12;12;0;6,1700592;1;1;11,7;0
OPEN;20/06/2025;01:13:40;0;0;12;12;0;6,1891298;1;1;11,9;0
OPEN;20/06/2025;01:14:09;0;0;12;12;0;6,1891298;1;1;11,9;0
OPEN;20/06/2025;01:14:10;0;0;12;12;0;4,9015017;1;1;11,9;0
OPEN;20/06/2025;01:14:28;0;0;12;12;0;4,9015017;1;1;11,9;0
OPEN;20/06/2025;01:14:39;0;0;12;12;1;4,9015017;1;1;11,9;0
OPEN;20/06/2025;01:14:40;0;0;12;12;1;4,4898367;1;1;11,6;0
OPEN;20/06/2025;01:15:09;0;0;12;12;1;4,4898367;1;1;11,6;0
OPEN;20/06/2025;01:15:10;0;0;12;12;1;4,9398446;1;1;11,5;0
OPEN;20/06/2025;01:15:39;0;0;12;12;1;4,9398446;1;1;11,5;0
OPEN;20/06/2025;01:15:40;0;0;12;12;1;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:16:02;0;0;12;12;1;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:16:09;0;0;12;12;0;5,5720668;1;1;11,5;0
OPEN;20/06/2025;01:16:10;0;0;12;12;0;6,2527347;1;1;11,7;0
OPEN;20/06/2025;01:16:39;0;0;12;12;0;6,2527347;1;1;11,7;0
OPEN;20/06/2025;01:16:40;0;0;12;12;0;6,0140648;1;1;11,9;0
OPEN;20/06/2025;01:17:09;0;0;12;12;0;6,0140648;1;1;11,9;0
OPEN;20/06/2025;01:17:10;0;0;12;12;0;4,7215981;1;1;11,9;0
OPEN;20/06/2025;01:17:22;0;0;12;12;0;4,7215981;1;1;11,9;0
OPEN;20/06/2025;01:17:39;0;0;12;12;1;4,7215981;1;1;11,9;0
OPEN;20/06/2025;01:17:40;0;0;12;12;1;4,5203753;1;1;11,5;0
OPEN;20/06/2025;01:18:09;0;0;12;12;1;4,5203753;1;1;11,5;0
OPEN;20/06/2025;01:18:10;0;0;12;12;1;5,164958;1;1;11,4;0
OPEN;20/06/2025;01:18:39;0;0;12;12;1;5,164958;1;1;11,4;0
OPEN;20/06/2025;01:18:40;0;0;12;12;1;5,7711048;1;1;11,5;0
OPEN;20/06/2025;01:18:57;0;0;12;12;1;5,7711048;1;1;11,5;0
OPEN;20/06/2025;01:19:09;0;0;12;12;0;5,7711048;1;1;11,5;0
OPEN;20/06/2025;01:19:10;0;0;12;12;0;6,3363986;1;1;11,7;0
OPEN;20/06/2025;01:19:39;0;0;12;12;0;6,3363986;1;1;11,7;0
OPEN;20/06/2025;01:19:40;0;0;12;12;0;5,8424745;1;1;11,9;0
OPEN;20/06/2025;01:20:09;0;0;12;12;0;5,8424745;1;1;11,9;0
OPEN;20/06/2025;01:20:10;0;0;12;12;0;4,5161939;1;1;11,7;0
OPEN;20/06/2025;01:20:17;0;0;12;12;0;4,5161939;1;1;11,7;0
OPEN;20/06/2025;01:20:39;0;0;12;12;1;4,5161939;1;1;11,7;0
OPEN;20/06/2025;01:20:40;0;0;12;12;1;4,5356197;1;1;11,5;0
OPEN;20/06/2025;01:21:09;0;0;12;12;1;4,5356197;1;1;11,5;0
OPEN;20/06/2025;01:21:10;0;0;12;12;1;5,2000141;1;1;11,4;0
OPEN;20/06/2025;01:21:39;0;0;12;12;1;5,2000141;1;1;11,4;0
OPEN;20/06/2025;01:21:40;0;0;12;12;1;5,8883052;1;1;11,5;0
OPEN;20/06/2025;01:21:49;0;0;12;12;1;5,8883052;1;1;11,5;0
OPEN;20/06/2025;01:22:09;0;0;12;12;0;5,8883052;1;1;11,5;0
OPEN;20/06/2025;01:22:10;0;0;12;12;0;6,378602;1;1;11,8;0
OPEN;20/06/2025;01:22:39;0;0;12;12;0;6,378602;1;1;11,8;0
OPEN;20/06/2025;01:22:40;0;0;12;12;0;5,5463591;1;1;11,9;0
OPEN;20/06/2025;01:23:09;0;0;12;12;0;5,5463591;1;1;11,9;0
OPEN;20/06/2025;01:23:10;0;0;12;12;0;4,5960102;1;1;11,7;0
OPEN;20/06/2025;01:23:13;0;0;12;12;0;4,5960102;1;1;11,7;0
OPEN;20/06/2025;01:23:39;0;0;12;12;1;4,5960102;1;1;11,7;0
OPEN;20/06/2025;01:23:40;0;0;12;12;1;4,784287;1;1;11,6;0
OPEN;20/06/2025;01:24:09;0;0;12;12;1;4,784287;1;1;11,6;0
OPEN;20/06/2025;01:24:10;0;0;12;12;1;5,4240103;1;1;11,5;0
OPEN;20/06/2025;01:24:39;0;0;12;12;1;5,4240103;1;1;11,5;0
OPEN;20/06/2025;01:24:40;0;0;12;12;1;5,9676132;1;1;11,7;0
OPEN;20/06/2025;01:24:48;0;0;12;12;1;5,9676132;1;1;11,7;0
OPEN;20/06/2025;01:25:09;0;0;12;12;0;5,9676132;1;1;11,7;0
OPEN;20/06/2025;01:25:10;0;0;12;12;0;6,378602;1;1;11,9;0
OPEN;20/06/2025;01:25:39;0;0;12;12;0;6,378602;1;1;11,9;0
OPEN;20/06/2025;01:25:40;0;0;12;12;0;5,4364567;1;1;12;0
OPEN;20/06/2025;01:26:09;0;0;12;12;0;5,4364567;1;1;12;0
OPEN;20/06/2025;01:26:10;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;01:26:39;0;0;12;12;1;4,5037799;1;1;11,7;0
OPEN;20/06/2025;01:26:40;0;0;12;12;1;4,9734135;1;1;11,5;0
OPEN;20/06/2025;01:27:09;0;0;12;12;1;4,9734135;1;1;11,5;0
OPEN;20/06/2025;01:27:10;0;0;12;12;1;5,4606924;1;1;11,5;0
OPEN;20/06/2025;01:27:39;0;0;12;12;1;5,4606924;1;1;11,5;0
OPEN;20/06/2025;01:27:40;0;0;12;12;1;6,2201209;1;1;11,6;0
OPEN;20/06/2025;01:27:44;0;0;12;12;1;6,2201209;1;1;11,6;0
OPEN;20/06/2025;01:28:09;0;0;12;12;0;6,2201209;1;1;11,6;0
OPEN;20/06/2025;01:28:10;0;0;12;12;0;6,242281;1;1;11,8;0
OPEN;20/06/2025;01:28:39;0;0;12;12;0;6,242281;1;1;11,8;0
OPEN;20/06/2025;01:28:40;0;0;12;12;0;5,0188274;1;1;11,9;0
OPEN;20/06/2025;01:28:59;0;0;12;12;0;5,0188274;1;1;11,9;0
OPEN;20/06/2025;01:29:10;0;0;12;12;1;5,0188274;1;1;11,9;0
OPEN;20/06/2025;01:29:40;0;0;12;12;1;4,5820022;1;1;11,6;0
OPEN;20/06/2025;01:30:10;0;0;12;12;1;4,9617639;1;1;11,5;0
OPEN;20/06/2025;01:30:34;0;0;12;12;1;5,6474361;1;1;11,6;0
OPEN;20/06/2025;01:30:40;0;0;12;12;0;5,6474361;1;1;11,6;0
OPEN;20/06/2025;01:31:10;0;0;12;12;0;6,294445;1;1;11,8;0
OPEN;20/06/2025;01:31:40;0;0;12;12;0;5,8424745;1;1;11,9;0
OPEN;20/06/2025;01:31:49;0;0;12;12;0;4,6584301;1;1;11,8;0
OPEN;20/06/2025;01:32:10;0;0;12;12;1;4,6584301;1;1;11,8;0
OPEN;20/06/2025;01:32:40;0;0;12;12;1;4,6747599;1;1;11,6;0
OPEN;20/06/2025;01:33:10;0;0;12;12;1;5,1552987;1;1;11,5;0
OPEN;20/06/2025;01:33:24;0;0;12;12;1;5,8883052;1;1;11,6;0
OPEN;20/06/2025;01:33:40;0;0;12;12;0;5,8883052;1;1;11,6;0
OPEN;20/06/2025;01:34:10;0;0;12;12;0;6,378602;1;1;11,8;0
OPEN;20/06/2025;01:34:40;0;0;12;12;0;5,6366258;1;1;12;0
OPEN;20/06/2025;01:34:43;0;0;12;12;0;4,4555998;1;1;11,8;0
OPEN;20/06/2025;01:35:10;0;0;12;12;1;4,4555998;1;1;11,8;0
OPEN;20/06/2025;01:35:40;0;0;12;12;1;4,7198658;1;1;11,5;0
OPEN;20/06/2025;01:36:10;0;0;12;12;1;5,3064528;1;1;11,5;0
OPEN;20/06/2025;01:36:18;0;0;12;12;1;6,0076199;1;1;11,7;0
OPEN;20/06/2025;01:36:40;0;0;12;12;0;6,0076199;1;1;11,7;0
OPEN;20/06/2025;01:37:10;0;0;12;12;0;6,2838516;1;1;11,9;0
OPEN;20/06/2025;01:37:33;0;0;12;12;0;5,1551819;1;1;11,9;0
OPEN;20/06/2025;01:37:40;0;0;12;12;1;5,1551819;1;1;11,9;0
OPEN;20/06/2025;01:38:10;0;0;12;12;1;4,3660669;1;1;11,7;0
OPEN;20/06/2025;01:38:40;0;0;12;12;1;4,8733125;1;1;11,4;0
OPEN;20/06/2025;01:39:10;0;0;12;12;1;5,4240103;1;1;11,4;0
OPEN;20/06/2025;01:39:13;0;0;12;12;1;6,088357;1;1;11,6;0
OPEN;20/06/2025;01:39:40;0;0;12;12;0;6,088357;1;1;11,6;0
OPEN;20/06/2025;01:40:10;0;0;12;12;0;6,1481924;1;1;11,9;0
OPEN;20/06/2025;01:40:11;0;0;12;12;0;4,9345164;1;1;11,9;0
OPEN;20/06/2025;01:40:28;0;0;12;12;0;4,9345164;1;1;11,9;0
OPEN;20/06/2025;01:40:40;0;0;12;12;1;4,9345164;1;1;11,9;0
OPEN;20/06/2025;01:40:41;0;0;12;12;1;4,5820022;1;1;11,6;0
OPEN;20/06/2025;01:41:10;0;0;12;12;1;4,5820022;1;1;11,6;0
OPEN;20/06/2025;01:41:11;0;0;12;12;1;5,0411606;1;1;11,5;0
OPEN;20/06/2025;01:41:40;0;0;12;12;1;5,0411606;1;1;11,5;0
OPEN;20/06/2025;01:41:41;0;0;12;12;1;5,6474361;1;1;11,5;0
OPEN;20/06/2025;01:42:03;0;0;12;12;1;5,6474361;1;1;11,5;0
OPEN;20/06/2025;01:42:10;0;0;12;12;0;5,6474361;1;1;11,5;0
OPEN;20/06/2025;01:42:11;0;0;12;12;0;6,2527347;1;1;11,7;0
OPEN;20/06/2025;01:42:40;0;0;12;12;0;6,2527347;1;1;11,7;0
OPEN;20/06/2025;01:42:41;0;0;12;12;0;5,8561397;1;1;11,9;0
OPEN;20/06/2025;01:43:10;0;0;12;12;0;5,8561397;1;1;11,9;0
OPEN;20/06/2025;01:43:11;0;0;12;12;0;4,7393594;1;1;11,9;0
OPEN;20/06/2025;01:43:18;0;0;12;12;0;4,7393594;1;1;11,9;0
OPEN;20/06/2025;01:43:40;0;0;12;12;1;4,7393594;1;1;11,9;0
OPEN;20/06/2025;01:43:41;0;0;12;12;1;4,8950925;1;1;11,6;0
OPEN;20/06/2025;01:44:10;0;0;12;12;1;4,8950925;1;1;11,6;0
OPEN;20/06/2025;01:44:11;0;0;12;12;1;5,3064528;1;1;11,5;0
OPEN;20/06/2025;01:44:40;0;0;12;12;1;5,3064528;1;1;11,5;0
OPEN;20/06/2025;01:44:41;0;0;12;12;1;5,9278383;1;1;11,6;0
OPEN;20/06/2025;01:44:48;0;0;12;12;1;5,9278383;1;1;11,6;0
OPEN;20/06/2025;01:45:10;0;0;12;12;0;5,9278383;1;1;11,6;0
OPEN;20/06/2025;01:45:11;0;0;12;12;0;6,378602;1;1;11,9;0
OPEN;20/06/2025;01:45:40;0;0;12;12;0;6,378602;1;1;11,9;0
OPEN;20/06/2025;01:45:41;0;0;12;12;0;5,5249205;1;1;12;0
OPEN;20/06/2025;01:46:10;0;0;12;12;0;5,5249205;1;1;12;0
OPEN;20/06/2025;01:46:11;0;0;12;12;0;4,6443796;1;1;11,8;0
OPEN;20/06/2025;01:46:13;0;0;12;12;0;4,6443796;1;1;11,8;0
OPEN;20/06/2025;01:46:40;0;0;12;12;1;4,6443796;1;1;11,8;0
OPEN;20/06/2025;01:46:41;0;0;12;12;1;5,007184;1;1;11,6;0
OPEN;20/06/2025;01:47:10;0;0;12;12;1;5,007184;1;1;11,6;0
OPEN;20/06/2025;01:47:11;0;0;12;12;1;5,4975939;1;1;11,5;0
OPEN;20/06/2025;01:47:38;0;0;12;12;1;5,4975939;1;1;11,5;0
OPEN;20/06/2025;01:47:40;0;0;12;12;0;5,4975939;1;1;11,5;0
OPEN;20/06/2025;01:47:41;0;0;12;12;0;6,1290865;1;1;11,7;0
OPEN;20/06/2025;01:48:10;0;0;12;12;0;6,1290865;1;1;11,7;0
OPEN;20/06/2025;01:48:11;0;0;12;12;0;6,242281;1;1;11,9;0
OPEN;20/06/2025;01:48:40;0;0;12;12;0;6,242281;1;1;11,9;0
OPEN;20/06/2025;01:48:41;0;0;12;12;0;5,0188274;1;1;11,8;0
OPEN;20/06/2025;01:48:58;0;0;12;12;0;5,0188274;1;1;11,8;0
