Breaks,Date,Time,BP [R],HP [R],O2 [R],CO2 [R],O2_MMOL [R],POIDS_1 [R],POIDS_2 [R],POIDS_3 [R],CO2_MMOL [R],DEFAUT_BP [B],Breaks.1,DEFAUT_HP [B],A_SECONDES [I],IRRADIANCE [I],REARMEMENT [B],ARU_CELLULE [B],CONSIGNE_O2 [I],Etat_Mesure [B],POIDS_TOTAL [I],BALLON_CHAUD [R],BALLON_FROID [R],Breaks.2,CONSIGNE_CO2 [I],MA_VARIATEUR [B],COMPRESSEUR_1 [B],COMPRESSEUR_2 [B],POMPE_INF_ECO [B],POMPE_SUP_ECO [B],PPM_O2_HUMIDE [R],V2V_AIR_VICIE [B],V2V_EAU_PLUIE [I],HAUTEUR_ECOLUX [I],Breaks.3,HUMIDIFICATEUR [I],POMPE_FOND_ECO [B],PPM_CO2_HUMIDE [I],V2V_DESHUMIDIF [B],VANNE_PROP_INF [I],VANNE_PROP_SUP [I],FERMETURE_PORTE [B],MOLE_O2_DERIVEE [R],POMPE_UTA_CHAUD [B],POMPE_UTA_FROID [B],Breaks.4,V2V_CAPTAGE_CO2 [B],VANNE_PROP_FOND [I],VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],VENTILATEUR_CTA [B],MOLE_CO2_DERIVEE [R],ORIGINE_COLONNES [B],V2V_INJECTION_N2 [B],V2V_INJECTION_O2 [B],V2V_INJ_AIR_NEUF [B],Breaks.5,VIDANGE_CANIVEAU [B],CONSIGNE_ROTATION [I],CONSIGNE_TEMP_INF [R],CONSIGNE_TEMP_SUP [R],DESHUMIDIFICATEUR [B],POIDS_EAU_CELLULE [R],POMPE_GENER_CHAUD [B],POMPE_GENER_FROID [B],TEMPERATURE_SONDE [R],V2V_ABSORBTION_O2 [B],Breaks.6,V2V_CHAUD_INF_ECO [B],V2V_CHAUD_SUP_ECO [B],V2V_FROID_INF_ECO [B],V2V_FROID_SUP_ECO [B],V2V_INJECTION_CO2 [B],CONSIGNE_ECLAIRAGE [I],CONSIGNE_TEMP_FOND [R],POIDS_EAU_CONSIGNE [R],PRESSION_EXTERIEUR [R],PRESSION_O2_HUMIDE [R],Breaks.7,V2V_ABSORBTION_CO2 [B],V2V_CHAUD_FOND_ECO [B],V2V_FROID_FOND_ECO [B],HYGROMETRIE_CELLULE [R],PRESSION_CO2_HUMIDE [R],SURPRESSION_CEL_EXT [R],TEMPERATURE_MOY_INF [R],TEMPERATURE_MOY_SUP [R],TEMPERATURE_REPRISE [R],V2V_CIRCULATION_AIR [B],Breaks.8,V2V_CONDENS_UTA_EXT [B],V2V_CONDENS_UTA_INT [B],CONSIGNE_VENTILATION [I],HYGROMETRIE_CONSIGNE [I],TEMPERATURE_CONSIGNE [R],TEMPERATURE_MOY_FOND [R],V2V_LESSIVAT_ECORIUM [B],V2V_VIDANGE_CANIVEAU [B],VIDANGE_EAU_DE_PLUIE [B],HYGROMETRIE_SOUFFLAGE [R],TEMPERATURE_SOUFFLAGE [R],V2V_CONDENSAT_UTA_EXT [B],V2V_CONDENSAT_UTA_INT [B],Breaks.9,VENTILATEUR_TEMPETE_1 [B],VENTILATEUR_TEMPETE_2 [B],VENTILATEUR_TEMPETE_3 [B],VENTILATEUR_TEMPETE_4 [B],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],TEMP_ENTREE_INF_ECORIUM [R],TEMP_ENTREE_SUP_ECORIUM [R],TEMP_SORTIE_INF_ECORIUM [R],TEMP_SORTIE_SUP_ECORIUM [R],TEMPERATURE_RETOUR_CHAUD [R],TEMPERATURE_RETOUR_FROID [R],TEMP_ENTREE_FOND_ECORIUM [R],TEMP_SORTIE_FOND_ECORIUM [R]
nan,,,-12.843165,44.798618,225700.0,484.0,12323.0,-11.0,3.33333333333333,-7.33333333333333,264.0,1.0,,1.0,516505.0,13.0,0.0,1.0,210000.0,0.0,-15.0,45.0,-4.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2221.0,1.0,0.0,0.0,,0.0,0.0,544.0,0.0,0.0,0.0,0.0,12345.0,0.0,1.0,,0.0,0.0,42.0,0.0,1.0,264.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.3820996,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22502.0,,0.0,0.0,0.0,67.0,53.0,-358.152097,20.5999995,22.75,10.5,0.0,,0.0,0.0,60.0,60.0,12.0,23.450001,0.0,0.0,0.0,59.0,12.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.599998,-2.0,21.0,22.0,20.5,23.700001,44.200001,6.5,20.700001,26.200001
nan,,,-13.538771,44.948559,225600.0,520.0,12351.0,-9.66666666666667,3.66666666666667,-7.0,285.0,1.0,,1.0,516535.0,22.0,0.0,1.0,210000.0,0.0,-13.0,45.0,-4.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2236.0,1.0,0.0,0.0,,0.0,0.0,544.0,1.0,0.0,0.0,0.0,12345.0,0.0,1.0,,0.0,0.0,71.0,0.0,1.0,285.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.3820996,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22492.0,,0.0,0.0,0.0,67.0,53.0,-358.152097,20.5999995,22.75,10.5,1.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,59.0,12.2,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-1.9,21.0,22.0,20.6,23.700001,44.200001,6.5999999,20.799999,26.200001
nan,,,-14.315093,44.757664,224800.0,516.0,12294.0,-10.0,3.33333333333333,-7.0,282.0,1.0,,1.0,516565.0,14.0,0.0,1.0,210000.0,0.0,-13.0,44.899998,-4.6999998,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,0.0,0.0,542.0,1.0,0.0,0.0,0.0,12276.0,0.0,1.0,,0.0,0.0,57.0,0.0,1.0,282.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.5441918,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,69.0,50.0,-352.151729,20.7,22.75,10.5,1.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,62.0,12.1,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-1.7,21.0,22.0,20.6,23.700001,44.200001,6.8000002,20.799999,26.200001
nan,,,-14.170379,44.730343,224800.0,593.0,12253.0,-10.0,3.33333333333333,-7.0,323.0,1.0,,1.0,516595.0,16.0,0.0,1.0,210000.0,0.0,-13.0,44.799999,-4.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2228.0,1.0,0.0,0.0,,0.0,0.0,542.0,0.0,0.0,0.0,0.0,12276.0,0.0,1.0,,0.0,0.0,30.0,0.0,1.0,323.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.5441918,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,69.0,50.0,-352.151729,20.7,22.75,10.5,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,64.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,44.099998,-1.4,21.0,22.0,20.6,23.700001,44.200001,6.9000001,20.799999,26.200001
nan,,,-14.191005,44.825901,225300.0,512.0,12231.0,-10.6666666666667,3.33333333333333,-7.0,278.0,1.0,,1.0,516625.0,18.0,0.0,1.0,210000.0,0.0,-14.0,44.799999,-4.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,515.0,0.0,0.0,0.0,0.0,12263.0,0.0,1.0,,0.0,0.0,0.0,14.0,1.0,278.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.9858308,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22462.0,,0.0,0.0,0.0,72.0,60.0,-370.819457,20.7,22.8,11.0,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,66.0,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-1.3,21.1,22.0,20.6,23.700001,44.099998,6.8000002,20.799999,26.200001
nan,,,-12.107819,45.125317,225200.0,527.0,12245.0,-9.0,3.33333333333333,-7.0,287.0,1.0,,1.0,516655.0,23.0,0.0,1.0,210000.0,0.0,-12.0,44.799999,-4.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,566.0,0.0,0.0,0.0,0.0,12172.0,0.0,1.0,,0.0,0.0,8.0,0.0,1.0,287.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.5366492,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22452.0,,0.0,0.0,0.0,74.0,56.0,-375.486207,20.75,22.8,11.9,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,64.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,43.700001,-1.9,21.1,22.0,20.6,23.700001,44.0,6.5999999,20.799999,26.200001
nan,,,-13.418233,45.20673,225300.0,502.0,12330.0,-10.3333333333333,3.33333333333333,-7.0,275.0,1.0,,1.0,516685.0,26.0,0.0,1.0,210000.0,0.0,-14.0,44.799999,-4.7999997,,400.0,1.0,0.0,0.0,0.0,0.0,2229.0,1.0,0.0,0.0,,0.0,0.0,566.0,0.0,0.0,0.0,0.0,12172.0,0.0,0.0,,0.0,0.0,67.0,0.0,1.0,275.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.760025,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22462.0,,0.0,0.0,0.0,75.0,57.0,-390.820315,20.75,22.8500005,12.2,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,58.0,12.2,0.0,0.0,,0.0,0.0,0.0,0.0,43.400002,-2.0999999,21.1,22.1,20.6,23.700001,44.0,7.0,20.799999,26.200001
nan,,,-13.238438,44.975784,225200.0,536.0,12334.0,-10.0,3.33333333333333,-6.66666666666667,294.0,1.0,,1.0,516715.0,27.0,0.0,1.0,210000.0,0.0,-13.0,44.700001,-4.8999996,,400.0,1.0,0.0,0.0,0.0,0.0,2234.0,1.0,0.0,0.0,,0.0,0.0,566.0,0.0,0.0,0.0,0.0,12172.0,1.0,0.0,,0.0,0.0,75.0,0.0,1.0,294.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.7341223,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22452.0,,0.0,0.0,0.0,69.0,48.0,-376.819701,20.75,22.8500005,11.0,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,59.0,11.9,0.0,0.0,,0.0,0.0,0.0,0.0,43.200001,-2.0,21.1,22.0,20.5,23.700001,44.0,7.0,20.799999,26.200001
nan,,,-13.119242,44.126465,224600.0,546.0,12283.0,-10.3333333333333,3.0,-6.66666666666667,299.0,1.0,,1.0,516745.0,11.0,0.0,1.0,210000.0,0.0,-14.0,44.599998,-5.0,,400.0,1.0,0.0,0.0,0.0,0.0,2233.0,1.0,0.0,0.0,,0.0,0.0,569.0,0.0,0.0,0.0,0.0,12233.0,1.0,0.0,,0.0,0.0,57.0,0.0,1.0,299.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.345891,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22393.0,,0.0,0.0,0.0,67.0,52.0,-353.485111,20.8,22.8500005,10.4,0.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,62.0,12.2,0.0,0.0,,0.0,0.0,0.0,0.0,43.400002,-1.8,21.1,22.0,20.5,23.700001,43.900002,7.0,20.799999,26.200001
nan,,,-13.659856,44.825901,224900.0,545.0,12239.0,-11.0,3.33333333333333,-7.0,297.0,1.0,,1.0,516775.0,12.0,0.0,1.0,210000.0,0.0,-14.0,44.5,-5.0999999,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,569.0,0.0,0.0,0.0,0.0,12233.0,0.0,0.0,,0.0,0.0,15.0,0.0,1.0,297.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.345891,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22423.0,,0.0,0.0,0.0,67.0,52.0,-353.485111,20.8,22.8500005,10.4,1.0,,0.0,0.0,60.0,60.0,12.0,23.5,0.0,0.0,0.0,64.0,13.2,0.0,0.0,,0.0,0.0,0.0,0.0,43.5,-1.6,21.1,22.1,20.5,23.799999,43.799999,7.0999999,20.799999,26.200001
nan,,,-14.026443,44.798618,224800.0,555.0,12192.0,-10.3333333333333,3.0,-7.0,301.0,1.0,,1.0,516805.0,19.0,0.0,1.0,210000.0,0.0,-14.0,44.599998,-5.1999998,,400.0,1.0,0.0,0.0,0.0,0.0,2227.0,1.0,0.0,0.0,,0.0,0.0,569.0,0.0,0.0,0.0,0.0,12233.0,0.0,1.0,,0.0,0.0,0.0,27.0,1.0,301.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.5817213,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,69.0,51.0,-370.819337,20.8,22.8500005,10.6,1.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,64.0,13.6,0.0,0.0,,0.0,0.0,0.0,0.0,43.400002,-1.9,21.1,22.1,20.5,23.799999,43.799999,6.5,20.9,26.200001
nan,,,-12.74525,44.784966,224800.0,562.0,12257.0,-11.0,3.0,-7.0,306.0,1.0,,1.0,516835.0,25.0,0.0,1.0,210000.0,0.0,-15.0,44.599998,-5.1999998,,400.0,1.0,0.0,0.0,0.0,0.0,2224.0,1.0,0.0,0.0,,0.0,0.0,524.0,0.0,0.0,0.0,0.0,12352.0,0.0,1.0,,0.0,0.0,27.0,0.0,1.0,306.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.5817213,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,69.0,51.0,-370.819337,20.8,22.8500005,10.6,0.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,57.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,43.299999,-2.4000001,21.1,22.1,20.6,23.9,43.700001,6.5,20.9,26.200001
nan,,,-14.669848,44.538807,225300.0,525.0,12356.0,-10.3333333333333,3.0,-7.0,288.0,1.0,,1.0,516865.0,11.0,0.0,1.0,210000.0,0.0,-14.0,44.599998,-5.1999998,,400.0,1.0,0.0,0.0,0.0,0.0,2227.0,1.0,0.0,0.0,,0.0,0.0,524.0,1.0,0.0,0.0,0.0,12352.0,0.0,1.0,,0.0,0.0,84.0,0.0,1.0,288.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.1077261,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22462.0,,0.0,0.0,0.0,72.0,59.0,-370.152707,20.8,22.8500005,11.3,0.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,56.0,12.1,0.0,0.0,,0.0,0.0,0.0,0.0,43.400002,-2.4000001,21.1,22.1,20.6,24.0,43.700001,6.1999998,20.9,26.200001
nan,,,-13.099427,45.084568,225100.0,514.0,12339.0,-10.3333333333333,3.0,-7.0,282.0,1.0,,1.0,516895.0,19.0,0.0,1.0,210000.0,0.0,-14.0,44.799999,-5.1999998,,400.0,1.0,0.0,0.0,0.0,0.0,2235.0,1.0,0.0,0.0,,0.0,0.0,496.0,1.0,0.0,0.0,0.0,12320.0,0.0,1.0,,0.0,0.0,84.0,0.0,1.0,282.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.6689243,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22442.0,,0.0,0.0,0.0,74.0,51.0,-378.153071,20.85,22.8500005,12.2,0.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,58.0,12.1,0.0,0.0,,0.0,0.0,0.0,0.0,43.700001,-2.2,21.200001,22.1,20.6,24.0,43.700001,5.9000001,20.9,26.200001
nan,,,-15.178852,37.074078,224600.0,591.0,12268.0,-10.6666666666667,3.33333333333333,-7.0,323.0,1.0,,1.0,516925.0,17.0,0.0,1.0,210000.0,0.0,-14.0,45.0,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2232.0,1.0,0.0,0.0,,0.0,0.0,496.0,0.0,0.0,0.0,0.0,12320.0,0.0,1.0,,0.0,0.0,45.0,0.0,1.0,323.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.3581762,1.0,1.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22393.0,,0.0,0.0,0.0,72.0,53.0,-389.486943,20.85,22.8500005,11.9,0.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,61.0,12.9,0.0,0.0,,0.0,0.0,0.0,0.0,43.900002,-2.0,21.200001,22.1,20.700001,24.1,43.700001,5.9000001,20.9,26.200001
nan,,,-12.725712,41.91148,224800.0,506.0,12199.0,-9.0,3.33333333333333,-7.0,275.0,1.0,,1.0,516955.0,31.0,0.0,1.0,210000.0,0.0,-12.0,45.200001,-5.5,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,598.0,0.0,0.0,0.0,0.0,12284.0,0.0,1.0,,0.0,0.0,0.0,22.0,1.0,275.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.3820996,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,67.0,50.0,-360.152221,20.85,22.9000005,10.5,0.0,,0.0,0.0,60.0,60.0,12.0,23.5500005,0.0,0.0,0.0,62.0,14.1,0.0,0.0,,0.0,0.0,0.0,0.0,43.900002,-1.9,21.200001,22.200001,20.700001,24.200001,43.700001,5.8000002,20.9,26.200001
nan,,,-11.785231,44.456547,224900.0,566.0,12200.0,-10.3333333333333,3.66666666666667,-7.0,307.0,1.0,,1.0,516985.0,19.0,0.0,1.0,210000.0,0.0,-13.0,45.399998,-5.5,,400.0,1.0,0.0,0.0,0.0,0.0,2224.0,1.0,0.0,0.0,,0.0,0.0,556.0,0.0,0.0,0.0,0.0,12240.0,0.0,1.0,,0.0,0.0,0.0,31.0,1.0,307.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.3820996,1.0,1.0,11.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22423.0,,0.0,0.0,0.0,67.0,50.0,-360.152221,20.85,22.9000005,10.5,1.0,,0.0,0.0,60.0,60.0,12.0,23.5999995,0.0,0.0,0.0,59.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,43.799999,-2.5,21.200001,22.200001,20.700001,24.200001,43.700001,5.8000002,20.9,26.299999
nan,,,-14.129175,44.181595,225500.0,589.0,12332.0,-10.0,3.33333333333333,-6.66666666666667,322.0,1.0,,1.0,517015.0,21.0,0.0,1.0,210000.0,0.0,-13.0,45.399998,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,561.0,0.0,0.0,0.0,0.0,12185.0,0.0,0.0,,0.0,0.0,50.0,0.0,1.0,322.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.3099022,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22482.0,,0.0,0.0,0.0,67.0,53.0,-356.818721,20.8,22.8500005,10.3,1.0,,0.0,0.0,60.0,60.0,12.0,23.5999995,0.0,0.0,0.0,51.0,12.8,0.0,0.0,,0.0,0.0,0.0,0.0,44.0,-2.9000001,21.200001,22.200001,20.799999,24.200001,43.700001,5.9000001,20.9,26.299999
nan,,,-14.108597,44.68935,224900.0,500.0,12352.0,-10.0,3.0,-6.66666666666667,275.0,1.0,,1.0,517045.0,19.0,0.0,1.0,210000.0,0.0,-13.0,45.299999,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2237.0,1.0,0.0,0.0,,0.0,0.0,561.0,0.0,0.0,0.0,0.0,12185.0,1.0,0.0,,0.0,0.0,96.0,0.0,1.0,275.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.5817213,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22423.0,,0.0,0.0,0.0,69.0,54.0,-366.152463,20.8,22.8500005,10.6,1.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,53.0,12.2,0.0,0.0,,0.0,0.0,0.0,0.0,44.200001,-2.8,21.200001,22.200001,20.799999,24.200001,43.799999,5.3000002,21.0,26.299999
nan,,,-14.944351,44.374184,225100.0,556.0,12347.0,-9.66666666666667,3.33333333333333,-7.0,305.0,1.0,,1.0,517076.0,20.0,0.0,1.0,210000.0,0.0,-13.0,45.200001,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2232.0,1.0,0.0,0.0,,0.0,0.0,480.0,0.0,0.0,0.0,0.0,12323.0,1.0,0.0,,0.0,0.0,88.0,0.0,1.0,305.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.5817213,1.0,1.0,11.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22442.0,,0.0,0.0,0.0,69.0,54.0,-366.152463,20.8,22.8500005,10.6,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,56.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,44.400002,-2.5999999,21.299999,22.200001,20.9,24.299999,43.900002,5.0999999,21.0,26.299999
nan,,,-13.119242,44.360443,224700.0,527.0,12259.0,-10.6666666666667,3.33333333333333,-7.0,288.0,1.0,,1.0,517105.0,20.0,0.0,1.0,210000.0,0.0,-14.0,45.200001,-5.5,,400.0,1.0,0.0,0.0,0.0,0.0,2233.0,1.0,0.0,0.0,,0.0,0.0,480.0,0.0,0.0,0.0,0.0,12323.0,0.0,0.0,,0.0,0.0,34.0,0.0,1.0,288.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.2736931,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22403.0,,0.0,0.0,0.0,72.0,54.0,-372.819455,20.8,22.9499995,11.7,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,58.0,13.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.700001,-2.4000001,21.299999,22.200001,20.799999,24.299999,44.0,5.1999998,21.0,26.299999
nan,,,-13.438285,44.716682,224400.0,564.0,12165.0,-10.3333333333333,3.0,-7.0,306.0,1.0,,1.0,517136.0,26.0,0.0,1.0,210000.0,0.0,-14.0,45.099998,-5.5,,400.0,1.0,0.0,0.0,0.0,0.0,2226.0,1.0,0.0,0.0,,0.0,0.0,480.0,0.0,0.0,0.0,0.0,12323.0,0.0,1.0,,0.0,0.0,0.0,35.0,1.0,306.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,6.710649,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22373.0,,0.0,0.0,0.0,73.0,55.0,-387.486937,20.8,22.9499995,12.5,0.0,,0.0,0.0,60.0,60.0,12.0,23.6499995,0.0,0.0,0.0,59.0,14.6,0.0,0.0,,0.0,0.0,0.0,0.0,44.799999,-2.3,21.299999,22.200001,20.799999,24.299999,44.099998,5.0,21.0,26.299999
nan,,,-14.481449,44.552505,224900.0,577.0,12210.0,-10.0,3.0,-6.66666666666667,313.0,1.0,,1.0,517165.0,45.0,0.0,1.0,210000.0,0.0,-13.0,45.0,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2220.0,1.0,0.0,0.0,,0.0,0.0,516.0,0.0,0.0,0.0,0.0,12351.0,0.0,1.0,,0.0,0.0,0.0,27.0,1.0,313.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.8040547,1.0,1.0,11.9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22423.0,,0.0,0.0,0.0,68.0,56.0,-386.153443,20.85,23.0,11.4,0.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,55.0,14.2,0.0,0.0,,0.0,0.0,0.0,0.0,45.099998,-2.8,21.299999,22.200001,20.799999,24.299999,44.099998,5.5,21.0,26.4
nan,,,-12.921753,44.93494,225600.0,477.0,12356.0,-10.0,3.0,-7.0,261.0,1.0,,1.0,517196.0,35.0,0.0,1.0,210000.0,0.0,-14.0,44.899998,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2227.0,1.0,0.0,0.0,,0.0,0.0,516.0,1.0,0.0,0.0,0.0,12351.0,0.0,1.0,,0.0,0.0,63.0,0.0,1.0,261.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,0.0,5.002121,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22492.0,,0.0,0.0,0.0,64.0,52.0,-356.151975,20.85,23.05,10.1,0.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,49.0,12.9,0.0,0.0,,0.0,0.0,0.0,0.0,45.0,-2.9000001,21.299999,22.200001,20.9,24.299999,44.099998,5.4000001,21.0,26.4
nan,,,-12.492334,44.880444,224800.0,517.0,12343.0,-10.0,3.33333333333333,-7.0,284.0,1.0,,1.0,517225.0,43.0,0.0,1.0,210000.0,0.0,-13.0,44.799999,-5.3999996,,400.0,1.0,0.0,0.0,0.0,0.0,2239.0,1.0,0.0,0.0,,0.0,0.0,511.0,1.0,0.0,0.0,0.0,12294.0,0.0,1.0,,0.0,0.0,92.0,0.0,1.0,284.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0,12.0,1.0,5.002121,1.0,1.0,11.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.3248639,997.0,22413.0,,0.0,0.0,0.0,64.0,52.0,-356.151975,20.85,23.05,10.1,1.0,,0.0,0.0,60.0,60.0,12.0,23.7,0.0,0.0,0.0,52.0,12.5,0.0,0.0,,0.0,0.0,0.0,0.0,45.0,-2.8,21.4,22.200001,21.0,24.299999,44.099998,4.6999998,21.0,26.4
