Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-28 16:12:37;;84.0;2.0;-3.0;-3.36333333333333;2.5257499;0.058570255
2025-02-28 16:13:07;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:13:37;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:14:07;;84.0;2.0;-3.0999999;-3.39916666666666;2.5068688;0.058570255
2025-02-28 16:14:37;;84.0;2.0;-3.0999999;-3.39916666666666;2.5068688;0.058570255
2025-02-28 16:15:07;;84.0;2.0;-3.2;-3.39916666666666;2.4881146;0.058570255
2025-02-28 16:15:37;;83.0;2.0;-3.0999999;-3.39916666666666;2.4769063;0.058570255
2025-02-28 16:16:07;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:16:37;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:17:07;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:17:37;;84.0;2.0;-3.0;-3.39916666666666;2.5257499;0.058570255
2025-02-28 16:18:07;;84.0;2.0;-3.0999999;-3.435;2.5068688;0.058570255
2025-02-28 16:18:37;;84.0;2.0;-3.0999999;-3.435;2.5068688;0.058133055
2025-02-28 16:19:07;;84.0;2.0;-3.0999999;-3.435;2.5068688;0.058133055
2025-02-28 16:19:37;;84.0;2.0;-3.2;-3.435;2.4881146;0.058133055
2025-02-28 16:20:07;;83.0;2.0;-3.2;-3.435;2.4583774;0.058133055
2025-02-28 16:20:37;;83.0;2.0;-3.2;-3.435;2.4583774;0.058133055
2025-02-28 16:21:07;;83.0;2.0;-3.2;-3.435;2.4583774;0.058133055
2025-02-28 16:21:37;;83.0;2.0;-3.2;-3.435;2.4583774;0.058133055
2025-02-28 16:22:07;;83.0;2.0;-3.0999999;-3.435;2.4769063;0.058133055
2025-02-28 16:22:37;;84.0;2.0;-3.0999999;-3.435;2.5068688;0.058133055
2025-02-28 16:23:07;;84.0;2.0;-3.0;-3.47083333333333;2.5257499;0.058133055
2025-02-28 16:23:37;;84.0;2.0;-3.0999999;-3.47083333333333;2.5068688;0.058133055
2025-02-28 16:24:07;;84.0;2.0;-3.3;-3.47083333333333;2.469485;0.058133055
2025-02-28 16:24:37;;83.0;2.0;-3.3;-3.47083333333333;2.4399707;0.058133055
2025-02-28 16:25:07;;83.0;2.0;-3.3;-3.47083333333333;2.4399707;0.058133055
2025-02-28 16:25:37;;83.0;2.0;-3.2;-3.47083333333333;2.4583774;0.058133055
2025-02-28 16:26:07;;83.0;2.0;-3.0999999;-3.47083333333333;2.4769063;0.058133055
2025-02-28 16:26:37;;83.0;2.0;-3.0999999;-3.47083333333333;2.4769063;0.058133055
2025-02-28 16:27:08;;83.0;2.0;-3.2;-3.47083333333333;2.4583774;0.058133055
2025-02-28 16:27:38;;84.0;2.0;-3.2;-3.47083333333333;2.4881146;0.058133055
2025-02-28 16:28:08;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.058133055
2025-02-28 16:28:38;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.057698764
2025-02-28 16:29:08;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.057698764
2025-02-28 16:29:38;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.057698764
2025-02-28 16:30:08;;83.0;2.0;-3.3;-3.50666666666666;2.4399707;0.057698764
2025-02-28 16:30:38;;83.0;2.0;-3.4000001;-3.50666666666666;2.4216883;0.057698764
2025-02-28 16:31:08;;83.0;2.0;-3.3;-3.50666666666666;2.4399707;0.057698764
2025-02-28 16:31:38;;83.0;2.0;-3.3;-3.50666666666666;2.4399707;0.057698764
2025-02-28 16:32:08;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.057698764
2025-02-28 16:32:38;;83.0;2.0;-3.2;-3.50666666666666;2.4583774;0.057698764
2025-02-28 16:33:08;;83.0;2.0;-3.2;-3.5425;2.4583774;0.057698764
2025-02-28 16:33:38;;84.0;2.0;-3.2;-3.5425;2.4881146;0.057698764
2025-02-28 16:34:08;;84.0;2.0;-3.2;-3.5425;2.4881146;0.057698764
2025-02-28 16:34:38;;83.0;2.0;-3.3;-3.5425;2.4399707;0.057698764
2025-02-28 16:35:08;;83.0;2.0;-3.3;-3.5425;2.4399707;0.057698764
2025-02-28 16:35:38;;83.0;2.0;-3.4000001;-3.5425;2.4216883;0.057698764
2025-02-28 16:36:08;;83.0;2.0;-3.3;-3.5425;2.4399707;0.057698764
2025-02-28 16:36:38;;83.0;2.0;-3.2;-3.5425;2.4583774;0.057698764
2025-02-28 16:37:08;;84.0;2.0;-3.2;-3.5425;2.4881146;0.057698764
2025-02-28 16:37:38;;84.0;2.0;-3.2;-3.5425;2.4881146;0.057698764
2025-02-28 16:38:08;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:38:38;;84.0;2.0;-3.3;-3.57833333333333;2.469485;0.057698764
2025-02-28 16:39:08;;84.0;2.0;-3.3;-3.57833333333333;2.469485;0.057698764
2025-02-28 16:39:38;;83.0;2.0;-3.3;-3.57833333333333;2.4399707;0.057698764
2025-02-28 16:40:08;;83.0;2.0;-3.3;-3.57833333333333;2.4399707;0.057698764
2025-02-28 16:40:38;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:41:08;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:41:38;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:42:08;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:42:38;;84.0;2.0;-3.2;-3.57833333333333;2.4881146;0.057698764
2025-02-28 16:43:08;;84.0;2.0;-3.2;-3.61416666666666;2.4881146;0.057698764
2025-02-28 16:43:38;;84.0;2.0;-3.3;-3.61416666666666;2.469485;0.057267342
2025-02-28 16:44:08;;84.0;2.0;-3.3;-3.61416666666666;2.469485;0.057267342
2025-02-28 16:44:38;;83.0;2.0;-3.4000001;-3.61416666666666;2.4216883;0.057267342
2025-02-28 16:45:08;;83.0;2.0;-3.4000001;-3.61416666666666;2.4216883;0.057267342
2025-02-28 16:45:38;;83.0;2.0;-3.3;-3.61416666666666;2.4399707;0.057267342
2025-02-28 16:46:08;;83.0;2.0;-3.3;-3.61416666666666;2.4399707;0.057267342
2025-02-28 16:46:38;;83.0;2.0;-3.3;-3.61416666666666;2.4399707;0.057267342
2025-02-28 16:47:08;;83.0;2.0;-3.4000001;-3.61416666666666;2.4216883;0.057267342
2025-02-28 16:47:38;;83.0;2.0;-3.5;-3.61416666666666;2.4035285;0.057267342
2025-02-28 16:48:08;;83.0;2.0;-3.4000001;-3.65;2.4216883;0.057267342
2025-02-28 16:48:38;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:49:08;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:49:38;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:50:08;;83.0;2.0;-3.4000001;-3.65;2.4216883;0.057267342
2025-02-28 16:50:38;;83.0;2.0;-3.4000001;-3.65;2.4216883;0.057267342
2025-02-28 16:51:08;;83.0;2.0;-3.4000001;-3.65;2.4216883;0.057267342
2025-02-28 16:51:38;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:52:08;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:52:38;;83.0;2.0;-3.3;-3.65;2.4399707;0.057267342
2025-02-28 16:53:08;;83.0;2.0;-3.5;-3.67666666666666;2.4035285;0.057267342
2025-02-28 16:53:38;;83.0;2.0;-3.5;-3.67666666666666;2.4035285;0.057267342
2025-02-28 16:54:08;;83.0;2.0;-3.4000001;-3.67666666666666;2.4216883;0.057267342
2025-02-28 16:54:38;;83.0;2.0;-3.2;-3.67666666666666;2.4583774;0.057267342
2025-02-28 16:55:08;;84.0;2.0;-3.3;-3.67666666666666;2.469485;0.057267342
2025-02-28 16:55:38;;84.0;2.0;-3.4000001;-3.67666666666666;2.4509799;0.057267342
2025-02-28 16:56:08;;83.0;2.0;-3.5;-3.67666666666666;2.4035285;0.057267342
2025-02-28 16:56:38;;83.0;2.0;-3.4000001;-3.67666666666666;2.4216883;0.057267342
2025-02-28 16:57:08;;83.0;2.0;-3.4000001;-3.67666666666666;2.4216883;0.057267342
2025-02-28 16:57:38;;83.0;2.0;-3.3;-3.67666666666666;2.4399707;0.057267342
2025-02-28 16:58:08;;84.0;2.0;-3.3;-3.70333333333333;2.469485;0.057267342
2025-02-28 16:58:38;;84.0;2.0;-3.4000001;-3.70333333333333;2.4509799;0.056838769
2025-02-28 16:59:08;;84.0;2.0;-3.5999999;-3.70333333333333;2.4143419;0.056838769
2025-02-28 16:59:38;;83.0;2.0;-3.7;-3.70333333333333;2.3675709;0.056838769
2025-02-28 17:00:08;;83.0;2.0;-3.5999999;-3.70333333333333;2.3854897;0.056838769
2025-02-28 17:00:38;;82.0;2.0;-3.5;-3.70333333333333;2.37446;0.056838769
2025-02-28 17:01:08;;83.0;2.0;-3.4000001;-3.70333333333333;2.4216883;0.056838769
2025-02-28 17:01:38;;83.0;2.0;-3.4000001;-3.70333333333333;2.4216883;0.056838769
2025-02-28 17:02:08;;83.0;2.0;-3.5;-3.70333333333333;2.4035285;0.056838769
2025-02-28 17:02:38;;83.0;2.0;-3.5;-3.70333333333333;2.4035285;0.056838769
2025-02-28 17:03:08;;83.0;2.0;-3.5;-3.73;2.4035285;0.056838769
2025-02-28 17:03:38;;83.0;2.0;-3.5;-3.73;2.4035285;0.056838769
2025-02-28 17:04:08;;83.0;2.0;-3.4000001;-3.73;2.4216883;0.056838769
2025-02-28 17:04:38;;83.0;2.0;-3.4000001;-3.73;2.4216883;0.056838769
2025-02-28 17:05:08;;84.0;2.0;-3.4000001;-3.73;2.4509799;0.056838769
2025-02-28 17:05:38;;84.0;2.0;-3.4000001;-3.73;2.4509799;0.056838769
2025-02-28 17:06:08;;84.0;2.0;-3.5;-3.73;2.4325995;0.056838769
2025-02-28 17:06:38;;83.0;2.0;-3.5;-3.73;2.4035285;0.056838769
2025-02-28 17:07:08;;83.0;2.0;-3.5;-3.73;2.4035285;0.056838769
2025-02-28 17:07:38;;83.0;2.0;-3.5;-3.73;2.4035285;0.056838769
2025-02-28 17:08:08;;83.0;2.0;-3.4000001;-3.75666666666666;2.4216883;0.056838769
2025-02-28 17:08:38;;84.0;2.0;-3.4000001;-3.75666666666666;2.4509799;0.056838769
2025-02-28 17:09:08;;84.0;2.0;-3.4000001;-3.75666666666666;2.4509799;0.056838769
2025-02-28 17:09:38;;84.0;2.0;-3.4000001;-3.75666666666666;2.4509799;0.056838769
2025-02-28 17:10:08;;84.0;2.0;-3.5;-3.75666666666666;2.4325995;0.056838769
2025-02-28 17:10:38;;84.0;2.0;-3.5;-3.75666666666666;2.4325995;0.056838769
2025-02-28 17:11:08;;84.0;2.0;-3.5;-3.75666666666666;2.4325995;0.056838769
2025-02-28 17:11:38;;84.0;2.0;-3.5;-3.75666666666666;2.4325995;0.056838769
2025-02-28 17:12:08;;84.0;2.0;-3.4000001;-3.75666666666666;2.4509799;0.056838769
2025-02-28 17:12:38;;84.0;2.0;-3.4000001;-3.75666666666666;2.4509799;0.056838769
2025-02-28 17:13:08;;84.0;2.0;-3.4000001;-3.78333333333333;2.4509799;0.056838769
2025-02-28 17:13:38;;84.0;2.0;-3.4000001;-3.78333333333333;2.4509799;0.056838769
2025-02-28 17:14:08;;84.0;2.0;-3.4000001;-3.78333333333333;2.4509799;0.056838769
2025-02-28 17:14:38;;84.0;2.0;-3.5;-3.78333333333333;2.4325995;0.056838769
2025-02-28 17:15:08;;84.0;2.0;-3.5;-3.78333333333333;2.4325995;0.056838769
2025-02-28 17:15:38;;84.0;2.0;-3.5;-3.78333333333333;2.4325995;0.056838769
2025-02-28 17:16:08;;83.0;2.0;-3.5;-3.78333333333333;2.4035285;0.056838769
2025-02-28 17:16:38;;84.0;2.0;-3.5;-3.78333333333333;2.4325995;0.056838769
2025-02-28 17:17:08;;84.0;2.0;-3.4000001;-3.78333333333333;2.4509799;0.056838769
2025-02-28 17:17:38;;84.0;2.0;-3.4000001;-3.78333333333333;2.4509799;0.056838769
2025-02-28 17:18:08;;84.0;2.0;-3.4000001;-3.81;2.4509799;0.056838769
2025-02-28 17:18:38;;84.0;2.0;-3.4000001;-3.81;2.4509799;0.056413069
2025-02-28 17:19:08;;84.0;2.0;-3.5;-3.81;2.4325995;0.056413069
2025-02-28 17:19:38;;84.0;2.0;-3.7;-3.81;2.3962057;0.056413069
2025-02-28 17:20:08;;83.0;2.0;-3.8;-3.81;2.3497734;0.056413069
2025-02-28 17:20:38;;82.0;2.0;-3.7;-3.81;2.3389387;0.056413069
2025-02-28 17:21:08;;82.0;2.0;-3.5999999;-3.81;2.3566399;0.056413069
2025-02-28 17:21:38;;83.0;2.0;-3.5999999;-3.81;2.3854897;0.056413069
2025-02-28 17:22:08;;83.0;2.0;-3.5999999;-3.81;2.3854897;0.056413069
2025-02-28 17:22:38;;83.0;2.0;-3.5;-3.81;2.4035285;0.056413069
2025-02-28 17:23:08;;83.0;2.0;-3.5;-3.83666666666666;2.4035285;0.056413069
2025-02-28 17:23:38;;83.0;2.0;-3.5;-3.83666666666666;2.4035285;0.056413069
2025-02-28 17:24:08;;83.0;2.0;-3.5;-3.83666666666666;2.4035285;0.056413069
2025-02-28 17:24:38;;83.0;2.0;-3.5;-3.83666666666666;2.4035285;0.056413069
2025-02-28 17:25:08;;83.0;2.0;-3.5999999;-3.83666666666666;2.3854897;0.056413069
2025-02-28 17:25:38;;83.0;2.0;-3.5999999;-3.83666666666666;2.3854897;0.056413069
2025-02-28 17:26:08;;83.0;2.0;-3.5999999;-3.83666666666666;2.3854897;0.056413069
2025-02-28 17:26:38;;83.0;2.0;-3.5;-3.83666666666666;2.4035285;0.056413069
2025-02-28 17:27:09;;84.0;2.0;-3.5;-3.83666666666666;2.4325995;0.056413069
2025-02-28 17:27:39;;84.0;2.0;-3.5;-3.83666666666666;2.4325995;0.056413069
2025-02-28 17:28:09;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:28:39;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:29:09;;84.0;2.0;-3.5999999;-3.86333333333333;2.4143419;0.056413069
2025-02-28 17:29:39;;84.0;2.0;-3.5999999;-3.86333333333333;2.4143419;0.056413069
2025-02-28 17:30:09;;84.0;2.0;-3.5999999;-3.86333333333333;2.4143419;0.056413069
2025-02-28 17:30:39;;84.0;2.0;-3.5999999;-3.86333333333333;2.4143419;0.056413069
2025-02-28 17:31:09;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:31:39;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:32:09;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:32:39;;84.0;2.0;-3.5;-3.86333333333333;2.4325995;0.056413069
2025-02-28 17:33:09;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:33:39;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:34:09;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:34:39;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:35:09;;84.0;2.0;-3.5;-3.89;2.4325995;0.056413069
2025-02-28 17:35:39;;84.0;2.0;-3.5;-3.89;2.4325995;0.056413069
2025-02-28 17:36:09;;84.0;2.0;-3.5;-3.89;2.4325995;0.056413069
2025-02-28 17:36:39;;84.0;2.0;-3.5;-3.89;2.4325995;0.056413069
2025-02-28 17:37:09;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:37:39;;84.0;2.0;-3.5999999;-3.89;2.4143419;0.056413069
2025-02-28 17:38:09;;84.0;2.0;-3.5999999;-3.91666666666666;2.4143419;0.055990186
2025-02-28 17:38:39;;84.0;2.0;-3.5999999;-3.91666666666666;2.4143419;0.055990186
2025-02-28 17:39:09;;84.0;2.0;-3.5999999;-3.91666666666666;2.4143419;0.055990186
2025-02-28 17:39:39;;84.0;2.0;-3.5;-3.91666666666666;2.4325995;0.055990186
2025-02-28 17:40:09;;84.0;2.0;-3.5999999;-3.91666666666666;2.4143419;0.055990186
2025-02-28 17:40:39;;84.0;2.0;-3.7;-3.91666666666666;2.3962057;0.055990186
2025-02-28 17:41:09;;83.0;2.0;-3.8;-3.91666666666666;2.3497734;0.055990186
2025-02-28 17:41:39;;83.0;2.0;-3.7;-3.91666666666666;2.3675709;0.055990186
2025-02-28 17:42:09;;83.0;2.0;-3.7;-3.91666666666666;2.3675709;0.055990186
2025-02-28 17:42:39;;83.0;2.0;-3.5999999;-3.91666666666666;2.3854897;0.055990186
2025-02-28 17:43:09;;83.0;2.0;-3.5999999;-3.94333333333333;2.3854897;0.055990186
2025-02-28 17:43:39;;83.0;2.0;-3.5999999;-3.94333333333333;2.3854897;0.055990186
2025-02-28 17:44:09;;84.0;2.0;-3.5999999;-3.94333333333333;2.4143419;0.055990186
2025-02-28 17:44:39;;84.0;2.0;-3.5999999;-3.94333333333333;2.4143419;0.055990186
2025-02-28 17:45:09;;84.0;2.0;-3.7;-3.94333333333333;2.3962057;0.055990186
2025-02-28 17:45:39;;83.0;2.0;-3.7;-3.94333333333333;2.3675709;0.055990186
2025-02-28 17:46:09;;83.0;2.0;-3.7;-3.94333333333333;2.3675709;0.055990186
2025-02-28 17:46:39;;83.0;2.0;-3.7;-3.94333333333333;2.3675709;0.055990186
2025-02-28 17:47:09;;83.0;2.0;-3.7;-3.94333333333333;2.3675709;0.055990186
2025-02-28 17:47:39;;83.0;2.0;-3.5999999;-3.94333333333333;2.3854897;0.055990186
2025-02-28 17:48:09;;84.0;2.0;-3.5999999;-3.97;2.4143419;0.055990186
2025-02-28 17:48:39;;84.0;2.0;-3.5999999;-3.97;2.4143419;0.055990186
2025-02-28 17:49:09;;84.0;2.0;-3.5999999;-3.97;2.4143419;0.055990186
2025-02-28 17:49:39;;84.0;2.0;-3.7;-3.97;2.3962057;0.055990186
2025-02-28 17:50:09;;84.0;2.0;-3.7;-3.97;2.3962057;0.055990186
2025-02-28 17:50:39;;83.0;2.0;-3.7;-3.97;2.3675709;0.055990186
2025-02-28 17:51:09;;83.0;2.0;-3.7;-3.97;2.3675709;0.055990186
2025-02-28 17:51:39;;83.0;2.0;-3.7;-3.97;2.3675709;0.055990186
2025-02-28 17:52:09;;84.0;2.0;-3.5999999;-3.97;2.4143419;0.055990186
2025-02-28 17:52:39;;84.0;2.0;-3.5999999;-3.97;2.4143419;0.055990186
2025-02-28 17:53:09;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:53:39;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:54:09;;84.0;2.0;-3.8;-3.98833333333333;2.3781922;0.055990186
2025-02-28 17:54:39;;83.0;2.0;-3.8;-3.98833333333333;2.3497734;0.055990186
2025-02-28 17:55:09;;83.0;2.0;-3.7;-3.98833333333333;2.3675709;0.055990186
2025-02-28 17:55:39;;83.0;2.0;-3.7;-3.98833333333333;2.3675709;0.055990186
2025-02-28 17:56:09;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:56:39;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:57:09;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:57:39;;84.0;2.0;-3.5999999;-3.98833333333333;2.4143419;0.055990186
2025-02-28 17:58:09;;84.0;2.0;-3.5999999;-4.00666666666666;2.4143419;0.055570133
2025-02-28 17:58:39;;84.0;2.0;-3.7;-4.00666666666666;2.3962057;0.055570133
2025-02-28 17:59:09;;84.0;2.0;-3.7;-4.00666666666666;2.3962057;0.055570133
2025-02-28 17:59:39;;83.0;2.0;-3.9000001;-4.00666666666666;2.3320947;0.055570133
2025-02-28 18:00:09;;83.0;2.0;-3.9000001;-4.00666666666666;2.3320947;0.055570133
2025-02-28 18:00:39;;83.0;2.0;-3.8;-4.00666666666666;2.3497734;0.055570133
2025-02-28 18:01:09;;83.0;2.0;-3.7;-4.00666666666666;2.3675709;0.055570133
2025-02-28 18:01:39;;83.0;2.0;-3.7;-4.00666666666666;2.3675709;0.055570133
2025-02-28 18:02:09;;83.0;2.0;-3.7;-4.00666666666666;2.3675709;0.055570133
2025-02-28 18:02:39;;83.0;2.0;-3.7;-4.00666666666666;2.3675709;0.055570133
2025-02-28 18:03:09;;83.0;2.0;-3.8;-4.025;2.3497734;0.055570133
2025-02-28 18:03:39;;83.0;2.0;-3.8;-4.025;2.3497734;0.055570133
2025-02-28 18:04:09;;83.0;2.0;-3.8;-4.025;2.3497734;0.055570133
2025-02-28 18:04:39;;83.0;2.0;-3.8;-4.025;2.3497734;0.055570133
2025-02-28 18:05:09;;83.0;2.0;-3.7;-4.025;2.3675709;0.055570133
2025-02-28 18:05:39;;83.0;2.0;-3.7;-4.025;2.3675709;0.055570133
2025-02-28 18:06:09;;84.0;2.0;-3.7;-4.025;2.3962057;0.055570133
2025-02-28 18:06:39;;84.0;2.0;-3.7;-4.025;2.3962057;0.055570133
2025-02-28 18:07:09;;84.0;2.0;-3.7;-4.025;2.3962057;0.055570133
2025-02-28 18:07:39;;84.0;2.0;-3.8;-4.025;2.3781922;0.055570133
2025-02-28 18:08:09;;84.0;2.0;-3.8;-4.04333333333333;2.3781922;0.055570133
2025-02-28 18:08:39;;83.0;2.0;-3.8;-4.04333333333333;2.3497734;0.055570133
2025-02-28 18:09:09;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:09:39;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:10:09;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:10:39;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:11:09;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:11:39;;84.0;2.0;-3.7;-4.04333333333333;2.3962057;0.055570133
2025-02-28 18:12:09;;84.0;2.0;-3.8;-4.04333333333333;2.3781922;0.055570133
2025-02-28 18:12:39;;83.0;2.0;-3.8;-4.04333333333333;2.3497734;0.055570133
2025-02-28 18:13:09;;83.0;2.0;-3.8;-4.06166666666666;2.3497734;0.055570133
2025-02-28 18:13:39;;83.0;2.0;-3.8;-4.06166666666666;2.3497734;0.055570133
2025-02-28 18:14:09;;83.0;2.0;-3.7;-4.06166666666666;2.3675709;0.055570133
2025-02-28 18:14:39;;83.0;2.0;-3.7;-4.06166666666666;2.3675709;0.055570133
2025-02-28 18:15:09;;84.0;2.0;-3.7;-4.06166666666666;2.3962057;0.055570133
2025-02-28 18:15:39;;84.0;2.0;-3.7;-4.06166666666666;2.3962057;0.055570133
2025-02-28 18:16:09;;84.0;2.0;-3.8;-4.06166666666666;2.3781922;0.055570133
2025-02-28 18:16:39;;84.0;2.0;-3.8;-4.06166666666666;2.3781922;0.055570133
2025-02-28 18:17:09;;83.0;2.0;-3.9000001;-4.06166666666666;2.3320947;0.055570133
2025-02-28 18:17:39;;83.0;2.0;-3.8;-4.06166666666666;2.3497734;0.055570133
2025-02-28 18:18:09;;83.0;2.0;-3.8;-4.08;2.3497734;0.055570133
2025-02-28 18:18:39;;84.0;2.0;-3.7;-4.08;2.3962057;0.055570133
2025-02-28 18:19:09;;84.0;2.0;-3.7;-4.08;2.3962057;0.055570133
2025-02-28 18:19:39;;84.0;2.0;-3.7;-4.08;2.3962057;0.055570133
2025-02-28 18:20:09;;84.0;2.0;-3.7;-4.08;2.3962057;0.055570133
2025-02-28 18:20:39;;84.0;2.0;-3.7;-4.08;2.3962057;0.055570133
2025-02-28 18:21:09;;84.0;2.0;-3.8;-4.08;2.3781922;0.055570133
2025-02-28 18:21:39;;84.0;2.0;-3.9000001;-4.08;2.3602991;0.055570133
2025-02-28 18:22:09;;83.0;2.0;-3.8;-4.08;2.3497734;0.055570133
2025-02-28 18:22:40;;83.0;2.0;-3.8;-4.08;2.3497734;0.055570133
2025-02-28 18:23:10;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:23:40;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:24:10;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:24:40;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:25:10;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:25:40;;84.0;2.0;-3.8;-4.09833333333333;2.3781922;0.055570133
2025-02-28 18:26:10;;84.0;2.0;-3.8;-4.09833333333333;2.3781922;0.055570133
2025-02-28 18:26:40;;84.0;2.0;-3.8;-4.09833333333333;2.3781922;0.055570133
2025-02-28 18:27:10;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:27:40;;84.0;2.0;-3.7;-4.09833333333333;2.3962057;0.055570133
2025-02-28 18:28:10;;84.0;2.0;-3.7;-4.11666666666666;2.3962057;0.055152874
2025-02-28 18:28:40;;84.0;2.0;-3.7;-4.11666666666666;2.3962057;0.055152874
2025-02-28 18:29:10;;84.0;2.0;-3.8;-4.11666666666666;2.3781922;0.055152874
2025-02-28 18:29:40;;84.0;2.0;-3.9000001;-4.11666666666666;2.3602991;0.055152874
2025-02-28 18:30:10;;84.0;2.0;-4.0;-4.11666666666666;2.3425264;0.055152874
2025-02-28 18:30:40;;83.0;2.0;-3.9000001;-4.11666666666666;2.3320947;0.055152874
2025-02-28 18:31:10;;83.0;2.0;-3.8;-4.11666666666666;2.3497734;0.055152874
2025-02-28 18:31:40;;83.0;2.0;-3.8;-4.11666666666666;2.3497734;0.055152874
2025-02-28 18:32:10;;83.0;2.0;-3.8;-4.11666666666666;2.3497734;0.055152874
2025-02-28 18:32:40;;83.0;2.0;-3.8;-4.11666666666666;2.3497734;0.055152874
2025-02-28 18:33:10;;83.0;2.0;-3.9000001;-4.135;2.3320947;0.055152874
2025-02-28 18:33:40;;83.0;2.0;-3.8;-4.135;2.3497734;0.055152874
2025-02-28 18:34:10;;83.0;2.0;-3.7;-4.135;2.3675709;0.055152874
2025-02-28 18:34:40;;84.0;2.0;-3.8;-4.135;2.3781922;0.055152874
2025-02-28 18:35:10;;84.0;2.0;-3.9000001;-4.135;2.3602991;0.055152874
2025-02-28 18:35:40;;84.0;2.0;-3.9000001;-4.135;2.3602991;0.055152874
2025-02-28 18:36:10;;83.0;2.0;-3.9000001;-4.135;2.3320947;0.055152874
2025-02-28 18:36:40;;83.0;2.0;-3.8;-4.135;2.3497734;0.055152874
2025-02-28 18:37:10;;84.0;2.0;-3.8;-4.135;2.3781922;0.055152874
2025-02-28 18:37:40;;84.0;2.0;-3.9000001;-4.135;2.3602991;0.055152874
2025-02-28 18:38:10;;83.0;2.0;-3.9000001;-4.15333333333333;2.3320947;0.055152874
2025-02-28 18:38:40;;83.0;2.0;-3.8;-4.15333333333333;2.3497734;0.055152874
