Datetime;Breaks;HYGROMETRIE_CELLULE [I];HYGROMETRIE_CONSIGNE [I];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];POIDS_EAU_CELLULE [R];POIDS_EAU_CONSIGNE [R]
2025-02-26 01:30:29;0;88.0;3.0;-0.18000000200000002;-0.41500000000000004;3.26874932;0.10950313999999998
2025-02-26 01:35:29;0;88.0;3.0;-0.1;-0.36500000000000005;3.287935;0.10990324999999998
2025-02-26 01:40:29;0;88.1;3.0;-0.04;-0.315;3.3062859600000003;0.11030595000000001
2025-02-26 01:45:29;0;89.0;3.0;0.1;-0.265;3.3745713000000004;0.11070865
2025-02-26 01:50:29;0;89.0;3.0;0.11000000000000001;-0.20374999999999951;3.37706522;0.111113965
2025-02-26 01:55:29;0;88.55555555555556;3.0;0.07777777777777778;-0.13527777777777725;3.3521941666666666;0.11188189777777777
2025-02-26 02:00:30;0;88.8;3.0;0.18000000200000002;-0.058750000000000004;3.38676212;0.11233517
2025-02-26 02:05:30;0;88.7;3.0;0.160000002;0.013749999999999951;3.3779783799999996;0.11233517
2025-02-26 02:10:30;0;88.1;3.0;0.210000004;0.08624999999999995;3.36727384;0.11274577000000001
2025-02-26 02:15:30;0;88.9;3.0;0.290000009;0.1587499999999995;3.4179272;0.11315637
2025-02-26 02:20:30;0;89.0;3.0;0.360000008;0.231249999999999;3.4393836;0.113569615
2025-02-26 02:25:30;0;89.0;3.0;0.45000000599999995;0.303749999999999;3.4620741600000002;0.114398785
2025-02-26 02:30:30;0;89.0;3.0;0.5000000090000001;0.3762499999999995;3.47470759;0.11523329
2025-02-26 02:35:30;0;89.9;3.0;0.5900000179999999;0.44875;3.53311414;0.11565187000000002
2025-02-26 02:40:30;0;89.8;3.0;0.610000017;0.514;3.5343200699999997;0.11598891
2025-02-26 02:45:31;0;90.0;3.0;0.7100000019999999;0.59375;3.5681702399999997;0.116918505
2025-02-26 02:50:31;0;90.0;3.0;0.820000004;0.65475;3.5968351;0.11759858999999999
2025-02-26 02:55:31;0;90.0;3.0;0.919999984;0.75375;3.62309614;0.11819603999999999
2025-02-26 03:00:31;0;90.0;3.0;0.909999992;0.83625;3.62013371;0.11861390000000001
2025-02-26 03:05:31;0;90.0;3.0;1.019999998;0.91875;3.64918617;0.119475606
2025-02-26 03:10:31;0;90.0;3.0;1.07;1.00125;3.66281367;0.12035466000000002
2025-02-26 03:15:31;0;90.1;3.0;1.2;1.08375;3.70136265;0.121215716
2025-02-26 03:20:31;0;91.0;3.0;1.29;1.16625;3.76303593;0.122094115
2025-02-26 03:25:31;0;91.0;3.0;1.3555555555555554;1.2441666666666666;3.7805041222222227;0.12251996555555555
2025-02-26 03:30:32;0;90.6;3.0;1.3299999999999998;1.33125;3.75727736;0.122978133
2025-02-26 03:35:32;0;90.9;3.0;1.49;1.41375;3.81409933;0.123879955
2025-02-26 03:40:32;0;91.0;3.0;1.59;1.49625;3.84492168;0.12473870499999999
2025-02-26 03:45:32;0;91.0;3.0;1.6600000000000001;1.57875;3.8640503699999997;0.125627273
2025-02-26 03:50:32;0;91.2;3.0;1.78;1.6414999999999982;3.90628799;0.12607921
2025-02-26 03:55:32;0;91.2;3.0;1.7399999999999998;1.727499999999995;3.89479937;0.12652143700000001
2025-02-26 04:00:32;0;91.0;3.0;1.8199999999999998;1.799166666666665;3.90789563;0.127408959
2025-02-26 04:05:32;0;91.1;3.0;2.00999998;1.87083333333333;3.96782854;0.128377301
2025-02-26 04:10:32;0;91.55555555555556;3.0;2.011111088888889;1.9385185185185132;3.987008488888889;0.12880558444444443
2025-02-26 04:15:33;0;91.2;3.0;1.99999997;2.014166666666665;3.96854889;0.129276103
2025-02-26 04:20:33;0;91.3;3.5;2.1599999700000003;2.08583333333333;4.01979064;0.15201837
2025-02-26 04:25:33;0;92.0;4.0;2.2399999999999998;2.157499999999995;4.0745136;0.17429323800000002
2025-02-26 04:30:33;0;92.0;4.0;2.28000002;2.229166666666665;4.08628452;0.174919245
2025-02-26 04:35:33;0;92.0;4.0;2.37000003;2.30083333333333;4.1132371800000005;0.176192803
2025-02-26 04:40:33;0;92.0;4.0;2.47000003;2.3724999999999947;4.14207553;0.17742228399999999
2025-02-26 04:45:33;0;92.0;4.0;2.53000001;2.429833333333331;4.15840492;0.177986501
2025-02-26 04:50:33;0;92.0;4.0;2.52;2.5129166666666647;4.154980419999999;0.178606794
2025-02-26 04:55:33;0;92.0;4.0;2.6444444;2.575092592592588;4.192339266666667;0.17981896444444445
2025-02-26 05:00:34;0;92.0;4.0;2.7399999999999998;2.64458333333333;4.22228536;0.180581275
2025-02-26 05:05:34;0;92.0;4.0;2.75;2.710416666666665;4.22406611;0.181173959
2025-02-26 05:10:34;0;92.0;4.0;2.88000004;2.7762499999999948;4.264478609999999;0.18250556099999998
2025-02-26 05:15:34;0;92.0;4.0;2.93000007;2.84208333333333;4.27889216;0.183119686
2025-02-26 05:20:34;0;92.0;4.0;2.97000003;2.9079166666666647;4.29202922;0.183809811
2025-02-26 05:25:34;0;92.0;4.0;3.04;2.980333333333328;4.31373333;0.185122144
2025-02-26 05:30:34;0;92.0;4.0;3.1222221444444447;3.021296296296291;4.338242088888888;0.1857481488888889
2025-02-26 05:35:35;0;92.0;4.0;3.1699999599999997;3.105416666666665;4.352149;0.18636986500000002
2025-02-26 05:40:35;0;92.0;4.0;3.26000001;3.171249999999995;4.38022532;0.18769844500000002
2025-02-26 05:45:35;0;92.0;4.0;3.3400000399999996;3.243666666666664;4.40529498;0.1883648
2025-02-26 05:50:35;0;92.0;4.0;3.3800000600000004;3.312999999999996;4.41790047;0.189035345
2025-02-26 05:55:35;0;92.0;4.0;3.48000002;3.377499999999995;4.4495252700000005;0.190380685
2025-02-26 06:00:35;0;92.0;4.0;3.54999999;3.4491666666666645;4.4718519;0.19105548
