Datetime;Breaks;Date;Time;VANNE_UTA_CHAUD [I];VANNE_UTA_FROID [I];TEMPERATURE_SONDE [R];PRESSION_EXTERIEUR [R];HYGROMETRIE_CELLULE [R];TEMPERATURE_REPRISE [R];TEMPERATURE_CONSIGNE [R];TEMPERATURE_SOUFFLAGE [R];TEMPERATURE_ALLER_CHAUD [R];TEMPERATURE_ALLER_FROID [R];MA_VARIATEUR [B]
2024-05-12 13:30:22;0;0;0;22.846153846153847;1.2307692307692308;14.353846153846153;1055.0;45.30769230769231;14.13076923076923;15.0;16.146153846153847;43.646154769230776;-11.53076923076923;0.0
2024-05-12 13:35:22;0;0;0;29.55;0.55;14.069999999999999;1055.0;44.6;13.8;15.0;15.7900001;43.590000700000004;-11.7;0.0
2024-05-12 13:40:22;0;0;0;28.95;0.75;14.080000000000002;1055.0;44.6;13.780000000000001;15.0;15.74;44.0099993;-11.61;0.0
2024-05-12 13:45:22;0;0;0;27.3;0.9;14.105;1055.0;44.95;13.790000000000001;15.0;15.770000050000002;43.43000065;-11.610000000000001;0.0
2024-05-12 13:50:22;0;0;0;23.333333333333332;0.8888888888888888;14.383333333333333;1055.0;45.27777777777778;14.083333333333334;15.0;16.038888944444444;43.57222272222222;-11.372222222222222;0.0
2024-05-12 13:55:23;0;0;0;27.4;1.2;14.180000000000001;1055.0;44.9;13.88;15.0;15.8000001;43.6699991;-11.73;0.0
2024-05-12 14:00:23;0;0;0;25.7;1.1;14.26;1055.0;45.2;13.969999999999999;15.0;15.9200001;43.1000005;-11.370000000000001;0.0
2024-05-12 14:05:23;0;0;0;24.6;1.1;14.3;1055.0;45.3;14.02;15.0;15.969999999999999;42.6900002;-11.610000000000001;0.0
2024-05-12 14:10:23;0;0;0;24.4;0.7;14.23;1055.0;45.4;14.030000000000001;15.0;16.0100001;43.9899992;-11.559999999999999;0.0
2024-05-12 14:15:23;0;0;0;23.2;1.0;14.36;1055.0;45.2;14.09;15.0;16.03;43.9099998;-11.35;0.0
2024-05-12 14:20:23;0;0;0;24.7;1.0;14.2;1055.0;45.6;14.02;15.0;15.959999999999999;43.3699996;-11.64;0.0
2024-05-12 14:25:23;0;0;0;26.7;1.3;14.1;1055.0;45.3;13.919999999999998;15.0;15.84;43.6599998;-11.76;0.0
2024-05-12 14:30:23;0;0;0;29.2;0.6;14.059999999999999;1055.0;44.6;13.790000000000001;15.0;15.76;43.9;-10.940000000000001;0.0
2024-05-12 14:35:23;0;0;0;31.941176470588236;0.17647058823529413;14.0;1055.0;45.1764705882353;13.729411764705883;15.0;15.62941188235294;43.60588229411764;-11.688235294117646;0.0
2024-05-12 14:40:23;0;0;0;28.4;0.7;14.1;1055.0;44.8;13.809999999999999;15.0;15.789999900000002;44.159999299999996;-11.58;0.0
2024-05-12 14:45:23;0;0;0;26.7;0.9;14.12;1055.0;45.05;13.844999999999999;15.0;15.835000099999998;43.585000300000004;-11.459999999999999;0.0
2024-05-12 14:50:23;0;0;0;25.1;1.2;14.265;1055.0;45.15;13.995;15.0;15.9250002;43.1600008;-11.05;0.0
2024-05-12 14:55:23;0;0;0;24.2;0.7;14.280000000000001;1055.0;45.6;14.040000000000001;15.0;16.0299999;43.45;-11.459999999999999;0.0
2024-05-12 15:00:24;0;0;0;23.8;1.1;14.37;1055.0;45.0;14.059999999999999;15.0;15.98;43.6200001;-11.31;0.0
2024-05-12 15:05:24;0;0;0;24.4;0.6;14.280000000000001;1055.0;45.7;14.030000000000001;15.0;16.0500002;43.75;-11.59;0.0
2024-05-12 15:10:24;0;0;0;23.6;0.8;14.38;1055.0;45.4;14.069999999999999;15.0;16.0000001;43.3600003;-11.59;0.0
2024-05-12 15:15:24;0;0;0;24.8;1.0;14.2;1055.0;45.3;14.01;15.0;15.969999999999999;43.9899997;-11.44;0.0
2024-05-12 15:20:24;0;0;0;25.9;1.1;14.180000000000001;1055.0;45.2;13.959999999999999;14.940000000000001;15.9100001;43.379999399999996;-11.47;0.0
2024-05-12 15:25:24;0;0;0;31.6;0.4;13.319999999999999;1055.0;44.3;13.069999999999999;14.35;14.920000100000001;42.9800004;-10.99;0.0
2024-05-12 15:30:24;0;0;0;29.1;1.5;12.99;1055.0;44.7;12.73;13.85;14.540000000000001;43.129999399999996;-11.290000000000001;0.0
2024-05-12 15:35:24;0;0;0;28.41176470588235;1.588235294117647;12.423529411764704;1055.0;44.529411764705884;12.217647058823529;13.341176470588236;13.870588235294118;43.51176447058824;-11.25294117647059;0.0
2024-05-12 15:40:24;0;0;0;23.9;1.7;12.17;1055.0;44.4;11.97;12.84;13.74;43.659999299999996;-11.129999999999999;0.0
2024-05-12 15:45:24;0;0;0;19.4;2.5;11.75;1055.0;44.9;11.65;12.275;13.2;43.6200001;-11.22;0.0
2024-05-12 15:50:24;0;0;0;21.8;3.2;11.07;1055.0;44.45;10.9799999;11.775;12.395;43.6649992;-11.14;0.0
2024-05-12 15:55:24;0;0;0;18.0;3.125;10.818750025;1055.0;44.9375;10.7375000875;11.3;12.25625;43.343750625;-11.4625;0.0
2024-05-12 16:00:25;0;0;0;16.3;3.6;10.33;1055.0;45.4;10.270000020000001;10.75;11.629999999999999;43.449999500000004;-10.12999998;0.0
2024-05-12 16:05:25;0;0;0;18.3;3.7;9.8000001;1055.0;45.8;9.77000004;10.24;10.96000004;43.8100008;-10.63000002;0.0
2024-05-12 16:10:25;0;0;0;16.5;3.9;9.28999982;1055.0;45.8;9.26000006;9.65;10.49999996;43.4799999;-11.01;0.0
2024-05-12 16:15:25;0;0;0;17.5;4.0;8.74000016;1055.0;45.7;8.71999999;9.15;9.87999998;43.859999800000004;-11.48;0.0
2024-05-12 16:20:25;0;0;0;13.3;4.1;8.39999995;1055.0;46.3;8.43000002;8.65;9.53000008;43.390000199999996;-10.41999996;0.0
2024-05-12 16:25:25;0;0;0;14.1;4.3;7.8499999;1055.0;47.2;7.89000011;8.15;8.88000002;43.3899997;-10.14;0.0
2024-05-12 16:30:25;0;0;0;14.4;5.4;7.29000001;1055.0;47.1;7.36000009;7.640000000000001;8.29000001;43.6199996;-11.05;0.0
2024-05-12 16:35:25;0;0;0;17.285714285714285;3.9285714285714284;6.635714328571429;1055.0;47.0;6.700000014285714;7.028571428571428;7.571428607142857;43.6071425;-11.35;0.0
2024-05-12 16:40:25;0;0;0;12.25;5.15;6.35999999;1055.0;47.7;6.42000003;6.55;7.21999998;43.620000600000004;-11.319999999999999;0.0
2024-05-12 16:45:25;0;0;0;12.6;5.2;5.725;1055.0;47.85;5.785000065;6.075;6.53499999;43.359999800000004;-11.795;0.0
2024-05-12 16:50:25;0;0;0;10.8;6.25;5.40500002;1055.0;48.05;5.539999935;5.575;6.31500001;44.0000005;-11.545;0.0
2024-05-12 16:55:25;0;0;0;9.0625;6.625;5.0250000375;1055.0;48.625;5.15624996875;5.1;5.7874999625;43.6312505;-11.69375;0.0
2024-05-12 17:00:26;0;0;0;10.1;5.9;4.27999995;1055.0;49.1;4.4200000500000005;4.45;4.99000001;43.3499995;-11.690000000000001;0.0
2024-05-12 17:05:26;0;0;0;9.1;4.1;3.7099999699999997;1055.0;50.7;3.83999997;3.95;4.2899999399999995;43.6299999;-11.58;0.0
2024-05-12 17:10:26;0;0;0;9.7;3.5;3.1500000200000002;1055.0;51.5;3.29999998;3.45;3.7199999499999996;43.2599998;-11.45;0.0
2024-05-12 17:15:26;0;0;0;8.6;3.3;2.64000001;1055.0;51.5;2.8200000100000002;2.95;3.2700000000000005;43.4299999;-11.61;0.0
2024-05-12 17:20:26;0;0;0;7.2;3.5;2.14000001;1055.0;51.9;2.3800000199999998;2.44;2.8;43.579999900000004;-11.77;0.0
2024-05-12 17:25:26;0;0;0;6.8;3.6;1.5599999900000001;1055.0;51.8;1.7999999799999997;1.85;2.21;43.209999800000006;-11.43;0.0
2024-05-12 17:30:26;0;0;0;6.4;3.1;1.009999995;1055.0;52.3;1.2799999960000001;1.35;1.6600000000000001;43.550000999999995;-11.76;0.0
2024-05-12 17:35:26;0;0;0;4.6;3.7;0.620000007;1055.0;52.5;0.8900000049999999;0.85;1.289999998;43.5700001;-11.870000000000001;0.0
2024-05-12 17:40:26;0;0;0;5.777777777777778;2.8333333333333335;-0.005555556666666665;1055.0;52.77777777777778;0.3444444472222222;0.34444444444444444;0.7333333327777778;43.22222166666667;-11.483333333333334;0.0
2024-05-12 17:45:26;0;0;0;2.9;7.1;-0.300000006;1055.0;53.5;0.030000000000000006;-0.125;0.270000002;43.6800004;-11.65;0.0
2024-05-12 17:50:26;0;0;0;2.5;17.7;-0.7799999989999999;1055.0;54.75;-0.4450000055;-0.625;-0.3900000055;43.50000025;-11.22;0.0
2024-05-12 17:55:26;0;0;0;3.263157894736842;12.210526315789474;-1.3368421052631578;1055.0;54.78947368421053;-0.9736842057894737;-1.1;-0.8999999994736843;43.1421042631579;-11.784210526315789;0.0
2024-05-12 18:00:27;0;0;0;2.3;18.2;-1.83999998;1055.0;55.7;-1.42;-1.65;-1.45;43.5099998;-11.690000000000001;0.0
2024-05-12 18:05:27;0;0;0;3.0;23.1;-2.30999996;1055.0;56.3;-1.87999999;-2.16;-2.00999998;43.5100003;-11.57;0.0
2024-05-12 18:10:27;0;0;0;2.6;23.6;-2.7800000000000002;1055.0;56.9;-2.45;-2.75;-2.61000002;43.3499995;-11.85;0.0
2024-05-12 18:15:27;0;0;0;1.8;25.2;-3.29;1055.0;57.5;-2.9000000200000002;-3.25;-3.15999999;43.8399997;-11.72;0.0
2024-05-12 18:20:27;0;0;0;1.8;28.2;-3.75999997;1055.0;58.3;-3.34999997;-3.75;-3.66999997;43.5300004;-11.84;0.0
2024-05-12 18:25:27;0;0;0;0.7;33.1;-4.20999999;1055.0;58.9;-3.75999999;-4.25;-4.16000002;43.2399997;-11.36;0.0
2024-05-12 18:30:27;0;0;0;1.0;34.3;-4.68999996;1055.0;59.2;-4.24999995;-4.76;-4.67999992;43.3199996;-11.61;0.0
2024-05-12 18:35:27;0;0;0;0.7;42.5;-5.1599999400000005;1055.0;60.1;-4.6999999;-5.35;-5.21999998;43.6899992;-12.01;0.0
2024-05-12 18:40:27;0;0;0;0.0;49.23529411764706;-5.576470629411765;1055.0;60.294117647058826;-5.117647058823529;-5.858823529411764;-5.67647055882353;43.40588247058823;-11.776470588235293;0.0
2024-05-12 18:45:27;0;0;0;0.4;31.5;-6.32999997;1055.0;61.3;-5.8699999300000005;-6.325;-6.56000004;43.1900007;-11.86;0.0
2024-05-12 18:50:27;0;0;0;0.0;49.0;-6.49499998;1055.0;62.4;-6.095000005;-6.825;-6.809999965;43.234999800000004;-11.97;0.0
2024-05-12 18:55:27;0;0;0;0.0;43.0;-7.04500003;1055.0;63.15;-6.669999955;-7.33;-7.48000002;43.795000099999996;-11.825;0.0
2024-05-12 19:00:27;0;0;0;0.0;47.666666666666664;-7.606666626666667;1055.0;64.0;-7.159999973333333;-7.9;-8.000000066666667;43.680000400000004;-11.846666666666666;0.0
2024-05-12 19:05:28;0;0;0;0.0;54.7;-7.96000004;1055.0;65.0;-7.59000001;-8.45;-8.430000119999999;43.4300014;-12.190000000000001;0.0
2024-05-12 19:10:28;0;0;0;0.0;71.3;-8.28999996;1055.0;65.8;-7.810000190000001;-8.95;-8.6000004;43.3100008;-11.709999999999999;0.0
2024-05-12 19:15:28;0;0;0;0.0;82.5;-8.5999999;1055.0;66.7;-8.10999994;-9.46;-8.80999984;43.1399992;-11.959999999999999;0.0
2024-05-12 19:20:28;0;0;0;0.0;99.6;-8.7499999;1055.0;67.4;-8.239999860000001;-10.0;-8.93999976;43.2199996;-11.940000000000001;0.0
2024-05-12 19:25:28;0;0;0;0.0;97.4;-8.88999986;1055.0;68.3;-8.38999986;-10.0;-9.08000012;43.7800004;-11.27;0.0
2024-05-12 19:30:28;0;0;0;0.0;92.6;-8.98999996;1055.0;68.9;-8.47000008;-10.0;-9.12000008;43.569999100000004;-11.97;0.0
2024-05-12 19:35:28;0;0;0;0.0;80.0;-9.1999998;1055.0;68.9;-8.6999998;-10.0;-9.32000008;43.4400007;-11.690000000000001;0.0
2024-05-12 19:40:28;0;0;0;0.0;68.05263157894737;-9.389473610526316;1055.0;69.3157894736842;-8.926315757894736;-10.0;-9.510526410526316;43.278946789473686;-11.926315789473684;0.0
2024-05-12 19:45:28;0;0;0;0.0;69.9;-9.43999976;1055.0;69.9;-8.879999719999999;-10.0;-9.5;43.1199996;-11.73;0.0
2024-05-12 19:50:28;0;0;0;0.0;61.2;-9.54500018;1055.0;70.2;-9.04000016;-10.0;-9.60500022;43.6400007;-11.535;0.0
2024-05-12 19:55:28;0;0;0;0.0;57.3;-9.60000005;1055.0;70.25;-9.09499993;-10.0;-9.68500019;43.80499915;-12.05;0.0
2024-05-12 20:00:28;0;0;0;0.0;54.3;-9.635000190000001;1055.0;71.1;-9.145000130000001;-10.0;-9.7249999;43.68999995;-11.635;0.0
2024-05-12 20:05:28;0;0;0;0.0;47.36363636363637;-9.736363672727272;1055.0;71.18181818181819;-9.263636327272728;-10.0;-9.80909069090909;43.50909072727273;-12.109090909090908;0.0
2024-05-12 20:10:29;0;0;0;0.0;48.6;-9.75;1055.0;71.7;-9.23999996;-10.0;-9.79000006;43.3700011;-11.58;0.0
2024-05-12 20:15:29;0;0;0;0.0;40.8;-9.8499999;1055.0;71.7;-9.37999992;-10.0;-9.899999900000001;43.1800004;-12.07;0.0
2024-05-12 20:20:29;0;0;0;0.0;43.0;-9.909999639999999;1055.0;72.0;-9.33999996;-10.0;-9.88999986;43.0699986;-11.55;0.0
2024-05-12 20:25:29;0;0;0;0.0;38.5;-9.93999986;1055.0;72.4;-9.41999998;-10.0;-9.92999992;43.5600003;-11.809999999999999;0.0
2024-05-12 20:30:29;0;0;0;0.0;44.0;-9.85999994;1055.0;72.8;-9.32000008;-10.0;-9.85;43.5299999;-11.59;0.0
2024-05-12 20:35:29;0;0;0;0.0;31.6;-10.02999996;1055.0;72.8;-9.54000016;-10.0;-10.02999992;43.3900017;-11.940000000000001;0.0
2024-05-12 20:40:29;0;0;0;0.0;34.333333333333336;-9.999999955555555;1055.0;73.22222222222223;-9.5;-10.0;-10.011111111111111;43.188888444444444;-11.961111111111112;0.0
2024-05-12 20:45:29;0;0;0;0.0;28.0;-10.145;1055.0;73.15;-9.6000004;-10.0;-10.1;43.0599988;-11.705;0.0
2024-05-12 20:50:29;0;0;0;0.0;30.4;-10.05;1055.0;73.35;-9.56000024;-10.0;-10.040000000000001;43.38500005;-11.9;0.0
2024-05-12 20:55:29;0;0;0;0.0;34.6;-10.024999919999999;1055.0;73.9;-9.48999996;-10.0;-10.0099999;43.59999975;-11.370000000000001;0.0
2024-05-12 21:00:29;0;0;0;0.0;30.7;-10.1;1055.0;74.45;-9.555000170000001;-10.0;-10.07499998;43.40000175;-12.09;0.0
2024-05-12 21:05:29;0;0;0;0.0;27.4;-10.165;1055.0;74.2;-9.610000190000001;-10.0;-10.135;43.284999299999996;-11.5;0.0
2024-05-12 21:10:29;0;0;0;0.0;28.94736842105263;-10.121052631578946;1055.0;74.6842105263158;-9.584210547368421;-10.0;-10.1;43.05263078947369;-11.968421052631578;0.0
2024-05-12 21:15:30;0;0;0;0.0;29.8;-10.09;1055.0;74.9;-9.57000003;-10.0;-10.08;43.615000450000004;-11.32;0.0
2024-05-12 21:20:30;0;0;0;0.0;27.4;-10.11;1055.0;75.35;-9.61000009;-10.0;-10.12;43.670000099999996;-11.879999999999999;0.0
2024-05-12 21:25:30;0;0;0;0.0;27.4;-10.139999999999999;1055.0;75.8;-9.610000340000001;-10.0;-10.12;43.32000035;-11.85;0.0
2024-05-12 21:30:30;0;0;0;0.0;26.8;-10.165;1055.0;76.0;-9.62000003;-10.0;-10.15;43.7100008;-11.23;0.0
2024-05-12 21:35:30;0;0;0;0.0;33.1;-10.03;1055.0;76.2;-9.51500006;-10.0;-10.025;43.7450001;-11.665000000000001;0.0
2024-05-12 21:40:30;0;0;0;0.1;22.0;-10.16;1055.0;76.4;-9.6999999;-10.0;-10.225;43.5749985;-11.85;0.0
2024-05-12 21:45:30;0;0;0;0.0;37.3;-9.98999984;1055.0;76.55;-9.44000006;-10.0;-10.01499988;43.37000035;-11.940000000000001;0.0
2024-05-12 21:50:30;0;0;0;0.0;28.0;-10.1;1055.0;76.55;-9.6000004;-10.0;-10.19;43.2549999;-11.584999999999999;0.0
2024-05-12 21:55:30;0;0;0;0.0;25.3;-10.125;1055.0;76.4;-9.645000130000001;-10.0;-10.18;43.09499935;-11.905;0.0
2024-05-12 22:00:30;0;0;0;0.0;39.45;-9.96999993;1055.0;77.0;-9.4;-10.0;-9.99999978;43.8050004;-11.16;0.0
2024-05-12 22:05:30;0;0;0;0.0;35.63157894736842;-9.957894642105263;1055.0;77.15789473684211;-9.468421084210526;-10.0;-10.036842;43.25263231578948;-11.91578947368421;0.0
2024-05-12 22:10:31;0;0;0;0.1;26.2;-10.15;1055.0;76.7;-9.62999997;-10.0;-10.215;43.11999935;-11.625;0.0
2024-05-12 22:15:31;0;0;0;0.0;27.7;-10.095;1055.0;76.85;-9.605000120000001;-10.0;-10.184999999999999;43.3650002;-11.614999999999998;0.0
2024-05-12 22:20:31;0;0;0;0.0;26.5;-10.114999999999998;1055.0;76.85;-9.625000250000001;-10.0;-10.184999999999999;43.740000450000004;-11.77;0.0
2024-05-12 22:25:31;0;0;0;0.1;38.6;-9.96000005;1055.0;77.1;-9.41499991;-10.0;-9.98999998;43.60499965;-11.709999999999999;0.0
2024-05-12 22:30:31;0;0;0;0.0;27.7;-10.04999993;1055.0;76.9;-9.60499997;-10.0;-10.17999998;43.400002;-11.91;0.0
2024-05-12 22:35:31;0;0;0;0.0;23.8;-10.129999999999999;1055.0;76.5;-9.66999998;-10.0;-10.27;43.2450001;-11.67;0.0
2024-05-12 22:40:31;0;0;0;0.2;32.95;-10.05999995;1055.0;76.7;-9.510000139999999;-10.0;-10.069999939999999;43.0849983;-11.97;0.0
2024-05-12 22:45:31;0;0;0;0.0;40.25;-9.89499963;1055.0;76.9;-9.39499963;-10.0;-9.9749999;43.4500005;-11.17;0.0
2024-05-12 22:50:31;0;0;0;0.0;27.7;-10.0549999;1055.0;76.75;-9.60500007;-10.0;-10.175;43.37500025;-11.82;0.0
2024-05-12 22:55:31;0;0;0;0.08695652173913043;31.91304347826087;-10.052173913043477;1055.0;76.8695652173913;-9.543478217391305;-10.0;-10.160869565217391;43.204347;-11.908695652173913;0.0
2024-05-12 23:00:31;0;0;0;0.0;24.727272727272727;-10.154545454545454;1055.0;76.5;-9.659090954545455;-10.0;-10.286363636363637;43.40454486363637;-11.418181818181818;0.0
2024-05-12 23:05:31;0;0;0;0.2;24.1;-10.135;1055.0;76.8;-9.66500021;-10.0;-10.275;43.7250005;-11.765;0.0
2024-05-12 23:10:31;0;0;0;0.0;46.526315789473685;-9.863157894736842;1055.0;76.84210526315789;-9.278947378947368;-10.0;-9.86842094736842;43.563157947368424;-11.705263157894738;0.0
2024-05-12 23:15:32;0;0;0;0.55;24.2;-10.12499998;1055.0;76.7;-9.64499993;-9.97;-10.260000000000002;43.35500065;-11.815000000000001;0.0
2024-05-12 23:20:32;0;0;0;2.7;31.45;-9.54500007;1055.0;76.85;-8.95000005;-9.375;-9.325000110000001;43.19499985;-11.7;0.0
2024-05-12 23:25:32;0;0;0;1.5;31.05;-8.98499984;1055.0;77.25;-8.41999993;-8.875;-8.66999998;43.4449996;-11.264999999999999;0.0
2024-05-12 23:30:32;0;0;0;2.0;19.9;-8.68499994;1055.0;76.95;-8.12500005;-8.375;-8.29999995;43.460000550000004;-11.99;0.0
2024-05-12 23:35:32;0;0;0;3.8;21.3;-8.24499998;1055.0;76.3;-7.66000009;-7.87;-7.75500002;43.159999549999995;-11.7;0.0
2024-05-12 23:40:32;0;0;0;5.8;15.6;-7.7600001149999995;1055.0;76.3;-7.23000007;-7.275;-7.225;43.759999549999996;-11.3;0.0
2024-05-12 23:45:32;0;0;0;5.4;14.5;-7.244999955;1055.0;76.0;-6.715000085;-6.775;-6.610000015;43.50500015;-11.695;0.0
2024-05-12 23:50:32;0;0;0;5.5;13.2;-6.789999985;1055.0;75.85;-6.24500008;-6.275;-6.05500002;43.154999399999994;-11.440000000000001;0.0
2024-05-12 23:55:32;0;0;0;5.666666666666667;12.11111111111111;-6.338888827777778;1055.0;75.61111111111111;-5.800000005555556;-5.8;-5.516666594444445;43.661110666666666;-11.466666666666667;0.0
2025-08-01 11:00:07;0;0;0;29.3;0.3;18.8900001;1055.0;60.15;18.7;20.0;21.0500003;43.44500085;-5.29500003;0.0
2025-08-01 11:05:07;0;0;0;24.333333333333332;0.5;19.108333666666667;1055.0;61.0;19.033333333333335;20.0;21.450000083333332;43.36666683333333;-5.14166665;0.0
2025-08-01 11:10:08;0;0;0;22.4;0.4;19.2299998;1055.0;61.8;19.1299999;20.0;21.5999996;42.920000099999996;-5.18999996;0.0
2025-08-01 11:15:08;0;0;0;28.4;0.5;18.9100002;1055.0;61.3;18.830000000000002;20.0;21.2300005;43.550000499999996;-5.11000004;0.0
2025-08-01 11:20:08;0;0;0;33.8;0.0;18.8199997;1055.0;59.0;18.5599998;20.0;21.0099999;43.0199991;-5.46999998;0.0
2025-08-01 11:25:08;0;0;0;31.4;0.2;18.926666599999997;1055.0;58.8;18.6133332;20.0;21.000000333333332;43.173333533333334;-5.393333306666666;0.0
2025-08-01 11:30:08;0;0;0;22.5;0.4;19.2900001;1055.0;61.3;19.1300003;20.0;21.6200002;43.35;-5.1;0.0
2025-08-01 11:35:08;0;0;0;29.6;0.35;18.94499995;1055.0;60.9;18.7899998;20.0;21.18000005;42.9199991;-5.26500001;0.0
2025-08-01 11:40:08;0;0;0;26.833333333333332;0.25;19.241666499999997;1055.0;59.75;18.908333416666668;20.0;21.30833325;43.24166641666667;-5.375;0.0
2025-08-01 11:45:09;0;0;0;30.4;0.2;19.06;1055.0;59.0;18.7299997;20.0;21.240000000000002;43.1899997;-5.30999999;0.0
2025-08-01 11:50:09;0;0;0;23.4;0.3;19.3499999;1055.0;60.1;19.0799999;20.0;21.5100001;42.890000199999996;-5.2;0.0
2025-08-01 11:55:09;0;0;0;21.58823529411765;0.5882352941176471;19.452941294117647;1055.0;62.0;19.229411999999996;20.0;21.723529352941178;43.382352352941176;-5.0411764588235295;0.0
2025-08-01 12:00:09;0;0;0;33.0;0.0;18.9600001;1055.0;59.1;18.610000300000003;20.0;21.049999800000002;42.9699996;-5.43999996;0.0
2025-08-01 12:05:09;0;0;0;25.6;0.4;19.3500001;1055.0;59.8;18.939999899999997;20.0;21.360000300000003;43.2699996;-5.3;0.0
2025-08-01 12:10:09;0;0;0;24.3;0.5;19.360000250000002;1055.0;58.95;18.9899999;20.0;21.4249999;43.0900002;-5.195000005;0.0
2025-08-01 12:15:09;0;0;0;23.90909090909091;0.2727272727272727;19.318181636363636;1055.0;61.18181818181818;19.05454527272727;20.0;21.481818636363638;42.900000636363636;-5.281818127272728;0.0
2025-08-01 12:20:10;0;0;0;28.8;0.3;19.0899998;1055.0;59.9;18.81;20.0;21.2099999;43.5199996;-5.29000001;0.0
2025-08-01 12:25:10;0;0;0;32.6;0.0;19.0200003;1055.0;58.1;18.619999999999997;20.0;21.0399999;42.9400007;-5.29000001;0.0
2025-08-01 12:30:10;0;0;0;30.23076923076923;0.38461538461538464;19.12307669230769;1055.0;58.61538461538461;18.73076946153846;20.0;21.092307538461537;43.330768769230765;-4.946153861538462;0.0
2025-08-01 12:35:10;0;0;0;22.1;0.5;19.4300001;1055.0;60.4;19.1500004;20.0;21.6099999;43.3699996;-5.04999995;0.0
2025-08-01 12:40:10;0;0;0;28.8;0.35;19.1700004;1055.0;60.3;18.9;20.0;21.3099999;42.9599993;-5.19000001;0.0
2025-08-01 12:45:10;0;0;0;30.6;0.15;18.94999995;1055.0;57.7;18.6200003;20.0;20.889999850000002;43.420000099999996;-5.504999945;0.0
2025-08-01 12:50:10;0;0;0;24.09090909090909;0.45454545454545453;19.25454509090909;1055.0;58.90909090909091;19.045454636363637;20.0;21.31818190909091;43.29999990909091;-5.254545427272728;0.0
2025-08-01 12:55:11;0;0;0;22.2;0.6;19.3699999;1055.0;59.7;19.14;20.0;21.45;42.920000099999996;-5.02000008;0.0
2025-08-01 13:00:11;0;0;0;19.307692307692307;0.9230769230769231;19.415384615384617;1055.0;60.53846153846154;19.269230999999998;20.0;21.561538692307693;43.45384592307692;-5.361538446153846;0.0
2025-08-01 13:05:11;0;0;0;33.0;0.0;18.9399999;1055.0;58.1;18.61;20.0;20.9200001;43.0599993;-5.08000007;0.0
2025-08-01 13:10:11;0;0;0;28.8;0.6;19.0499996;1055.0;58.0;18.760000400000003;20.0;21.0900002;43.4000005;-5.35;0.0
2025-08-01 13:15:11;0;0;0;23.5;0.5;19.339999900000002;1055.0;59.1;19.0400003;20.0;21.4149999;43.290000199999994;-5.23999991;0.0
2025-08-01 13:20:11;0;0;0;26.714285714285715;0.35714285714285715;19.078571214285716;1055.0;59.92857142857143;18.914285857142858;20.0;21.228571785714283;43.035714285714285;-5.228571414285715;0.0
2025-08-01 13:25:12;0;0;0;29.8;0.3;18.990000000000002;1055.0;59.3;18.760000400000003;20.0;21.030000100000002;43.5800004;-5.13999996;0.0
2025-08-01 13:30:12;0;0;0;30.818181818181817;0.2727272727272727;19.063636454545453;1055.0;58.18181818181818;18.745454545454546;20.0;21.045454727272727;43.10909009090909;-5.399999918181819;0.0
2025-08-01 13:35:12;0;0;0;25.2;0.5;19.2699999;1055.0;58.8;18.9400003;20.0;21.2300004;43.2;-5.32999997;0.0
2025-08-01 13:40:12;0;0;0;21.6;0.6;19.39;1055.0;60.4;19.18;20.0;21.5499999;43.3599993;-5.1199999300000005;0.0
2025-08-01 13:45:12;0;0;0;28.1;0.35;19.1500002;1055.0;60.1;18.9300003;20.0;21.2100001;42.949999500000004;-5.26999998;0.0
2025-08-01 13:50:12;0;0;0;32.78947368421053;0.15789473684210525;18.88947336842105;1055.0;57.526315789473685;18.51052636842105;20.0;20.84210547368421;43.44736842105263;-5.431578910526316;0.0
2025-08-01 13:55:13;0;0;0;26.8;0.5;19.25;1055.0;58.4;18.919999999999998;20.0;21.2499999;43.2300004;-5.31999993;0.0
2025-08-01 14:00:13;0;0;0;22.8;0.3;19.410000099999998;1055.0;59.7;19.1200002;20.0;21.4400001;42.95;-5.01000009;0.0
2025-08-01 14:05:13;0;0;0;20.166666666666668;1.0;19.425000083333334;1055.0;60.75;19.191666666666666;20.0;21.54166616666667;43.42499983333334;-5.300000033333333;0.0
2025-08-01 14:10:13;0;0;0;32.2;0.0;19.009999999999998;1055.0;58.4;18.6500002;20.0;20.9899997;43.0099988;-5.01000009;0.0
2025-08-01 14:15:13;0;0;0;29.6;0.3;19.1399999;1055.0;58.1;18.7300004;20.0;21.0999998;43.4500005;-5.31999998;0.0
2025-08-01 14:20:13;0;0;0;23.1;0.6;19.48;1055.0;59.1;19.1549999;20.0;21.52499995;43.2799999;-5.22999997;0.0
2025-08-01 14:25:13;0;0;0;25.76923076923077;0.23076923076923078;19.207692153846153;1055.0;59.92307692307692;18.938461615384615;20.0;21.26923076923077;43.03846153846154;-5.22307693076923;0.0
2025-08-01 14:30:14;0;0;0;28.8;0.3;19.11;1055.0;59.4;18.7999999;20.0;21.1099998;43.6100003;-5.15;0.0
2025-08-01 14:35:14;0;0;0;30.8;0.2;19.1199998;1055.0;57.8;18.71;20.0;21.0199998;43.15;-5.43999996;0.0
2025-08-01 14:40:14;0;0;0;28.09090909090909;0.2727272727272727;19.245454454545452;1055.0;58.45454545454545;18.863636545454543;20.0;21.127273;43.16363718181818;-5.263636372727273;0.0
