Breaks,Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],TEMPERATURE_SONDE [R],PRESSION_EXTERIEUR [R],HYGROMETRIE_CELLULE [R],TEMPERATURE_REPRISE [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_SOUFFLAGE [R],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],MA_VARIATEUR [B]
nan,1733353200.0,67767,0.0,34.0,-6.4000001,1055.0,62.0,-5.8000002,-6.3,-6.5,43.200001,-11.5,0.0
nan,1733353200.0,67768,0.0,34.0,-6.1999998,1055.0,62.0,-5.6999998,-6.3,-6.3000002,43.200001,-11.5,0.0
nan,1733353200.0,67797,0.0,40.0,-6.1999998,1055.0,62.0,-5.6999998,-6.3,-6.3000002,43.200001,-11.5,0.0
nan,1733353200.0,67798,0.0,40.0,-6.0999999,1055.0,62.0,-5.6999998,-6.3,-6.1999998,43.099998,-11.6,0.0
nan,1733353200.0,67827,0.0,69.0,-6.0999999,1055.0,62.0,-5.6999998,-6.8,-6.1999998,43.099998,-11.6,0.0
nan,1733353200.0,67828,0.0,69.0,-6.0999999,1055.0,62.0,-5.5999999,-6.8,-6.1999998,43.099998,-11.8,0.0
nan,1733353200.0,67857,0.0,75.0,-6.0999999,1055.0,62.0,-5.5999999,-6.8,-6.1999998,43.099998,-11.8,0.0
nan,1733353200.0,67858,0.0,75.0,-6.0999999,1055.0,63.0,-5.6999998,-6.8,-6.4000001,43.0,-11.9,0.0
nan,1733353200.0,67887,0.0,69.0,-6.0999999,1055.0,63.0,-5.6999998,-6.8,-6.4000001,43.0,-11.9,0.0
nan,1733353200.0,67888,0.0,69.0,-6.1999998,1055.0,63.0,-5.8000002,-6.8,-6.5,43.0,-12.1,0.0
nan,1733353200.0,67917,0.0,63.0,-6.1999998,1055.0,63.0,-5.8000002,-6.8,-6.5,43.0,-12.1,0.0
nan,1733353200.0,67918,0.0,63.0,-6.3000002,1055.0,62.0,-5.9000001,-6.8,-6.5999999,43.0,-12.2,0.0
nan,1733353200.0,67947,0.0,57.0,-6.3000002,1055.0,62.0,-5.9000001,-6.8,-6.5999999,43.0,-12.2,0.0
nan,1733353200.0,67948,0.0,57.0,-6.4000001,1055.0,63.0,-6.0999999,-6.8,-6.8000002,43.200001,-12.3,0.0
nan,1733353200.0,67977,0.0,45.0,-6.4000001,1055.0,63.0,-6.0999999,-6.8,-6.8000002,43.200001,-12.3,0.0
nan,1733353200.0,67978,0.0,45.0,-6.5,1055.0,62.0,-6.1999998,-6.8,-6.9000001,43.200001,-12.3,0.0
nan,1733353200.0,68007,0.0,40.0,-6.5,1055.0,62.0,-6.1999998,-6.8,-6.9000001,43.200001,-12.3,0.0
nan,1733353200.0,68008,0.0,40.0,-6.6999998,1055.0,62.0,-6.3000002,-6.8,-7.0999999,43.299999,-12.1,0.0
nan,1733353200.0,68037,0.0,34.0,-6.6999998,1055.0,62.0,-6.3000002,-6.8,-7.0999999,43.299999,-12.1,0.0
nan,1733353200.0,68038,0.0,34.0,-6.6999998,1055.0,62.0,-6.3000002,-6.8,-7.0999999,43.299999,-12.1,0.0
nan,1733353200.0,68067,0.0,28.0,-6.9000001,1055.0,62.0,-6.4000001,-6.8,-7.1999998,43.400002,-11.8,0.0
nan,1733353200.0,68068,0.0,28.0,-6.9000001,1055.0,62.0,-6.4000001,-6.8,-7.1999998,43.400002,-11.8,0.0
nan,1733353200.0,68097,0.0,22.0,-6.9000001,1055.0,63.0,-6.5,-6.8,-7.1999998,43.599998,-11.5,0.0
nan,1733353200.0,68098,0.0,22.0,-6.9000001,1055.0,63.0,-6.5,-6.8,-7.1999998,43.599998,-11.5,0.0
nan,1733353200.0,68127,0.0,45.0,-7.0,1055.0,62.0,-6.5999999,-7.3,-7.3000002,43.799999,-11.3,0.0
nan,1733353200.0,68128,0.0,45.0,-7.0,1055.0,62.0,-6.5999999,-7.3,-7.3000002,43.799999,-11.3,0.0
nan,1733353200.0,68157,0.0,45.0,-6.9000001,1055.0,63.0,-6.5999999,-7.3,-7.4000001,43.900002,-11.2,0.0
nan,1733353200.0,68158,0.0,45.0,-6.9000001,1055.0,63.0,-6.5999999,-7.3,-7.4000001,43.900002,-11.2,0.0
nan,1733353200.0,68187,0.0,51.0,-6.9000001,1055.0,63.0,-6.5,-7.3,-7.4000001,43.900002,-11.3,0.0
nan,1733353200.0,68188,0.0,51.0,-6.9000001,1055.0,63.0,-6.5,-7.3,-7.4000001,43.900002,-11.3,0.0
nan,1733353200.0,68217,0.0,51.0,-6.9000001,1055.0,63.0,-6.5,-7.3,-7.4000001,43.799999,-11.5,0.0
nan,1733353200.0,68218,0.0,51.0,-6.9000001,1055.0,63.0,-6.5,-7.3,-7.4000001,43.799999,-11.5,0.0
nan,1733353200.0,68247,0.0,45.0,-7.0,1055.0,62.0,-6.5999999,-7.3,-7.4000001,43.799999,-11.6,0.0
nan,1733353200.0,68248,0.0,45.0,-7.0,1055.0,62.0,-6.5999999,-7.3,-7.4000001,43.799999,-11.6,0.0
nan,1733353200.0,68277,0.0,45.0,-7.0,1055.0,63.0,-6.5999999,-7.3,-7.4000001,43.799999,-11.8,0.0
nan,1733353200.0,68278,0.0,45.0,-7.0,1055.0,63.0,-6.5999999,-7.3,-7.4000001,43.799999,-11.8,0.0
nan,1733353200.0,68307,0.0,40.0,-7.0,1055.0,64.0,-6.6999998,-7.3,-7.5,43.799999,-12.0,0.0
nan,1733353200.0,68308,0.0,40.0,-7.0,1055.0,64.0,-6.6999998,-7.3,-7.5,43.799999,-12.0,0.0
nan,1733353200.0,68337,0.0,40.0,-7.0999999,1055.0,63.0,-6.6999998,-7.3,-7.5,43.799999,-12.3,0.0
nan,1733353200.0,68338,0.0,40.0,-7.0999999,1055.0,63.0,-6.6999998,-7.3,-7.5,43.799999,-12.3,0.0
nan,1733353200.0,68367,0.0,34.0,-7.1999998,1055.0,64.0,-6.8000002,-7.3,-7.5999999,43.700001,-12.4,0.0
nan,1733353200.0,68368,0.0,34.0,-7.1999998,1055.0,64.0,-6.8000002,-7.3,-7.5999999,43.700001,-12.4,0.0
nan,1733353200.0,68397,0.0,28.0,-7.3000002,1055.0,64.0,-6.9000001,-7.3,-7.6999998,43.700001,-12.4,0.0
nan,1733353200.0,68398,0.0,28.0,-7.3000002,1055.0,64.0,-6.9000001,-7.3,-7.6999998,43.700001,-12.4,0.0
nan,1733353200.0,68427,0.0,57.0,-7.3000002,1055.0,63.0,-7.0,-7.9,-7.6999998,43.700001,-12.2,0.0
nan,1733353200.0,68428,0.0,57.0,-7.3000002,1055.0,63.0,-7.0,-7.9,-7.6999998,43.700001,-12.2,0.0
nan,1733353200.0,68457,0.0,57.0,-7.4000001,1055.0,64.0,-7.0,-7.9,-7.8000002,43.700001,-12.1,0.0
nan,1733353200.0,68458,0.0,57.0,-7.4000001,1055.0,64.0,-7.0,-7.9,-7.8000002,43.700001,-12.1,0.0
nan,1733353200.0,68487,0.0,51.0,-7.5,1055.0,64.0,-7.0999999,-7.9,-7.9000001,43.700001,-12.0,0.0
nan,1733353200.0,68488,0.0,51.0,-7.5,1055.0,64.0,-7.0999999,-7.9,-7.9000001,43.700001,-12.0,0.0
nan,1733353200.0,68517,0.0,51.0,-7.5999999,1055.0,64.0,-7.0999999,-7.9,-8.0,43.700001,-11.9,0.0
nan,1733353200.0,68518,0.0,51.0,-7.5999999,1055.0,64.0,-7.0999999,-7.9,-8.0,43.700001,-11.9,0.0
nan,1733353200.0,68547,0.0,45.0,-7.6999998,1055.0,64.0,-7.1999998,-7.9,-8.0,43.700001,-11.8,0.0
nan,1733353200.0,68548,0.0,45.0,-7.6999998,1055.0,64.0,-7.1999998,-7.9,-8.0,43.700001,-11.8,0.0
nan,1733353200.0,68577,0.0,45.0,-7.6999998,1055.0,64.0,-7.1999998,-7.9,-8.1000004,43.700001,-11.7,0.0
nan,1733353200.0,68578,0.0,45.0,-7.6999998,1055.0,64.0,-7.1999998,-7.9,-8.1000004,43.700001,-11.7,0.0
nan,1733353200.0,68608,0.0,40.0,-7.8000002,1055.0,64.0,-7.3000002,-7.9,-8.1000004,43.700001,-11.6,0.0
nan,1733353200.0,68638,0.0,40.0,-7.8000002,1055.0,64.0,-7.3000002,-7.9,-8.1999998,43.599998,-11.5,0.0
nan,1733353200.0,68668,0.0,40.0,-7.6999998,1055.0,65.0,-7.3000002,-7.9,-8.1999998,43.599998,-11.6,0.0
nan,1733353200.0,68698,0.0,40.0,-7.6999998,1055.0,64.0,-7.3000002,-7.9,-8.1999998,43.599998,-11.8,0.0
nan,1733353200.0,68728,0.0,69.0,-7.6999998,1055.0,65.0,-7.3000002,-8.4,-8.1999998,43.5,-11.9,0.0
nan,1733353200.0,68758,0.0,69.0,-7.6999998,1055.0,64.0,-7.3000002,-8.4,-8.1999998,43.5,-12.1,0.0
nan,1733353200.0,68788,0.0,63.0,-7.6999998,1055.0,65.0,-7.4000001,-8.4,-8.1999998,43.5,-12.2,0.0
nan,1733353200.0,68818,0.0,63.0,-7.8000002,1055.0,65.0,-7.4000001,-8.4,-8.3000002,43.5,-12.3,0.0
nan,1733353200.0,68848,0.0,57.0,-7.9000001,1055.0,65.0,-7.5,-8.4,-8.3000002,43.400002,-12.4,0.0
nan,1733353200.0,68878,0.0,51.0,-7.9000001,1055.0,66.0,-7.5999999,-8.4,-8.3999996,43.400002,-12.4,0.0
nan,1733353200.0,68908,0.0,45.0,-8.0,1055.0,65.0,-7.6999998,-8.4,-8.5,43.400002,-12.3,0.0
nan,1733353200.0,68938,0.0,45.0,-8.1000004,1055.0,65.0,-7.6999998,-8.4,-8.6000004,43.400002,-12.2,0.0
nan,1733353200.0,68968,0.0,45.0,-8.1000004,1055.0,65.0,-7.6999998,-8.4,-8.6000004,43.400002,-12.1,0.0
nan,1733353200.0,68998,0.0,40.0,-8.1999998,1055.0,65.0,-7.8000002,-8.4,-8.6000004,43.400002,-12.0,0.0
nan,1733353200.0,69028,0.0,69.0,-8.1999998,1055.0,65.0,-7.8000002,-8.9,-8.6000004,43.400002,-11.9,0.0
nan,1733353200.0,69058,0.0,69.0,-8.1999998,1055.0,65.0,-7.8000002,-8.9,-8.6000004,43.400002,-11.8,0.0
nan,1733353200.0,69088,0.0,69.0,-8.1999998,1055.0,65.0,-7.8000002,-8.9,-8.6000004,43.400002,-11.7,0.0
nan,1733353200.0,69118,0.0,69.0,-8.1999998,1055.0,66.0,-7.8000002,-8.9,-8.6000004,43.400002,-11.6,0.0
nan,1733353200.0,69148,0.0,69.0,-8.3000002,1055.0,66.0,-7.8000002,-8.9,-8.6000004,43.400002,-11.5,0.0
nan,1733353200.0,69178,0.0,69.0,-8.3000002,1055.0,65.0,-7.8000002,-8.9,-8.6000004,43.299999,-11.5,0.0
nan,1733353200.0,69208,0.0,69.0,-8.3000002,1055.0,65.0,-7.8000002,-8.9,-8.6000004,43.299999,-11.5,0.0
nan,1733353200.0,69238,0.0,69.0,-8.3000002,1055.0,66.0,-7.8000002,-8.9,-8.6000004,43.299999,-11.6,0.0
nan,1733353200.0,69268,0.0,69.0,-8.3999996,1055.0,66.0,-7.8000002,-8.9,-8.6000004,43.200001,-11.8,0.0
nan,1733353200.0,69298,0.0,69.0,-8.3999996,1055.0,67.0,-7.8000002,-8.9,-8.6000004,43.200001,-12.0,0.0
nan,1733353200.0,69328,0.0,92.0,-8.3000002,1055.0,67.0,-7.9000001,-9.4,-8.6000004,43.200001,-12.1,0.0
nan,1733353200.0,69358,0.0,92.0,-8.3999996,1055.0,67.0,-7.9000001,-9.4,-8.6000004,43.200001,-12.3,0.0
nan,1733353200.0,69388,0.0,92.0,-8.3999996,1055.0,66.0,-7.9000001,-9.4,-8.6999998,43.200001,-12.3,0.0
nan,1733353200.0,69418,0.0,86.0,-8.5,1055.0,67.0,-8.0,-9.4,-8.6999998,43.200001,-12.2,0.0
nan,1733353200.0,69448,0.0,80.0,-8.5,1055.0,66.0,-8.1000004,-9.4,-8.8000002,43.200001,-12.2,0.0
nan,1733353200.0,69478,0.0,75.0,-8.6000004,1055.0,67.0,-8.1999998,-9.4,-8.8000002,43.099998,-12.0,0.0
nan,1733353200.0,69508,0.0,75.0,-8.6999998,1055.0,67.0,-8.1999998,-9.4,-8.8999996,43.099998,-11.9,0.0
nan,1733353200.0,69538,0.0,75.0,-8.6999998,1055.0,67.0,-8.1999998,-9.4,-8.8999996,43.099998,-11.8,0.0
nan,1733353200.0,69568,0.0,75.0,-8.6999998,1055.0,67.0,-8.1999998,-9.4,-8.8999996,43.099998,-11.7,0.0
nan,1733353200.0,69598,0.0,75.0,-8.6999998,1055.0,66.0,-8.1999998,-9.4,-8.8999996,43.099998,-11.6,0.0
nan,1733353200.0,69628,0.0,100.0,-8.8000002,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.099998,-11.6,0.0
nan,1733353200.0,69658,0.0,100.0,-8.6999998,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.099998,-11.5,0.0
nan,1733353200.0,69688,0.0,100.0,-8.6999998,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.0,-11.6,0.0
nan,1733353200.0,69718,0.0,100.0,-8.6999998,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.0,-11.7,0.0
nan,1733353200.0,69748,0.0,100.0,-8.6999998,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.0,-11.9,0.0
nan,1733353200.0,69778,0.0,100.0,-8.6999998,1055.0,68.0,-8.1000004,-10.0,-8.8999996,43.099998,-12.0,0.0
nan,1733353200.0,69808,0.0,100.0,-8.6999998,1055.0,67.0,-8.1999998,-10.0,-8.8999996,43.200001,-12.1,0.0
nan,1733353200.0,69838,0.0,100.0,-8.8000002,1055.0,68.0,-8.1999998,-10.0,-8.8999996,43.299999,-12.2,0.0
nan,1733353200.0,69868,0.0,100.0,-8.8000002,1055.0,68.0,-8.3000002,-10.0,-9.0,43.400002,-12.3,0.0
nan,1733353200.0,69898,0.0,98.0,-8.8000002,1055.0,67.0,-8.3999996,-10.0,-9.0,43.5,-12.2,0.0
nan,1733353200.0,69928,0.0,98.0,-8.8999996,1055.0,68.0,-8.3999996,-10.0,-9.1000004,43.599998,-11.9,0.0
nan,1733353200.0,69958,0.0,98.0,-8.8999996,1055.0,68.0,-8.3999996,-10.0,-9.1000004,43.700001,-11.6,0.0
nan,1733353200.0,69988,0.0,92.0,-8.8999996,1055.0,68.0,-8.5,-10.0,-9.1999998,43.900002,-11.4,0.0
nan,1733353200.0,70018,0.0,92.0,-9.0,1055.0,68.0,-8.5,-10.0,-9.1999998,43.900002,-11.2,0.0
nan,1733353200.0,70048,0.0,98.0,-8.8999996,1055.0,68.0,-8.3999996,-10.0,-9.1000004,43.799999,-11.2,0.0
nan,1733353200.0,70078,0.0,98.0,-9.0,1055.0,68.0,-8.3999996,-10.0,-9.1000004,43.799999,-11.1,0.0
nan,1733353200.0,70108,0.0,98.0,-8.8999996,1055.0,68.0,-8.3999996,-10.0,-9.1000004,43.799999,-11.1,0.0
nan,1733353200.0,70138,0.0,98.0,-8.8999996,1055.0,68.0,-8.3999996,-10.0,-9.0,43.799999,-11.1,0.0
nan,1733353200.0,70168,0.0,100.0,-8.8000002,1055.0,69.0,-8.3000002,-10.0,-9.0,43.700001,-11.2,0.0
nan,1733353200.0,70198,0.0,100.0,-8.8000002,1055.0,69.0,-8.3000002,-10.0,-9.0,43.700001,-11.3,0.0
nan,1733353200.0,70228,0.0,100.0,-8.8000002,1055.0,69.0,-8.3000002,-10.0,-9.0,43.700001,-11.5,0.0
nan,1733353200.0,70258,0.0,100.0,-8.8000002,1055.0,69.0,-8.3000002,-10.0,-9.0,43.700001,-11.6,0.0
nan,1733353200.0,70288,0.0,100.0,-8.8000002,1055.0,69.0,-8.3000002,-10.0,-9.0,43.599998,-11.7,0.0
nan,1733353200.0,70318,0.0,100.0,-8.8999996,1055.0,69.0,-8.3000002,-10.0,-9.0,43.599998,-11.9,0.0
nan,1733353200.0,70348,0.0,98.0,-8.8999996,1055.0,69.0,-8.3999996,-10.0,-9.0,43.599998,-12.0,0.0
nan,1733353200.0,70378,0.0,92.0,-9.0,1055.0,69.0,-8.5,-10.0,-9.1000004,43.599998,-12.1,0.0
nan,1733353200.0,70408,0.0,92.0,-9.0,1055.0,69.0,-8.5,-10.0,-9.1000004,43.599998,-12.2,0.0
nan,1733353200.0,70438,0.0,92.0,-9.0,1055.0,69.0,-8.5,-10.0,-9.1999998,43.5,-12.2,0.0
nan,1733353200.0,70468,0.0,86.0,-9.1000004,1055.0,69.0,-8.6000004,-10.0,-9.1999998,43.5,-12.1,0.0
nan,1733353200.0,70498,0.0,86.0,-9.1999998,1055.0,69.0,-8.6000004,-10.0,-9.3000002,43.5,-12.0,0.0
nan,1733353200.0,70528,0.0,80.0,-9.1999998,1055.0,68.0,-8.6999998,-10.0,-9.3000002,43.5,-11.9,0.0
nan,1733353200.0,70558,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.5,-11.8,0.0
nan,1733353200.0,70588,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3999996,43.5,-11.7,0.0
nan,1733353200.0,70618,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.5,-11.6,0.0
nan,1733353200.0,70648,0.0,80.0,-9.1999998,1055.0,68.0,-8.6999998,-10.0,-9.3999996,43.5,-11.5,0.0
nan,1733353200.0,70678,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.5,-11.4,0.0
nan,1733353200.0,70708,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.400002,-11.5,0.0
nan,1733353200.0,70738,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.400002,-11.6,0.0
nan,1733353200.0,70768,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.400002,-11.8,0.0
nan,1733353200.0,70798,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.400002,-11.9,0.0
nan,1733353200.0,70828,0.0,80.0,-9.1999998,1055.0,69.0,-8.6999998,-10.0,-9.3000002,43.299999,-12.1,0.0
nan,1733353200.0,70858,0.0,75.0,-9.1999998,1055.0,69.0,-8.8000002,-10.0,-9.3000002,43.299999,-12.2,0.0
nan,1733353200.0,70859,0.0,75.0,-9.1999998,1055.0,69.0,-8.8000002,-10.0,-9.3999996,43.299999,-12.3,0.0
nan,1733353200.0,70888,0.0,75.0,-9.1999998,1055.0,69.0,-8.8000002,-10.0,-9.3999996,43.299999,-12.3,0.0
nan,1733353200.0,70889,0.0,75.0,-9.3000002,1055.0,70.0,-8.8000002,-10.0,-9.3999996,43.299999,-12.2,0.0
nan,1733353200.0,70918,0.0,75.0,-9.3000002,1055.0,70.0,-8.8000002,-10.0,-9.3999996,43.299999,-12.2,0.0
nan,1733353200.0,70919,0.0,75.0,-9.3000002,1055.0,69.0,-8.8999996,-10.0,-9.5,43.299999,-12.1,0.0
nan,1733353200.0,70948,0.0,69.0,-9.3000002,1055.0,69.0,-8.8999996,-10.0,-9.5,43.299999,-12.1,0.0
nan,1733353200.0,70949,0.0,69.0,-9.3999996,1055.0,69.0,-9.0,-10.0,-9.5,43.299999,-12.0,0.0
nan,1733353200.0,70978,0.0,63.0,-9.3999996,1055.0,69.0,-9.0,-10.0,-9.5,43.299999,-12.0,0.0
nan,1733353200.0,70979,0.0,63.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.6000004,43.299999,-11.9,0.0
nan,1733353200.0,71008,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.6000004,43.299999,-11.9,0.0
nan,1733353200.0,71009,0.0,69.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.5,43.299999,-11.8,0.0
nan,1733353200.0,71038,0.0,63.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.5,43.299999,-11.8,0.0
nan,1733353200.0,71039,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.299999,-11.7,0.0
nan,1733353200.0,71068,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.299999,-11.7,0.0
nan,1733353200.0,71069,0.0,63.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.6000004,43.200001,-11.6,0.0
nan,1733353200.0,71098,0.0,63.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.6000004,43.200001,-11.6,0.0
nan,1733353200.0,71099,0.0,63.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.6000004,43.200001,-11.6,0.0
nan,1733353200.0,71128,0.0,63.0,-9.5,1055.0,69.0,-9.0,-10.0,-9.6000004,43.200001,-11.6,0.0
nan,1733353200.0,71129,0.0,63.0,-9.5,1055.0,69.0,-8.8999996,-10.0,-9.5,43.200001,-11.5,0.0
nan,1733353200.0,71158,0.0,69.0,-9.5,1055.0,69.0,-8.8999996,-10.0,-9.5,43.200001,-11.5,0.0
nan,1733353200.0,71159,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.5,0.0
nan,1733353200.0,71188,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.5,0.0
nan,1733353200.0,71189,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.4,0.0
nan,1733353200.0,71218,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.4,0.0
nan,1733353200.0,71219,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.4,0.0
nan,1733353200.0,71248,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.200001,-11.4,0.0
nan,1733353200.0,71249,0.0,69.0,-9.3999996,1055.0,70.0,-8.8000002,-10.0,-9.5,43.099998,-11.5,0.0
nan,1733353200.0,71278,0.0,75.0,-9.3999996,1055.0,70.0,-8.8000002,-10.0,-9.5,43.099998,-11.5,0.0
nan,1733353200.0,71279,0.0,75.0,-9.3999996,1055.0,70.0,-8.8000002,-10.0,-9.5,43.099998,-11.7,0.0
nan,1733353200.0,71308,0.0,75.0,-9.3999996,1055.0,70.0,-8.8000002,-10.0,-9.5,43.099998,-11.7,0.0
nan,1733353200.0,71309,0.0,75.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.099998,-11.9,0.0
nan,1733353200.0,71338,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.099998,-11.9,0.0
nan,1733353200.0,71339,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.099998,-12.0,0.0
nan,1733353200.0,71368,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.099998,-12.0,0.0
nan,1733353200.0,71369,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.0,-12.1,0.0
nan,1733353200.0,71398,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.0,-12.1,0.0
nan,1733353200.0,71399,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.0,-12.3,0.0
nan,1733353200.0,71428,0.0,69.0,-9.3999996,1055.0,70.0,-8.8999996,-10.0,-9.5,43.0,-12.3,0.0
nan,1733353200.0,71429,0.0,69.0,-9.5,1055.0,71.0,-9.0,-10.0,-9.6000004,43.099998,-12.2,0.0
nan,1733353200.0,71458,0.0,63.0,-9.5,1055.0,71.0,-9.0,-10.0,-9.6000004,43.099998,-12.2,0.0
nan,1733353200.0,71459,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.200001,-11.9,0.0
nan,1733353200.0,71488,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.200001,-11.9,0.0
nan,1733353200.0,71489,0.0,63.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6000004,43.299999,-11.7,0.0
nan,1733353200.0,71518,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6000004,43.299999,-11.7,0.0
nan,1733353200.0,71519,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.5,-11.4,0.0
nan,1733353200.0,71548,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.5,-11.4,0.0
nan,1733353200.0,71549,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.3,0.0
nan,1733353200.0,71578,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.700001,-11.3,0.0
nan,1733353200.0,71579,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6000004,43.900002,-11.2,0.0
nan,1733353200.0,71608,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6000004,43.900002,-11.2,0.0
nan,1733353200.0,71609,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6000004,43.900002,-11.2,0.0
nan,1733353200.0,71638,0.0,63.0,-9.5,1055.0,71.0,-9.0,-10.0,-9.6000004,44.0,-11.3,0.0
nan,1733353200.0,71639,0.0,63.0,-9.5,1055.0,71.0,-9.0,-10.0,-9.6000004,44.0,-11.3,0.0
nan,1733353200.0,71668,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.900002,-11.4,0.0
nan,1733353200.0,71669,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.900002,-11.4,0.0
nan,1733353200.0,71698,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.5,43.900002,-11.5,0.0
nan,1733353200.0,71699,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.5,43.900002,-11.5,0.0
nan,1733353200.0,71728,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.900002,-11.7,0.0
nan,1733353200.0,71729,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.5,43.900002,-11.7,0.0
nan,1733353200.0,71758,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.6000004,43.799999,-12.0,0.0
nan,1733353200.0,71759,0.0,69.0,-9.5,1055.0,70.0,-8.8999996,-10.0,-9.6000004,43.799999,-12.0,0.0
nan,1733353200.0,71788,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.799999,-12.2,0.0
nan,1733353200.0,71789,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.799999,-12.2,0.0
nan,1733353200.0,71818,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.799999,-12.3,0.0
nan,1733353200.0,71819,0.0,63.0,-9.5,1055.0,70.0,-9.0,-10.0,-9.6000004,43.799999,-12.3,0.0
nan,1733353200.0,71848,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6000004,43.799999,-12.3,0.0
nan,1733353200.0,71849,0.0,57.0,-9.6000004,1055.0,71.0,-9.1000004,-10.0,-9.6000004,43.799999,-12.3,0.0
nan,1733353200.0,71878,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.799999,-12.2,0.0
nan,1733353200.0,71879,0.0,57.0,-9.6000004,1055.0,70.0,-9.1000004,-10.0,-9.6999998,43.799999,-12.2,0.0
