Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],PRESSION_EXTERIEUR [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_ALLER_FROID [R],TEMPERATURE_REPRISE [R]
05-12-2024,23:09:38,1.0,16.0,1055.0,-10.0,-11.8,-1108.0001
05-12-2024,23:10:01,1.0,16.0,1055.0,-10.0,-11.7,-1112.0001
05-12-2024,23:10:08,1.0,16.0,1055.0,-10.0,-11.7,-1120.0001
05-12-2024,23:10:31,0.0,22.0,1055.0,-10.0,-11.6,-1112.0001
05-12-2024,23:10:38,0.0,22.0,1055.0,-10.0,-11.6,-1116.0001
05-12-2024,23:11:01,0.0,34.0,1055.0,-10.0,-11.5,-1116.0001
05-12-2024,23:11:08,0.0,34.0,1055.0,-10.0,-11.5,-1116.0001
05-12-2024,23:11:31,0.0,45.0,1055.0,-10.0,-11.4,-1116.0001
05-12-2024,23:11:38,0.0,45.0,1055.0,-10.0,-11.4,-1120.0001
05-12-2024,23:12:01,0.0,51.0,1055.0,-10.0,-11.4,-1124.0001
05-12-2024,23:12:08,0.0,51.0,1055.0,-10.0,-11.4,-1124.0001
05-12-2024,23:12:31,0.0,57.0,1055.0,-10.0,-11.5,-1128.0001
05-12-2024,23:12:38,0.0,57.0,1055.0,-10.0,-11.5,-1128.0001
05-12-2024,23:13:01,0.0,57.0,1055.0,-10.0,-11.6,-1128.0001
05-12-2024,23:13:08,0.0,57.0,1055.0,-10.0,-11.6,-1128.0001
05-12-2024,23:13:32,0.0,51.0,1055.0,-10.0,-11.8,-1128.0001
05-12-2024,23:13:38,0.0,51.0,1055.0,-10.0,-11.8,-1132.0001
05-12-2024,23:14:02,0.0,51.0,1055.0,-10.0,-11.9,-1128.0001
05-12-2024,23:14:08,0.0,51.0,1055.0,-10.0,-11.9,-1124.0001
05-12-2024,23:14:32,0.0,45.0,1055.0,-10.0,-12.1,-1124.0001
05-12-2024,23:14:38,0.0,45.0,1055.0,-10.0,-12.1,-1124.0001
05-12-2024,23:15:02,0.0,40.0,1055.0,-10.0,-12.2,-1124.0001
05-12-2024,23:15:08,0.0,40.0,1055.0,-10.0,-12.2,-1128.0001
05-12-2024,23:15:32,0.0,40.0,1055.0,-10.0,-12.3,-1124.0001
05-12-2024,23:15:38,0.0,40.0,1055.0,-10.0,-12.3,-1128.0001
05-12-2024,23:16:02,0.0,34.0,1055.0,-10.0,-12.2,-1128.0001
05-12-2024,23:16:08,0.0,34.0,1055.0,-10.0,-12.2,-1128.0001
05-12-2024,23:16:32,0.0,28.0,1055.0,-10.0,-12.1,-1132.0001
05-12-2024,23:16:38,0.0,28.0,1055.0,-10.0,-12.1,-1132.0001
05-12-2024,23:17:02,0.0,28.0,1055.0,-10.0,-12.0,-1132.0001
05-12-2024,23:17:08,0.0,28.0,1055.0,-10.0,-12.0,-1132.0001
05-12-2024,23:17:32,0.0,22.0,1055.0,-10.0,-11.9,-1136.0001
05-12-2024,23:17:38,0.0,22.0,1055.0,-10.0,-11.9,-1140.0001
05-12-2024,23:18:02,0.0,22.0,1055.0,-10.0,-11.8,-1136.0001
05-12-2024,23:18:08,0.0,22.0,1055.0,-10.0,-11.8,-1136.0001
05-12-2024,23:18:32,0.0,22.0,1055.0,-10.0,-11.7,-1136.0001
05-12-2024,23:18:38,0.0,22.0,1055.0,-10.0,-11.7,-1140.0001
05-12-2024,23:19:02,0.0,22.0,1055.0,-10.0,-11.6,-1144.0001
05-12-2024,23:19:08,0.0,22.0,1055.0,-10.0,-11.6,-1144.0001
05-12-2024,23:19:32,0.0,22.0,1055.0,-10.0,-11.5,-1140.0001
05-12-2024,23:19:38,0.0,22.0,1055.0,-10.0,-11.5,-1140.0001
05-12-2024,23:20:02,0.0,22.0,1055.0,-10.0,-11.5,-1132.0001
05-12-2024,23:20:08,0.0,22.0,1055.0,-10.0,-11.5,-1132.0001
05-12-2024,23:20:32,11.0,0.0,1055.0,-9.4,-11.4,-1132.0001
05-12-2024,23:20:38,11.0,0.0,1055.0,-9.4,-11.4,-1128.0001
05-12-2024,23:21:02,11.0,0.0,1055.0,-9.4,-11.4,-1132.0001
05-12-2024,23:21:08,11.0,0.0,1055.0,-9.4,-11.4,-1132.0001
05-12-2024,23:21:32,7.0,0.0,1055.0,-9.4,-11.4,-1144.0001
05-12-2024,23:21:38,7.0,0.0,1055.0,-9.4,-11.4,-1144.0001
05-12-2024,23:22:02,1.0,16.0,1055.0,-9.4,-11.4,-1144.0001
05-12-2024,23:22:08,1.0,16.0,1055.0,-9.4,-11.4,-1144.0001
05-12-2024,23:22:32,0.0,40.0,1055.0,-9.4,-11.6,-1148.0001
05-12-2024,23:22:38,0.0,40.0,1055.0,-9.4,-11.6,-1148.0001
05-12-2024,23:23:02,0.0,51.0,1055.0,-9.4,-11.9,-1152.0001
05-12-2024,23:23:08,0.0,51.0,1055.0,-9.4,-11.9,-1144.0001
05-12-2024,23:23:32,0.0,57.0,1055.0,-9.4,-12.1,-1144.0001
05-12-2024,23:23:38,0.0,57.0,1055.0,-9.4,-12.1,-1148.0001
05-12-2024,23:24:02,0.0,57.0,1055.0,-9.4,-12.1,-1148.0001
05-12-2024,23:24:08,0.0,57.0,1055.0,-9.4,-12.1,-1148.0001
05-12-2024,23:24:32,0.0,51.0,1055.0,-9.4,-12.0,-1152.0001
05-12-2024,23:24:38,0.0,51.0,1055.0,-9.4,-12.0,-1152.0001
05-12-2024,23:25:02,0.0,40.0,1055.0,-9.4,-11.7,-1148.0001
05-12-2024,23:25:08,0.0,40.0,1055.0,-9.4,-11.7,-1148.0001
05-12-2024,23:25:32,5.0,5.0,1055.0,-8.9,-11.4,-1148.0001
05-12-2024,23:25:38,5.0,5.0,1055.0,-8.9,-11.4,-1148.0001
05-12-2024,23:26:02,5.0,5.0,1055.0,-8.9,-11.2,-1140.0001
05-12-2024,23:26:08,5.0,5.0,1055.0,-8.9,-11.2,-1140.0001
05-12-2024,23:26:32,5.0,5.0,1055.0,-8.9,-11.1,-1144.0001
05-12-2024,23:26:38,5.0,5.0,1055.0,-8.9,-11.1,-1148.0001
05-12-2024,23:27:02,1.0,16.0,1055.0,-8.9,-11.0,-1152.0001
05-12-2024,23:27:08,1.0,16.0,1055.0,-8.9,-11.0,-1148.0001
05-12-2024,23:27:32,0.0,34.0,1055.0,-8.9,-11.0,-1148.0001
05-12-2024,23:27:38,0.0,34.0,1055.0,-8.9,-11.0,-1152.0001
05-12-2024,23:28:02,0.0,45.0,1055.0,-8.9,-11.1,-1152.0001
05-12-2024,23:28:08,0.0,45.0,1055.0,-8.9,-11.1,-1152.0001
05-12-2024,23:28:32,0.0,51.0,1055.0,-8.9,-11.2,-1148.0001
05-12-2024,23:28:38,0.0,51.0,1055.0,-8.9,-11.2,-1152.0001
05-12-2024,23:29:02,0.0,51.0,1055.0,-8.9,-11.4,-1156.0001
05-12-2024,23:29:08,0.0,51.0,1055.0,-8.9,-11.4,-1156.0001
05-12-2024,23:29:32,0.0,51.0,1055.0,-8.9,-11.5,-1148.0001
05-12-2024,23:29:38,0.0,51.0,1055.0,-8.9,-11.5,-1148.0001
05-12-2024,23:30:02,0.0,45.0,1055.0,-8.9,-11.6,-1156.0001
05-12-2024,23:30:08,0.0,45.0,1055.0,-8.9,-11.6,-1160.0001
05-12-2024,23:30:32,3.0,10.0,1055.0,-8.4,-11.7,-1156.0001
05-12-2024,23:30:38,3.0,10.0,1055.0,-8.4,-11.7,-1160.0001
05-12-2024,23:31:02,5.0,5.0,1055.0,-8.4,-11.9,-1156.0001
05-12-2024,23:31:08,5.0,5.0,1055.0,-8.4,-11.9,-1164.0001
05-12-2024,23:31:32,5.0,5.0,1055.0,-8.4,-12.0,-1172.0001
05-12-2024,23:31:38,5.0,5.0,1055.0,-8.4,-12.0,-1168.0001
05-12-2024,23:32:02,3.0,10.0,1055.0,-8.4,-12.1,-1168.0001
05-12-2024,23:32:08,3.0,10.0,1055.0,-8.4,-12.1,-1168.0001
05-12-2024,23:32:32,0.0,22.0,1055.0,-8.4,-12.2,-1160.0001
05-12-2024,23:32:38,0.0,22.0,1055.0,-8.4,-12.2,-1160.0001
05-12-2024,23:33:02,0.0,34.0,1055.0,-8.4,-12.2,-1164.0001
05-12-2024,23:33:08,0.0,34.0,1055.0,-8.4,-12.2,-1156.0001
05-12-2024,23:33:32,0.0,34.0,1055.0,-8.4,-12.1,-1160.0001
05-12-2024,23:33:38,0.0,34.0,1055.0,-8.4,-12.1,-1164.0001
05-12-2024,23:34:02,0.0,34.0,1055.0,-8.4,-12.0,-1160.0001
05-12-2024,23:34:08,0.0,34.0,1055.0,-8.4,-12.0,-1160.0001
05-12-2024,23:34:32,0.0,28.0,1055.0,-8.4,-11.9,-1164.0001
05-12-2024,23:34:38,0.0,28.0,1055.0,-8.4,-11.9,-1160.0001
05-12-2024,23:35:02,0.0,22.0,1055.0,-8.4,-11.8,-1168.0001
05-12-2024,23:35:08,0.0,22.0,1055.0,-8.4,-11.8,-1164.0001
05-12-2024,23:35:32,11.0,0.0,1055.0,-7.9,-11.7,-1160.0001
05-12-2024,23:35:38,11.0,0.0,1055.0,-7.9,-11.7,-1164.0001
05-12-2024,23:36:02,13.0,0.0,1055.0,-7.9,-11.6,-1164.0001
05-12-2024,23:36:08,13.0,0.0,1055.0,-7.9,-11.6,-1164.0001
05-12-2024,23:36:32,9.0,0.0,1055.0,-7.9,-11.5,-1168.0001
05-12-2024,23:36:38,9.0,0.0,1055.0,-7.9,-11.5,-1160.0001
05-12-2024,23:37:02,3.0,10.0,1055.0,-7.9,-11.4,-1160.0001
05-12-2024,23:37:08,3.0,10.0,1055.0,-7.9,-11.4,-1160.0001
05-12-2024,23:37:32,0.0,28.0,1055.0,-7.9,-11.3,-1168.0001
05-12-2024,23:37:38,0.0,28.0,1055.0,-7.9,-11.3,-1164.0001
05-12-2024,23:38:02,0.0,40.0,1055.0,-7.9,-11.4,-1164.0001
05-12-2024,23:38:08,0.0,40.0,1055.0,-7.9,-11.4,-1164.0001
05-12-2024,23:38:32,0.0,45.0,1055.0,-7.9,-11.7,-1168.0001
05-12-2024,23:38:38,0.0,45.0,1055.0,-7.9,-11.7,-1168.0001
05-12-2024,23:39:02,0.0,40.0,1055.0,-7.9,-12.0,-1176.0001
05-12-2024,23:39:08,0.0,40.0,1055.0,-7.9,-12.0,-1180.0001
05-12-2024,23:39:32,0.0,28.0,1055.0,-7.9,-12.1,-1188.0001
05-12-2024,23:39:38,0.0,28.0,1055.0,-7.9,-12.1,-1188.0001
05-12-2024,23:40:02,0.0,22.0,1055.0,-7.9,-12.2,-1188.0001
05-12-2024,23:40:08,0.0,22.0,1055.0,-7.9,-12.2,-1188.0001
05-12-2024,23:40:32,15.0,0.0,1055.0,-7.3,-11.9,-1180.0001
05-12-2024,23:40:38,15.0,0.0,1055.0,-7.3,-11.9,-1184.0001
05-12-2024,23:41:02,17.0,0.0,1055.0,-7.3,-11.7,-1184.0001
05-12-2024,23:41:08,17.0,0.0,1055.0,-7.3,-11.7,-1184.0001
05-12-2024,23:41:32,15.0,0.0,1055.0,-7.3,-11.4,-1184.0001
05-12-2024,23:41:38,15.0,0.0,1055.0,-7.3,-11.4,-1184.0001
05-12-2024,23:42:02,9.0,0.0,1055.0,-7.3,-11.2,-1184.0001
05-12-2024,23:42:08,9.0,0.0,1055.0,-7.3,-11.2,-1184.0001
05-12-2024,23:42:32,3.0,10.0,1055.0,-7.3,-11.0,-1176.0001
05-12-2024,23:42:38,3.0,10.0,1055.0,-7.3,-11.0,-1176.0001
05-12-2024,23:43:02,0.0,28.0,1055.0,-7.3,-10.9,-1176.0001
05-12-2024,23:43:08,0.0,28.0,1055.0,-7.3,-10.9,-1176.0001
05-12-2024,23:43:32,0.0,34.0,1055.0,-7.3,-10.9,-1176.0001
05-12-2024,23:43:38,0.0,34.0,1055.0,-7.3,-10.9,-1176.0001
05-12-2024,23:44:02,0.0,34.0,1055.0,-7.3,-11.1,-1184.0001
05-12-2024,23:44:08,0.0,34.0,1055.0,-7.3,-11.1,-1180.0001
05-12-2024,23:44:32,0.0,28.0,1055.0,-7.3,-11.4,-1176.0001
05-12-2024,23:44:38,0.0,28.0,1055.0,-7.3,-11.4,-1188.0001
05-12-2024,23:45:02,0.0,22.0,1055.0,-7.3,-11.6,-1172.0001
05-12-2024,23:45:08,0.0,22.0,1055.0,-7.3,-11.6,-1176.0001
05-12-2024,23:45:32,13.0,0.0,1055.0,-6.8,-11.7,-1180.0001
05-12-2024,23:45:38,13.0,0.0,1055.0,-6.8,-11.7,-1184.0001
05-12-2024,23:46:02,15.0,0.0,1055.0,-6.8,-11.8,-1184.0001
05-12-2024,23:46:08,15.0,0.0,1055.0,-6.8,-11.8,-1184.0001
05-12-2024,23:46:32,11.0,0.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:46:38,11.0,0.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:47:02,7.0,0.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:47:08,7.0,0.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:47:32,1.0,16.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:47:38,1.0,16.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:48:02,0.0,34.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:48:08,0.0,34.0,1055.0,-6.8,-11.8,-1188.0001
05-12-2024,23:48:32,0.0,34.0,1055.0,-6.8,-11.7,-1184.0001
05-12-2024,23:48:38,0.0,34.0,1055.0,-6.8,-11.7,-1176.0001
05-12-2024,23:49:02,0.0,34.0,1055.0,-6.8,-11.6,-1188.0001
05-12-2024,23:49:08,0.0,34.0,1055.0,-6.8,-11.6,-1188.0001
05-12-2024,23:49:32,0.0,22.0,1055.0,-6.8,-11.6,-1188.0001
05-12-2024,23:49:38,0.0,22.0,1055.0,-6.8,-11.6,-1192.0001
05-12-2024,23:50:02,5.0,5.0,1055.0,-6.8,-11.5,-1184.0001
05-12-2024,23:50:08,5.0,5.0,1055.0,-6.8,-11.5,-1180.0001
05-12-2024,23:50:32,17.0,0.0,1055.0,-6.3,-11.4,-1188.0001
05-12-2024,23:50:38,17.0,0.0,1055.0,-6.3,-11.4,-1188.0001
05-12-2024,23:51:02,15.0,0.0,1055.0,-6.3,-11.2,-1184.0001
05-12-2024,23:51:08,15.0,0.0,1055.0,-6.3,-11.2,-1180.0001
05-12-2024,23:51:32,11.0,0.0,1055.0,-6.3,-11.1,-1176.0001
05-12-2024,23:51:38,11.0,0.0,1055.0,-6.3,-11.1,-1184.0001
05-12-2024,23:52:02,5.0,5.0,1055.0,-6.3,-11.1,-1188.0001
05-12-2024,23:52:08,5.0,5.0,1055.0,-6.3,-11.1,-1192.0001
05-12-2024,23:52:32,1.0,16.0,1055.0,-6.3,-11.1,-1188.0001
05-12-2024,23:52:38,1.0,16.0,1055.0,-6.3,-11.1,-1184.0001
05-12-2024,23:53:02,0.0,28.0,1055.0,-6.3,-11.3,-1192.0001
05-12-2024,23:53:08,0.0,28.0,1055.0,-6.3,-11.3,-1196.0001
05-12-2024,23:53:32,0.0,34.0,1055.0,-6.3,-11.5,-1192.0001
05-12-2024,23:53:38,0.0,34.0,1055.0,-6.3,-11.5,-1192.0001
05-12-2024,23:54:02,0.0,28.0,1055.0,-6.3,-11.7,-1188.0001
05-12-2024,23:54:08,0.0,28.0,1055.0,-6.3,-11.7,-1192.0001
05-12-2024,23:54:32,1.0,16.0,1055.0,-6.3,-11.8,-1196.0001
05-12-2024,23:54:38,1.0,16.0,1055.0,-6.3,-11.8,-1200.0001
05-12-2024,23:55:02,5.0,5.0,1055.0,-6.3,-11.9,-1196.0001
05-12-2024,23:55:08,5.0,5.0,1055.0,-6.3,-11.9,-1196.0001
05-12-2024,23:55:32,17.0,0.0,1055.0,-5.8,-12.0,-1200.0001
05-12-2024,23:55:38,17.0,0.0,1055.0,-5.8,-12.0,-1200.0001
05-12-2024,23:56:02,17.0,0.0,1055.0,-5.8,-12.0,-1200.0001
05-12-2024,23:56:08,17.0,0.0,1055.0,-5.8,-12.0,-1204.0001
05-12-2024,23:56:32,13.0,0.0,1055.0,-5.8,-12.0,-1200.0001
05-12-2024,23:56:38,13.0,0.0,1055.0,-5.8,-12.0,-1204.0001
05-12-2024,23:57:02,7.0,0.0,1055.0,-5.8,-11.8,-1200.0001
05-12-2024,23:57:08,7.0,0.0,1055.0,-5.8,-11.8,-1196.0001
05-12-2024,23:57:32,1.0,16.0,1055.0,-5.8,-11.5,-1204.0001
05-12-2024,23:57:38,1.0,16.0,1055.0,-5.8,-11.5,-1208.0001
05-12-2024,23:58:02,0.0,28.0,1055.0,-5.8,-11.2,-1212.0001
05-12-2024,23:58:08,0.0,28.0,1055.0,-5.8,-11.2,-1212.0001
05-12-2024,23:58:32,0.0,28.0,1055.0,-5.8,-11.0,-1204.0001
05-12-2024,23:58:38,0.0,28.0,1055.0,-5.8,-11.0,-1208.0001
05-12-2024,23:59:02,0.0,22.0,1055.0,-5.8,-11.0,-1208.0001
05-12-2024,23:59:08,0.0,22.0,1055.0,-5.8,-11.0,-1208.0001
05-12-2024,23:59:32,3.0,10.0,1055.0,-5.8,-11.1,-1204.0001
05-12-2024,23:59:38,3.0,10.0,1055.0,-5.8,-11.1,-1208.0001
05-12-2024,23:59:39,3.0,10.0,1055.0,-5.8,-11.2,-1208.0001
08-01-2025,11:00:07,7.0,2.0,1055.0,20.0,-5.0,271.9999
08-01-2025,11:00:08,7.0,2.0,1055.0,20.0,-5.3,271.9999
08-01-2025,11:00:37,7.0,2.0,1055.0,20.0,-5.3,271.9999
08-01-2025,11:00:38,7.0,2.0,1055.0,20.0,-5.5,259.9999
08-01-2025,11:01:07,19.0,0.0,1055.0,20.0,-5.5,255.9999
08-01-2025,11:01:08,19.0,0.0,1055.0,20.0,-5.6,271.9999
08-01-2025,11:01:37,31.0,0.0,1055.0,20.0,-5.6,275.9999
08-01-2025,11:01:38,31.0,0.0,1055.0,20.0,-5.5,275.9999
08-01-2025,11:02:07,39.0,0.0,1055.0,20.0,-5.5,271.9999
08-01-2025,11:02:08,39.0,0.0,1055.0,20.0,-5.4,263.9999
08-01-2025,11:02:37,43.0,0.0,1055.0,20.0,-5.4,267.9999
08-01-2025,11:02:38,43.0,0.0,1055.0,20.0,-5.3,263.9999
08-01-2025,11:03:07,41.0,0.0,1055.0,20.0,-5.3,267.9999
08-01-2025,11:03:08,41.0,0.0,1055.0,20.0,-5.3,267.9999
08-01-2025,11:03:37,39.0,0.0,1055.0,20.0,-5.2,263.9999
08-01-2025,11:03:38,39.0,0.0,1055.0,20.0,-5.2,263.9999
08-01-2025,11:04:07,33.0,0.0,1055.0,20.0,-5.1,263.9999
08-01-2025,11:04:08,33.0,0.0,1055.0,20.0,-5.1,263.9999
08-01-2025,11:04:37,27.0,0.0,1055.0,20.0,-5.0,267.9999
08-01-2025,11:04:38,27.0,0.0,1055.0,20.0,-5.0,267.9999
08-01-2025,11:05:07,21.0,0.0,1055.0,20.0,-4.8,259.9999
08-01-2025,11:05:08,21.0,0.0,1055.0,20.0,-4.8,259.9999
08-01-2025,11:05:37,13.0,0.0,1055.0,20.0,-4.8,263.9999
08-01-2025,11:05:38,13.0,0.0,1055.0,20.0,-4.8,263.9999
08-01-2025,11:06:07,7.0,2.0,1055.0,20.0,-4.7,263.9999
08-01-2025,11:06:08,7.0,2.0,1055.0,20.0,-4.7,263.9999
08-01-2025,11:06:38,7.0,2.0,1055.0,20.0,-4.9,259.9999
08-01-2025,11:07:08,13.0,0.0,1055.0,20.0,-5.2,255.9999
08-01-2025,11:07:38,29.0,0.0,1055.0,20.0,-5.6,255.9999
08-01-2025,11:08:08,41.0,0.0,1055.0,20.0,-5.7,251.9999
08-01-2025,11:08:38,47.0,0.0,1055.0,20.0,-5.6,255.9999
08-01-2025,11:09:08,49.0,0.0,1055.0,20.0,-5.5,255.9999
08-01-2025,11:09:38,45.0,0.0,1055.0,20.0,-5.4,251.9999
08-01-2025,11:10:08,41.0,0.0,1055.0,20.0,-5.3,251.9999
08-01-2025,11:10:38,35.0,0.0,1055.0,20.0,-5.2,251.9999
08-01-2025,11:11:08,29.0,0.0,1055.0,20.0,-5.1,235.9999
08-01-2025,11:11:38,23.0,0.0,1055.0,20.0,-5.0,231.9999
08-01-2025,11:12:08,17.0,0.0,1055.0,20.0,-4.9,251.9999
08-01-2025,11:12:38,11.0,0.0,1055.0,20.0,-4.8,251.9999
08-01-2025,11:13:08,7.0,2.0,1055.0,20.0,-4.9,239.9999
08-01-2025,11:13:38,7.0,2.0,1055.0,20.0,-5.1,243.9999
08-01-2025,11:14:08,19.0,0.0,1055.0,20.0,-5.5,243.9999
08-01-2025,11:14:38,33.0,0.0,1055.0,20.0,-5.7,251.9999
08-01-2025,11:15:08,43.0,0.0,1055.0,20.0,-5.7,247.9999
08-01-2025,11:15:38,47.0,0.0,1055.0,20.0,-5.6,235.9999
08-01-2025,11:16:08,47.0,0.0,1055.0,20.0,-5.5,239.9999
08-01-2025,11:16:38,45.0,0.0,1055.0,20.0,-5.4,235.9999
08-01-2025,11:17:08,39.0,0.0,1055.0,20.0,-5.3,231.9999
08-01-2025,11:17:38,33.0,0.0,1055.0,20.0,-5.1,235.9999
08-01-2025,11:18:08,27.0,0.0,1055.0,20.0,-4.9,223.9999
08-01-2025,11:18:38,21.0,0.0,1055.0,20.0,-4.8,223.9999
08-01-2025,11:19:08,13.0,0.0,1055.0,20.0,-4.7,235.9999
08-01-2025,11:19:38,7.0,2.0,1055.0,20.0,-4.8,231.9999
08-01-2025,11:20:08,5.0,3.0,1055.0,20.0,-5.0,231.9999
08-01-2025,11:20:38,13.0,0.0,1055.0,20.0,-5.3,231.9999
08-01-2025,11:21:08,27.0,0.0,1055.0,20.0,-5.5,227.9999
08-01-2025,11:21:38,39.0,0.0,1055.0,20.0,-5.6,235.9999
08-01-2025,11:22:08,45.0,0.0,1055.0,20.0,-5.7,227.9999
08-01-2025,11:22:38,47.0,0.0,1055.0,20.0,-5.7,223.9999
08-01-2025,11:23:08,45.0,0.0,1055.0,20.0,-5.6,223.9999
08-01-2025,11:23:38,39.0,0.0,1055.0,20.0,-5.5,219.9999
08-01-2025,11:24:08,33.0,0.0,1055.0,20.0,-5.4,219.9999
08-01-2025,11:24:38,29.0,0.0,1055.0,20.0,-5.3,215.9999
08-01-2025,11:25:08,21.0,0.0,1055.0,20.0,-5.1,219.9999
08-01-2025,11:25:38,15.0,0.0,1055.0,20.0,-5.0,219.9999
08-01-2025,11:26:08,9.0,0.0,1055.0,20.0,-4.9,223.9999
08-01-2025,11:26:38,5.0,3.0,1055.0,20.0,-4.8,223.9999
08-01-2025,11:27:08,9.0,0.0,1055.0,20.0,-5.1,215.9999
08-01-2025,11:27:38,23.0,0.0,1055.0,20.0,-5.3,211.9999
08-01-2025,11:27:39,23.0,0.0,1055.0,20.0,-5.5,223.9999
08-01-2025,11:28:08,35.0,0.0,1055.0,20.0,-5.5,223.9999
08-01-2025,11:28:09,35.0,0.0,1055.0,20.0,-5.7,223.9999
08-01-2025,11:28:38,45.0,0.0,1055.0,20.0,-5.7,227.9999
08-01-2025,11:28:39,45.0,0.0,1055.0,20.0,-5.6,223.9999
08-01-2025,11:29:08,47.0,0.0,1055.0,20.0,-5.6,215.9999
08-01-2025,11:29:09,47.0,0.0,1055.0,20.0,-5.6,215.9999
08-01-2025,11:29:38,45.0,0.0,1055.0,20.0,-5.6,215.9999
08-01-2025,11:29:39,45.0,0.0,1055.0,20.0,-5.5,215.9999
08-01-2025,11:30:08,43.0,0.0,1055.0,20.0,-5.5,207.9999
08-01-2025,11:30:09,43.0,0.0,1055.0,20.0,-5.3,207.9999
08-01-2025,11:30:38,37.0,0.0,1055.0,20.0,-5.3,203.9999
08-01-2025,11:30:39,37.0,0.0,1055.0,20.0,-5.2,203.9999
08-01-2025,11:31:08,31.0,0.0,1055.0,20.0,-5.2,199.9999
08-01-2025,11:31:09,31.0,0.0,1055.0,20.0,-5.0,199.9999
08-01-2025,11:31:38,23.0,0.0,1055.0,20.0,-5.0,199.9999
08-01-2025,11:31:39,23.0,0.0,1055.0,20.0,-4.8,203.9999
08-01-2025,11:32:08,17.0,0.0,1055.0,20.0,-4.8,199.9999
08-01-2025,11:32:09,17.0,0.0,1055.0,20.0,-4.7,199.9999
08-01-2025,11:32:38,11.0,0.0,1055.0,20.0,-4.7,199.9999
08-01-2025,11:32:39,11.0,0.0,1055.0,20.0,-4.7,199.9999
08-01-2025,11:33:08,7.0,2.0,1055.0,20.0,-4.7,203.9999
08-01-2025,11:33:09,7.0,2.0,1055.0,20.0,-4.9,203.9999
08-01-2025,11:33:38,7.0,2.0,1055.0,20.0,-4.9,203.9999
08-01-2025,11:33:39,7.0,2.0,1055.0,20.0,-5.3,203.9999
08-01-2025,11:34:08,17.0,0.0,1055.0,20.0,-5.3,199.9999
08-01-2025,11:34:09,17.0,0.0,1055.0,20.0,-5.5,199.9999
08-01-2025,11:34:38,33.0,0.0,1055.0,20.0,-5.5,199.9999
08-01-2025,11:34:39,33.0,0.0,1055.0,20.0,-5.6,199.9999
08-01-2025,11:35:08,41.0,0.0,1055.0,20.0,-5.6,199.9999
08-01-2025,11:35:09,41.0,0.0,1055.0,20.0,-5.7,199.9999
08-01-2025,11:35:38,47.0,0.0,1055.0,20.0,-5.7,199.9999
08-01-2025,11:35:39,47.0,0.0,1055.0,20.0,-5.6,195.9999
08-01-2025,11:36:08,47.0,0.0,1055.0,20.0,-5.6,195.9999
08-01-2025,11:36:09,47.0,0.0,1055.0,20.0,-5.5,195.9999
08-01-2025,11:36:38,43.0,0.0,1055.0,20.0,-5.5,191.9999
08-01-2025,11:36:39,43.0,0.0,1055.0,20.0,-5.4,195.9999
08-01-2025,11:37:08,39.0,0.0,1055.0,20.0,-5.4,195.9999
08-01-2025,11:37:09,39.0,0.0,1055.0,20.0,-5.3,199.9999
08-01-2025,11:37:38,33.0,0.0,1055.0,20.0,-5.3,195.9999
08-01-2025,11:37:39,33.0,0.0,1055.0,20.0,-5.3,195.9999
08-01-2025,11:38:08,25.0,0.0,1055.0,20.0,-5.2,187.9999
08-01-2025,11:38:09,25.0,0.0,1055.0,20.0,-5.2,187.9999
08-01-2025,11:38:38,19.0,0.0,1055.0,20.0,-5.1,187.9999
08-01-2025,11:38:39,19.0,0.0,1055.0,20.0,-5.1,187.9999
08-01-2025,11:39:08,13.0,0.0,1055.0,20.0,-4.9,183.9999
08-01-2025,11:39:09,13.0,0.0,1055.0,20.0,-4.9,183.9999
08-01-2025,11:39:38,7.0,2.0,1055.0,20.0,-4.8,183.9999
08-01-2025,11:39:39,7.0,2.0,1055.0,20.0,-4.8,183.9999
08-01-2025,11:40:08,5.0,3.0,1055.0,20.0,-5.0,187.9999
08-01-2025,11:40:09,5.0,3.0,1055.0,20.0,-5.0,187.9999
08-01-2025,11:40:38,15.0,0.0,1055.0,20.0,-5.3,187.9999
08-01-2025,11:40:39,15.0,0.0,1055.0,20.0,-5.3,187.9999
08-01-2025,11:41:08,27.0,0.0,1055.0,20.0,-5.5,191.9999
08-01-2025,11:41:09,27.0,0.0,1055.0,20.0,-5.5,191.9999
08-01-2025,11:41:39,35.0,0.0,1055.0,20.0,-5.6,187.9999
08-01-2025,11:42:09,39.0,0.0,1055.0,20.0,-5.7,183.9999
08-01-2025,11:42:39,41.0,0.0,1055.0,20.0,-5.6,191.9999
08-01-2025,11:43:09,37.0,0.0,1055.0,20.0,-5.5,187.9999
08-01-2025,11:43:39,33.0,0.0,1055.0,20.0,-5.3,187.9999
08-01-2025,11:44:09,27.0,0.0,1055.0,20.0,-5.2,191.9999
