Datetime,Breaks,Date,Time,VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],TEMPERATURE_SONDE [R],PRESSION_EXTERIEUR [R],HYGROMETRIE_CELLULE [R],TEMPERATURE_REPRISE [R],TEMPERATURE_CONSIGNE [R],TEMPERATURE_SOUFFLAGE [R],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],MA_VARIATEUR [B]
1715492116.0,0.0,0.0,0.0,23.2,0.8,14.405,1055.0,46.7,14.09,15.0,16.110000300000003,42.96500095,-11.71,0.0
1715492416.0,0.0,0.0,0.0,23.8,0.9,14.34,1055.0,46.45,14.06,15.0,16.0400001,43.28499955,-11.84,0.0
1715492716.0,0.0,0.0,0.0,25.6,0.8,14.175,1055.0,46.65,13.97,15.0,15.929999900000002,43.0600003,-11.36,0.0
1715493016.0,0.0,0.0,0.0,29.235294117647054,0.7058823529411765,13.98235294117647,1055.0,46.11764705882353,13.788235294117648,15.0,15.782353,43.441175882352944,-11.81764705882353,0.0
1715493317.0,0.0,0.0,0.0,24.4,0.6,14.31,1055.0,46.2,14.03,15.0,16.030000100000002,43.1700006,-11.83,0.0
1715493617.0,0.0,0.0,0.0,24.8,0.8,14.3,1055.0,45.7,14.01,15.0,15.970000099999998,43.4500005,-11.85,0.0
1715493917.0,0.0,0.0,0.0,25.0,0.8,14.29,1055.0,45.7,14.0,15.0,15.97,43.1099993,-11.43,0.0
1715494217.0,0.0,0.0,0.0,25.2,0.9,14.31,1055.0,45.6,13.99,15.0,15.9900003,43.3900002,-11.68,0.0
1715494517.0,0.0,0.0,0.0,21.83333333333333,0.8333333333333334,14.475,1055.0,46.5,14.2,15.0,16.150000000000002,42.808333833333336,-11.083333333333334,0.0
1715494817.0,0.0,0.0,0.0,29.3,0.35,14.06,1055.0,46.1,13.78,15.0,15.7,42.6800009,-10.6,0.0
1715495117.0,0.0,0.0,0.0,28.8,0.85,14.080000000000002,1055.0,45.7,13.79,15.0,15.7800001,43.4299994,-11.74,0.0
1715495417.0,0.0,0.0,0.0,28.1,0.8,14.095,1055.0,45.5,13.76,15.0,15.7950001,43.0450001,-10.95,0.0
1715495717.0,0.0,0.0,0.0,23.2,1.2,14.365,1055.0,46.05,14.095,15.0,16.0349998,42.7450006,-10.48,0.0
1715496017.0,0.0,0.0,0.0,26.3,0.8,14.24,1055.0,45.95,13.935,15.0,15.925,43.5000005,-11.355,0.0
1715496317.0,0.0,0.0,0.0,23.7,0.8,14.330000000000002,1055.0,45.8,14.065,15.0,16.1250001,43.03999995,-10.62,0.0
1715496617.0,0.0,0.0,0.0,24.666666666666668,0.5,14.325,1055.0,46.0,14.016666666666666,15.0,15.916666583333331,42.60833325,-10.266666633333331,0.0
1715496918.0,0.0,0.0,0.0,25.2,1.1,14.32,1055.0,45.7,13.99,15.0,15.9600002,43.6599993,-11.44,0.0
1715497218.0,0.0,0.0,0.0,24.6,0.9,14.21,1055.0,45.5,14.02,15.0,16.03,43.25,-10.97,0.0
1715497518.0,0.0,0.0,0.0,25.6,0.6,14.21,1055.0,45.7,13.97,15.0,15.9500001,42.7800004,-10.5,0.0
1715497818.0,0.0,0.0,0.0,24.9,1.2,14.2,1055.0,46.1,14.01,15.0,15.8999999,43.5299999,-11.35,0.0
1715498118.0,0.0,0.0,0.0,27.8,0.8,14.06,1055.0,45.9,13.86,15.0,15.7900002,43.0600003,-10.78,0.0
1715498418.0,0.0,0.0,0.0,24.6,0.9,14.31,1055.0,45.9,14.02,15.0,15.9699999,42.6199986,-10.38,0.0
1715498718.0,0.0,0.0,0.0,30.894736842105264,0.1578947368421052,14.021052631578948,1055.0,45.578947368421055,13.715789473684213,15.0,15.7,43.55263210526316,-11.426315789473684,0.0
1715499018.0,0.0,0.0,0.0,29.1,0.75,14.06,1055.0,45.1,13.77,15.0,15.8000001,43.2900002,-11.46,0.0
1715499318.0,0.0,0.0,0.0,28.2,1.2,14.12,1055.0,44.7,13.785,15.0,15.789999900000002,43.0899997,-11.38,0.0
1715499618.0,0.0,0.0,0.0,25.9,1.0,14.24,1055.0,45.25,13.955000000000002,15.0,15.9550001,43.3099998,-10.505,0.0
1715499918.0,0.0,0.0,0.0,25.0,0.8,14.275,1055.0,45.15,14.0,15.0,16.035000099999998,43.6400007,-11.07,0.0
1715500218.0,0.0,0.0,0.0,23.33333333333333,0.8666666666666667,14.286666666666669,1055.0,46.0,14.086666666666668,15.0,16.0533334,43.16666666666666,-10.953333333333337,0.0
1715500519.0,0.0,0.0,0.0,25.4,0.6,14.2,1055.0,45.5,13.98,15.0,15.9699999,42.9399997,-10.77,0.0
1715500819.0,0.0,0.0,0.0,23.2,1.1,14.330000000000002,1055.0,45.5,14.09,15.0,16.0400002,43.1200001,-11.29,0.0
1715501119.0,0.0,0.0,0.0,24.4,0.8,14.31,1055.0,45.4,14.03,15.0,15.99,43.7299999,-11.41,0.0
1715501419.0,0.0,0.0,0.0,26.6,0.8,14.12,1055.0,44.9,13.919999999999998,15.0,15.9200001,43.5899997,-11.5,0.0
1715501719.0,0.0,0.0,0.0,24.4,0.8,14.330000000000002,1055.0,45.0,14.03,15.0,16.0099999,43.7200001,-11.77,0.0
1715502019.0,0.0,0.0,0.0,24.0,0.9,14.32,1055.0,44.8,14.05,15.0,16.030000100000002,43.6100003,-11.62,0.0
1715502319.0,0.0,0.0,0.0,27.142857142857142,0.4285714285714285,14.185714285714283,1055.0,45.285714285714285,14.021428571428572,15.0,15.97857142857143,43.88571407142857,-11.914285714285716,0.0
1715502619.0,0.0,0.0,0.0,28.9,0.7,14.080000000000002,1055.0,44.5,13.79,15.0,15.8599999,43.7699996,-11.36,0.0
1715502919.0,0.0,0.0,0.0,28.4,1.0,14.06,1055.0,44.05,13.725,15.0,15.73999995,43.6099998,-11.7,0.0
1715503219.0,0.0,0.0,0.0,24.9,0.6,14.335,1055.0,44.6,14.005,15.0,16.07500015,43.6549994,-11.76,0.0
1715503519.0,0.0,0.0,0.0,27.7,0.8,14.145,1055.0,44.45,13.865,15.0,15.8500001,43.36499995,-11.71,0.0
1715503819.0,0.0,0.0,0.0,21.428571428571427,1.1428571428571428,14.357142857142858,1055.0,44.85714285714285,14.178571428571429,15.0,16.221428785714288,43.95714335714285,-11.585714285714284,0.0
1715504120.0,0.0,0.0,0.0,25.4,0.8,14.3,1055.0,44.5,13.98,15.0,16.030000100000002,43.6000005,-11.58,0.0
1715504420.0,0.0,0.0,0.0,25.6,0.8,14.22,1055.0,44.8,13.97,15.0,15.970000099999998,43.0100003,-11.32,0.0
1715504720.0,0.0,0.0,0.0,24.8,0.7,14.23,1055.0,45.4,14.01,15.0,16.0100001,43.1799999,-11.51,0.0
1715505020.0,0.0,0.0,0.0,24.0,0.8,14.330000000000002,1055.0,45.0,14.05,15.0,16.0100001,43.0900007,-11.25,0.0
1715505320.0,0.0,0.0,0.0,23.6,0.9,14.35,1055.0,44.8,14.07,15.0,16.060000300000002,43.8599993,-11.67,0.0
1715505620.0,0.0,0.0,0.0,26.8,0.6,14.16,1055.0,44.9,13.91,15.0,15.910000200000002,43.3799999,-11.66,0.0
1715505920.0,0.0,0.0,0.0,24.0,0.8,14.36,1055.0,44.7,14.05,15.0,16.06,44.0299999,-11.52,0.0
1715506220.0,0.0,0.0,0.0,28.25,0.625,14.15625,1055.0,45.125,13.975,15.0,15.99375025,43.5,-11.45,0.0
1715506520.0,0.0,0.0,0.0,25.1,0.7,14.31,1055.0,44.5,14.0,15.0,15.9899998,43.7700001,-11.63,0.0
1715506820.0,0.0,0.0,0.0,24.6,0.6,14.28,1055.0,44.45,13.93,15.0,15.945000099999998,43.81999985,-11.88,0.0
1715507120.0,0.0,0.0,0.0,29.5,0.6,14.095,1055.0,44.6,13.775,15.0,15.80999995,43.3600008,-11.615,0.0
1715507420.0,0.0,0.0,0.0,24.73333333333333,1.6,14.34,1055.0,44.53333333333333,14.013333333333332,15.0,16.0000002,43.67333386666667,-11.473333333333333,0.0
1715507721.0,0.0,0.0,0.0,27.8,0.8,14.14,1055.0,44.4,13.86,15.0,15.9,43.459999800000006,-11.53,0.0
1715508021.0,0.0,0.0,0.0,25.4,0.6,14.3,1055.0,44.8,13.98,15.0,16.020000099999997,43.1600003,-11.46,0.0
1715508321.0,0.0,0.0,0.0,25.3,1.2,14.3,1055.0,44.9,13.99,15.0,15.8899999,43.4000005,-10.54,0.0
1715508621.0,0.0,0.0,0.0,24.1,1.3,14.28,1055.0,45.4,14.05,15.0,15.99,43.7699996,-11.12,0.0
1715508921.0,0.0,0.0,0.0,25.0,0.9,14.24,1055.0,45.3,14.0,15.0,15.9900002,43.300001,-11.26,0.0
1715509221.0,0.0,0.0,0.0,24.8,0.9,14.23,1055.0,45.2,14.01,15.0,16.0099998,44.0200001,-11.69,0.0
1715509521.0,0.0,0.0,0.0,25.8,0.9,14.19,1055.0,45.3,13.96,15.0,15.979999800000002,43.720000600000006,-11.23,0.0
1715509821.0,0.0,0.0,0.0,28.2,0.8,14.09,1055.0,44.8,13.84,15.0,15.830000000000002,43.8300004,-11.72,0.0
1715510121.0,0.0,0.0,0.0,25.77777777777778,0.6666666666666666,14.333333333333334,1055.0,45.27777777777778,14.05,15.0,16.022222333333332,43.77222261111111,-11.827777777777778,0.0
1715510421.0,0.0,0.0,0.0,30.0,0.4,14.04,1055.0,44.6,13.75,15.0,15.7599999,43.3600003,-11.75,0.0
1715510721.0,0.0,0.0,0.0,28.5,0.9,14.06,1055.0,44.85,13.75,15.0,15.710000099999998,43.79000045,-11.44,0.0
1715511021.0,0.0,0.0,0.0,27.7,0.9,14.15,1055.0,44.85,13.865,15.0,15.855,43.38499955,-11.475,0.0
1715511321.0,0.0,0.0,0.0,22.33333333333333,0.6666666666666666,14.341666666666669,1055.0,45.333333333333336,14.133333333333333,15.0,16.083333416666665,43.533334333333336,-11.683333333333332,0.0
1715511622.0,0.0,0.0,0.0,26.6,0.9,14.23,1055.0,44.8,13.919999999999998,15.0,15.910000300000002,43.749999,-11.58,0.0
1715511922.0,0.0,0.0,0.0,26.0,0.9,14.22,1055.0,44.7,13.95,15.0,15.9500002,43.4,-11.57,0.0
1715512222.0,0.0,0.0,0.0,23.4,0.8,14.32,1055.0,45.1,14.080000000000002,15.0,16.11,43.9600003,-11.5,0.0
1715512522.0,0.0,0.0,0.0,24.4,1.0,14.330000000000002,1055.0,44.9,14.03,15.0,15.9800002,43.7300004,-11.64,0.0
1715512822.0,0.0,0.0,0.0,23.4,1.0,14.31,1055.0,45.3,14.080000000000002,15.0,16.0500002,43.2300004,-11.61,0.0
1715513122.0,0.0,0.0,0.0,26.0,0.8,14.169999999999998,1055.0,45.3,13.95,15.0,15.919999999999998,43.8899997,-11.55,0.0
1715513422.0,0.0,0.0,0.0,22.846153846153847,1.2307692307692308,14.353846153846153,1055.0,45.30769230769231,14.13076923076923,15.0,16.146153846153847,43.646154769230776,-11.53076923076923,0.0
1715513722.0,0.0,0.0,0.0,29.55,0.55,14.07,1055.0,44.6,13.8,15.0,15.7900001,43.5900007,-11.7,0.0
1715514022.0,0.0,0.0,0.0,28.95,0.75,14.080000000000002,1055.0,44.6,13.78,15.0,15.74,44.0099993,-11.61,0.0
1715514322.0,0.0,0.0,0.0,27.3,0.9,14.105,1055.0,44.95,13.79,15.0,15.770000050000002,43.43000065,-11.61,0.0
1715514622.0,0.0,0.0,0.0,23.33333333333333,0.8888888888888888,14.383333333333333,1055.0,45.27777777777778,14.083333333333334,15.0,16.038888944444444,43.57222272222222,-11.372222222222222,0.0
1715514923.0,0.0,0.0,0.0,27.4,1.2,14.18,1055.0,44.9,13.88,15.0,15.8000001,43.6699991,-11.73,0.0
1715515223.0,0.0,0.0,0.0,25.7,1.1,14.26,1055.0,45.2,13.97,15.0,15.9200001,43.1000005,-11.37,0.0
1715515523.0,0.0,0.0,0.0,24.6,1.1,14.3,1055.0,45.3,14.02,15.0,15.97,42.6900002,-11.61,0.0
1715515823.0,0.0,0.0,0.0,24.4,0.7,14.23,1055.0,45.4,14.03,15.0,16.0100001,43.9899992,-11.56,0.0
1715516123.0,0.0,0.0,0.0,23.2,1.0,14.36,1055.0,45.2,14.09,15.0,16.03,43.9099998,-11.35,0.0
1715516423.0,0.0,0.0,0.0,24.7,1.0,14.2,1055.0,45.6,14.02,15.0,15.96,43.3699996,-11.64,0.0
1715516723.0,0.0,0.0,0.0,26.7,1.3,14.1,1055.0,45.3,13.919999999999998,15.0,15.84,43.6599998,-11.76,0.0
1715517023.0,0.0,0.0,0.0,29.2,0.6,14.06,1055.0,44.6,13.79,15.0,15.76,43.9,-10.94,0.0
1715517323.0,0.0,0.0,0.0,31.94117647058824,0.1764705882352941,14.0,1055.0,45.1764705882353,13.729411764705883,15.0,15.62941188235294,43.60588229411764,-11.688235294117646,0.0
1715517623.0,0.0,0.0,0.0,28.4,0.7,14.1,1055.0,44.8,13.81,15.0,15.789999900000002,44.1599993,-11.58,0.0
1715517923.0,0.0,0.0,0.0,26.7,0.9,14.12,1055.0,45.05,13.845,15.0,15.835000099999998,43.5850003,-11.46,0.0
1715518223.0,0.0,0.0,0.0,25.1,1.2,14.265,1055.0,45.15,13.995,15.0,15.9250002,43.1600008,-11.05,0.0
1715518523.0,0.0,0.0,0.0,24.2,0.7,14.28,1055.0,45.6,14.04,15.0,16.0299999,43.45,-11.46,0.0
1715518824.0,0.0,0.0,0.0,23.8,1.1,14.37,1055.0,45.0,14.06,15.0,15.98,43.6200001,-11.31,0.0
1715519124.0,0.0,0.0,0.0,24.4,0.6,14.28,1055.0,45.7,14.03,15.0,16.0500002,43.75,-11.59,0.0
1715519424.0,0.0,0.0,0.0,23.6,0.8,14.38,1055.0,45.4,14.07,15.0,16.0000001,43.3600003,-11.59,0.0
1715519724.0,0.0,0.0,0.0,24.8,1.0,14.2,1055.0,45.3,14.01,15.0,15.97,43.9899997,-11.44,0.0
1715520024.0,0.0,0.0,0.0,25.9,1.1,14.18,1055.0,45.2,13.96,14.94,15.9100001,43.3799994,-11.47,0.0
1715520324.0,0.0,0.0,0.0,31.6,0.4,13.32,1055.0,44.3,13.07,14.35,14.9200001,42.9800004,-10.99,0.0
1715520624.0,0.0,0.0,0.0,29.1,1.5,12.99,1055.0,44.7,12.73,13.85,14.54,43.1299994,-11.29,0.0
1715520924.0,0.0,0.0,0.0,28.41176470588235,1.588235294117647,12.423529411764704,1055.0,44.52941176470589,12.217647058823529,13.341176470588236,13.870588235294118,43.51176447058824,-11.25294117647059,0.0
1715521224.0,0.0,0.0,0.0,23.9,1.7,12.17,1055.0,44.4,11.97,12.84,13.74,43.6599993,-11.13,0.0
1715521524.0,0.0,0.0,0.0,19.4,2.5,11.75,1055.0,44.9,11.65,12.275,13.2,43.6200001,-11.22,0.0
1715521824.0,0.0,0.0,0.0,21.8,3.2,11.07,1055.0,44.45,10.9799999,11.775,12.395,43.6649992,-11.14,0.0
1715522124.0,0.0,0.0,0.0,18.0,3.125,10.818750025,1055.0,44.9375,10.7375000875,11.3,12.25625,43.343750625,-11.4625,0.0
1715522425.0,0.0,0.0,0.0,16.3,3.6,10.33,1055.0,45.4,10.27000002,10.75,11.63,43.4499995,-10.12999998,0.0
1715522725.0,0.0,0.0,0.0,18.3,3.7,9.8000001,1055.0,45.8,9.77000004,10.24,10.96000004,43.8100008,-10.63000002,0.0
1715523025.0,0.0,0.0,0.0,16.5,3.9,9.28999982,1055.0,45.8,9.26000006,9.65,10.49999996,43.4799999,-11.01,0.0
1715523325.0,0.0,0.0,0.0,17.5,4.0,8.74000016,1055.0,45.7,8.71999999,9.15,9.87999998,43.8599998,-11.48,0.0
1715523625.0,0.0,0.0,0.0,13.3,4.1,8.39999995,1055.0,46.3,8.43000002,8.65,9.53000008,43.3900002,-10.41999996,0.0
1715523925.0,0.0,0.0,0.0,14.1,4.3,7.8499999,1055.0,47.2,7.89000011,8.15,8.88000002,43.3899997,-10.14,0.0
1715524225.0,0.0,0.0,0.0,14.4,5.4,7.29000001,1055.0,47.1,7.36000009,7.640000000000001,8.29000001,43.6199996,-11.05,0.0
1715524525.0,0.0,0.0,0.0,17.285714285714285,3.928571428571429,6.635714328571429,1055.0,47.0,6.700000014285714,7.028571428571428,7.571428607142857,43.6071425,-11.35,0.0
1715524825.0,0.0,0.0,0.0,12.25,5.15,6.35999999,1055.0,47.7,6.42000003,6.55,7.21999998,43.6200006,-11.32,0.0
1715525125.0,0.0,0.0,0.0,12.6,5.2,5.725,1055.0,47.85,5.785000065,6.075,6.53499999,43.3599998,-11.795,0.0
1715525425.0,0.0,0.0,0.0,10.8,6.25,5.40500002,1055.0,48.05,5.539999935,5.575,6.31500001,44.0000005,-11.545,0.0
1715525725.0,0.0,0.0,0.0,9.0625,6.625,5.0250000375,1055.0,48.625,5.15624996875,5.1,5.7874999625,43.6312505,-11.69375,0.0
1715526026.0,0.0,0.0,0.0,10.1,5.9,4.27999995,1055.0,49.1,4.4200000500000005,4.45,4.99000001,43.3499995,-11.69,0.0
1715526326.0,0.0,0.0,0.0,9.1,4.1,3.70999997,1055.0,50.7,3.83999997,3.95,4.28999994,43.6299999,-11.58,0.0
1715526626.0,0.0,0.0,0.0,9.7,3.5,3.15000002,1055.0,51.5,3.29999998,3.45,3.71999995,43.2599998,-11.45,0.0
1715526926.0,0.0,0.0,0.0,8.6,3.3,2.64000001,1055.0,51.5,2.82000001,2.95,3.2700000000000005,43.4299999,-11.61,0.0
1715527226.0,0.0,0.0,0.0,7.2,3.5,2.14000001,1055.0,51.9,2.38000002,2.44,2.8,43.5799999,-11.77,0.0
1715527526.0,0.0,0.0,0.0,6.8,3.6,1.55999999,1055.0,51.8,1.7999999799999995,1.85,2.21,43.209999800000006,-11.43,0.0
1715527826.0,0.0,0.0,0.0,6.4,3.1,1.009999995,1055.0,52.3,1.279999996,1.35,1.66,43.550001,-11.76,0.0
1715528126.0,0.0,0.0,0.0,4.6,3.7,0.620000007,1055.0,52.5,0.8900000049999999,0.85,1.289999998,43.5700001,-11.87,0.0
1715528426.0,0.0,0.0,0.0,5.777777777777778,2.833333333333333,-0.0055555566666666,1055.0,52.77777777777778,0.3444444472222222,0.3444444444444444,0.7333333327777778,43.22222166666667,-11.483333333333334,0.0
1715528726.0,0.0,0.0,0.0,2.9,7.1,-0.300000006,1055.0,53.5,0.03,-0.125,0.270000002,43.6800004,-11.65,0.0
1715529026.0,0.0,0.0,0.0,2.5,17.7,-0.7799999989999999,1055.0,54.75,-0.4450000055,-0.625,-0.3900000055,43.50000025,-11.22,0.0
1715529326.0,0.0,0.0,0.0,3.263157894736842,12.210526315789474,-1.3368421052631578,1055.0,54.78947368421053,-0.9736842057894736,-1.1,-0.8999999994736843,43.1421042631579,-11.784210526315787,0.0
1715529627.0,0.0,0.0,0.0,2.3,18.2,-1.83999998,1055.0,55.7,-1.42,-1.65,-1.45,43.5099998,-11.69,0.0
1715529927.0,0.0,0.0,0.0,3.0,23.1,-2.30999996,1055.0,56.3,-1.87999999,-2.16,-2.00999998,43.5100003,-11.57,0.0
1715530227.0,0.0,0.0,0.0,2.6,23.6,-2.78,1055.0,56.9,-2.45,-2.75,-2.61000002,43.3499995,-11.85,0.0
1715530527.0,0.0,0.0,0.0,1.8,25.2,-3.29,1055.0,57.5,-2.90000002,-3.25,-3.15999999,43.8399997,-11.72,0.0
1715530827.0,0.0,0.0,0.0,1.8,28.2,-3.75999997,1055.0,58.3,-3.34999997,-3.75,-3.66999997,43.5300004,-11.84,0.0
1715531127.0,0.0,0.0,0.0,0.7,33.1,-4.20999999,1055.0,58.9,-3.75999999,-4.25,-4.16000002,43.2399997,-11.36,0.0
1715531427.0,0.0,0.0,0.0,1.0,34.3,-4.68999996,1055.0,59.2,-4.24999995,-4.76,-4.67999992,43.3199996,-11.61,0.0
1715531727.0,0.0,0.0,0.0,0.7,42.5,-5.1599999400000005,1055.0,60.1,-4.6999999,-5.35,-5.21999998,43.6899992,-12.01,0.0
1715532027.0,0.0,0.0,0.0,0.0,49.23529411764706,-5.576470629411765,1055.0,60.294117647058826,-5.117647058823529,-5.858823529411764,-5.67647055882353,43.40588247058823,-11.776470588235291,0.0
1715532327.0,0.0,0.0,0.0,0.4,31.5,-6.32999997,1055.0,61.3,-5.8699999300000005,-6.325,-6.56000004,43.1900007,-11.86,0.0
1715532627.0,0.0,0.0,0.0,0.0,49.0,-6.49499998,1055.0,62.4,-6.095000005,-6.825,-6.809999965,43.2349998,-11.97,0.0
1715532927.0,0.0,0.0,0.0,0.0,43.0,-7.04500003,1055.0,63.15,-6.669999955,-7.33,-7.48000002,43.7950001,-11.825,0.0
1715533227.0,0.0,0.0,0.0,0.0,47.66666666666666,-7.606666626666667,1055.0,64.0,-7.159999973333333,-7.9,-8.000000066666667,43.6800004,-11.846666666666666,0.0
1715533528.0,0.0,0.0,0.0,0.0,54.7,-7.96000004,1055.0,65.0,-7.59000001,-8.45,-8.430000119999999,43.4300014,-12.19,0.0
1715533828.0,0.0,0.0,0.0,0.0,71.3,-8.28999996,1055.0,65.8,-7.810000190000001,-8.95,-8.6000004,43.3100008,-11.71,0.0
1715534128.0,0.0,0.0,0.0,0.0,82.5,-8.5999999,1055.0,66.7,-8.10999994,-9.46,-8.80999984,43.1399992,-11.96,0.0
1715534428.0,0.0,0.0,0.0,0.0,99.6,-8.7499999,1055.0,67.4,-8.239999860000001,-10.0,-8.93999976,43.2199996,-11.94,0.0
1715534728.0,0.0,0.0,0.0,0.0,97.4,-8.88999986,1055.0,68.3,-8.38999986,-10.0,-9.08000012,43.7800004,-11.27,0.0
1715535028.0,0.0,0.0,0.0,0.0,92.6,-8.98999996,1055.0,68.9,-8.47000008,-10.0,-9.12000008,43.5699991,-11.97,0.0
1715535328.0,0.0,0.0,0.0,0.0,80.0,-9.1999998,1055.0,68.9,-8.6999998,-10.0,-9.32000008,43.4400007,-11.69,0.0
1715535628.0,0.0,0.0,0.0,0.0,68.05263157894737,-9.389473610526316,1055.0,69.3157894736842,-8.926315757894736,-10.0,-9.510526410526316,43.278946789473686,-11.926315789473684,0.0
1715535928.0,0.0,0.0,0.0,0.0,69.9,-9.43999976,1055.0,69.9,-8.879999719999999,-10.0,-9.5,43.1199996,-11.73,0.0
1715536228.0,0.0,0.0,0.0,0.0,61.2,-9.54500018,1055.0,70.2,-9.04000016,-10.0,-9.60500022,43.6400007,-11.535,0.0
1715536528.0,0.0,0.0,0.0,0.0,57.3,-9.60000005,1055.0,70.25,-9.09499993,-10.0,-9.68500019,43.80499915,-12.05,0.0
1715536828.0,0.0,0.0,0.0,0.0,54.3,-9.63500019,1055.0,71.1,-9.14500013,-10.0,-9.7249999,43.68999995,-11.635,0.0
1715537128.0,0.0,0.0,0.0,0.0,47.36363636363637,-9.736363672727272,1055.0,71.18181818181819,-9.263636327272728,-10.0,-9.80909069090909,43.50909072727273,-12.109090909090908,0.0
1715537429.0,0.0,0.0,0.0,0.0,48.6,-9.75,1055.0,71.7,-9.23999996,-10.0,-9.79000006,43.3700011,-11.58,0.0
1715537729.0,0.0,0.0,0.0,0.0,40.8,-9.8499999,1055.0,71.7,-9.37999992,-10.0,-9.8999999,43.1800004,-12.07,0.0
1715538029.0,0.0,0.0,0.0,0.0,43.0,-9.90999964,1055.0,72.0,-9.33999996,-10.0,-9.88999986,43.0699986,-11.55,0.0
1715538329.0,0.0,0.0,0.0,0.0,38.5,-9.93999986,1055.0,72.4,-9.41999998,-10.0,-9.92999992,43.5600003,-11.81,0.0
1715538629.0,0.0,0.0,0.0,0.0,44.0,-9.85999994,1055.0,72.8,-9.32000008,-10.0,-9.85,43.5299999,-11.59,0.0
1715538929.0,0.0,0.0,0.0,0.0,31.6,-10.02999996,1055.0,72.8,-9.54000016,-10.0,-10.02999992,43.3900017,-11.94,0.0
1715539229.0,0.0,0.0,0.0,0.0,34.333333333333336,-9.999999955555555,1055.0,73.22222222222223,-9.5,-10.0,-10.011111111111113,43.18888844444445,-11.961111111111112,0.0
1715539529.0,0.0,0.0,0.0,0.0,28.0,-10.145,1055.0,73.15,-9.6000004,-10.0,-10.1,43.0599988,-11.705,0.0
1715539829.0,0.0,0.0,0.0,0.0,30.4,-10.05,1055.0,73.35,-9.56000024,-10.0,-10.04,43.38500005,-11.9,0.0
1715540129.0,0.0,0.0,0.0,0.0,34.6,-10.02499992,1055.0,73.9,-9.48999996,-10.0,-10.0099999,43.59999975,-11.37,0.0
1715540429.0,0.0,0.0,0.0,0.0,30.7,-10.1,1055.0,74.45,-9.55500017,-10.0,-10.07499998,43.40000175,-12.09,0.0
1715540729.0,0.0,0.0,0.0,0.0,27.4,-10.165,1055.0,74.2,-9.61000019,-10.0,-10.135,43.2849993,-11.5,0.0
1715541029.0,0.0,0.0,0.0,0.0,28.94736842105263,-10.121052631578946,1055.0,74.6842105263158,-9.58421054736842,-10.0,-10.1,43.05263078947369,-11.968421052631578,0.0
1715541330.0,0.0,0.0,0.0,0.0,29.8,-10.09,1055.0,74.9,-9.57000003,-10.0,-10.08,43.61500045,-11.32,0.0
1715541630.0,0.0,0.0,0.0,0.0,27.4,-10.11,1055.0,75.35,-9.61000009,-10.0,-10.12,43.6700001,-11.88,0.0
1715541930.0,0.0,0.0,0.0,0.0,27.4,-10.14,1055.0,75.8,-9.61000034,-10.0,-10.12,43.32000035,-11.85,0.0
1715542230.0,0.0,0.0,0.0,0.0,26.8,-10.165,1055.0,76.0,-9.62000003,-10.0,-10.15,43.7100008,-11.23,0.0
1715542530.0,0.0,0.0,0.0,0.0,33.1,-10.03,1055.0,76.2,-9.51500006,-10.0,-10.025,43.7450001,-11.665,0.0
1715542830.0,0.0,0.0,0.0,0.1,22.0,-10.16,1055.0,76.4,-9.6999999,-10.0,-10.225,43.5749985,-11.85,0.0
1715543130.0,0.0,0.0,0.0,0.0,37.3,-9.98999984,1055.0,76.55,-9.44000006,-10.0,-10.01499988,43.37000035,-11.94,0.0
1715543430.0,0.0,0.0,0.0,0.0,28.0,-10.1,1055.0,76.55,-9.6000004,-10.0,-10.19,43.2549999,-11.585,0.0
1715543730.0,0.0,0.0,0.0,0.0,25.3,-10.125,1055.0,76.4,-9.64500013,-10.0,-10.18,43.09499935,-11.905,0.0
1715544030.0,0.0,0.0,0.0,0.0,39.45,-9.96999993,1055.0,77.0,-9.4,-10.0,-9.99999978,43.8050004,-11.16,0.0
1715544330.0,0.0,0.0,0.0,0.0,35.63157894736842,-9.957894642105265,1055.0,77.15789473684211,-9.468421084210526,-10.0,-10.036842,43.25263231578948,-11.91578947368421,0.0
1715544631.0,0.0,0.0,0.0,0.1,26.2,-10.15,1055.0,76.7,-9.62999997,-10.0,-10.215,43.11999935,-11.625,0.0
1715544931.0,0.0,0.0,0.0,0.0,27.7,-10.095,1055.0,76.85,-9.60500012,-10.0,-10.185,43.3650002,-11.614999999999998,0.0
1715545231.0,0.0,0.0,0.0,0.0,26.5,-10.114999999999998,1055.0,76.85,-9.62500025,-10.0,-10.185,43.74000045,-11.77,0.0
1715545531.0,0.0,0.0,0.0,0.1,38.6,-9.96000005,1055.0,77.1,-9.41499991,-10.0,-9.98999998,43.60499965,-11.71,0.0
1715545831.0,0.0,0.0,0.0,0.0,27.7,-10.04999993,1055.0,76.9,-9.60499997,-10.0,-10.17999998,43.400002,-11.91,0.0
1715546131.0,0.0,0.0,0.0,0.0,23.8,-10.13,1055.0,76.5,-9.66999998,-10.0,-10.27,43.2450001,-11.67,0.0
1715546431.0,0.0,0.0,0.0,0.2,32.95,-10.05999995,1055.0,76.7,-9.51000014,-10.0,-10.06999994,43.0849983,-11.97,0.0
1715546731.0,0.0,0.0,0.0,0.0,40.25,-9.89499963,1055.0,76.9,-9.39499963,-10.0,-9.9749999,43.4500005,-11.17,0.0
