Breaks,Date,Time,HP [R],O2 [R],CO2 [R],O2_MMOL [R],POIDS_1 [R],POIDS_2 [R],POIDS_3 [R],CO2_MMOL [R],DEFAUT_BP [B],DEFAUT_HP [B],A_SECONDES [I],IRRADIANCE [I],REARMEMENT [B],Breaks.1,ARU_CELLULE [B],CONSIGNE_O2 [I],Etat_Mesure [B],POIDS_TOTAL [R],BALLON_CHAUD [R],BALLON_FROID [R],CONSIGNE_CO2 [I],MA_VARIATEUR [B],COMPRESSEUR_1 [B],COMPRESSEUR_2 [B],POMPE_INF_ECO [B],POMPE_SUP_ECO [B],PPM_O2_HUMIDE [R],V2V_AIR_VICIE [B],V2V_EAU_PLUIE [I],Breaks.2,HAUTEUR_ECOLUX [I],HUMIDIFICATEUR [I],POMPE_FOND_ECO [B],PPM_CO2_HUMIDE [I],V2V_DESHUMIDIF [B],VANNE_PROP_INF [I],VANNE_PROP_SUP [I],FERMETURE_PORTE [B],MOLE_O2_DERIVEE [R],POMPE_UTA_CHAUD [B],POMPE_UTA_FROID [B],V2V_CAPTAGE_CO2 [B],VANNE_PROP_FOND [I],VANNE_UTA_CHAUD [I],VANNE_UTA_FROID [I],Breaks.3,VENTILATEUR_CTA [B],MOLE_CO2_DERIVEE [R],ORIGINE_COLONNES [B],V2V_INJECTION_N2 [B],V2V_INJECTION_O2 [B],V2V_INJ_AIR_NEUF [B],VIDANGE_CANIVEAU [B],CONSIGNE_ROTATION [I],CONSIGNE_TEMP_INF [R],CONSIGNE_TEMP_SUP [R],DESHUMIDIFICATEUR [B],POIDS_EAU_CELLULE [R],POMPE_GENER_CHAUD [B],POMPE_GENER_FROID [B],TEMPERATURE_SONDE [R],Breaks.4,V2V_ABSORBTION_O2 [B],V2V_CHAUD_INF_ECO [B],V2V_CHAUD_SUP_ECO [B],V2V_FROID_INF_ECO [B],V2V_FROID_SUP_ECO [B],V2V_INJECTION_CO2 [B],CONSIGNE_ECLAIRAGE [I],CONSIGNE_TEMP_FOND [R],POIDS_EAU_CONSIGNE [R],PRESSION_EXTERIEUR [R],PRESSION_O2_HUMIDE [R],V2V_ABSORBTION_CO2 [B],V2V_ABSORBTION_CO3 [B],Breaks.5,V2V_CHAUD_FOND_ECO [B],V2V_FROID_FOND_ECO [B],HYGROMETRIE_CELLULE [R],PRESSION_CO2_HUMIDE [R],SURPRESSION_CEL_EXT [R],TEMPERATURE_MOY_INF [R],TEMPERATURE_MOY_SUP [R],TEMPERATURE_REPRISE [R],V2V_CIRCULATION_AIR [B],V2V_CONDENS_UTA_EXT [B],V2V_CONDENS_UTA_INT [B],CONSIGNE_VENTILATION [I],HYGROMETRIE_CONSIGNE [I],TEMPERATURE_CONSIGNE [R],TEMPERATURE_MOY_FOND [R],Breaks.6,Date.1,Time.1,V2V_LESSIVAT_ECORIUM [B],V2V_VIDANGE_CANIVEAU [B],VIDANGE_EAU_DE_PLUIE [B],HYGROMETRIE_SOUFFLAGE [R],TEMPERATURE_SOUFFLAGE [R],V2V_CONDENSAT_UTA_EXT [B],V2V_CONDENSAT_UTA_INT [B],VENTILATEUR_TEMPETE_1 [B],VENTILATEUR_TEMPETE_2 [B],VENTILATEUR_TEMPETE_3 [B],VENTILATEUR_TEMPETE_4 [B],TEMPERATURE_ALLER_CHAUD [R],TEMPERATURE_ALLER_FROID [R],TEMP_ENTREE_INF_ECORIUM [R],TEMP_ENTREE_SUP_ECORIUM [R],Breaks.7,TEMP_SORTIE_INF_ECORIUM [R],TEMP_SORTIE_SUP_ECORIUM [R],TEMPERATURE_RETOUR_CHAUD [R],TEMPERATURE_RETOUR_FROID [R],TEMP_ENTREE_FOND_ECORIUM [R],TEMP_SORTIE_FOND_ECORIUM [R]
nan,,,40.369431,1638300.0,445.0,0.0,178.0,158.333333333333,156.666666666667,0.0,0.0,0.0,39984618.0,23.0,0.0,nan,0.0,210000.0,0.0,492.666666666667,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.9000005,20.9,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.1000005,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.799999,10.7,18.700001,18.6,nan,22.200001,22.299999,25.6,10.9,19.6,22.5
nan,,,39.901554,1638300.0,445.0,0.0,178.0,158.333333333333,156.666666666667,0.0,0.0,0.0,39984647.0,23.0,0.0,nan,0.0,210000.0,0.0,493.0,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.9000005,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.1000005,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.799999,10.7,18.700001,18.5,nan,22.1,22.299999,25.6,10.9,19.6,22.5
nan,,,39.901554,1638300.0,446.0,0.0,178.0,157.333333333333,157.0,0.0,0.0,0.0,39984647.0,20.0,0.0,nan,0.0,210000.0,0.0,493.0,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.9000005,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.799999,10.7,18.700001,18.5,nan,22.1,22.299999,25.6,10.9,19.6,22.5
nan,,,39.901554,1638300.0,446.0,0.0,178.0,157.333333333333,157.0,0.0,0.0,0.0,39984678.0,20.0,0.0,nan,0.0,210000.0,0.0,493.0,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,46.0,0.0,20.9000005,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.799999,10.7,18.6,18.5,nan,22.1,22.299999,25.5,10.9,19.6,22.5
nan,,,39.666451,1638300.0,446.0,0.0,177.333333333333,158.333333333333,157.333333333333,0.0,0.0,0.0,39984678.0,20.0,0.0,nan,0.0,210000.0,0.0,491.0,44.700001,-7.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.799999,10.7,18.6,18.5,nan,22.1,22.299999,25.5,10.9,19.6,22.5
nan,,,39.666451,1638300.0,446.0,0.0,177.333333333333,158.333333333333,157.333333333333,0.0,0.0,0.0,39984707.0,20.0,0.0,nan,0.0,210000.0,0.0,491.0,44.599998,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.700001,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,39.356686,1638300.0,447.0,0.0,177.333333333333,157.666666666667,156.333333333333,0.0,0.0,0.0,39984707.0,13.0,0.0,nan,0.0,210000.0,0.0,490.666666666667,44.599998,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.700001,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,39.104939,1638300.0,446.0,0.0,177.666666666667,158.0,157.0,0.0,0.0,0.0,39984737.0,14.0,0.0,nan,0.0,210000.0,0.0,490.666666666667,44.5,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.700001,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,38.807632,1638300.0,447.0,0.0,178.0,157.666666666667,156.666666666667,0.0,0.0,0.0,39984768.0,18.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.5,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.700001,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,38.524048,1638300.0,447.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39984797.0,20.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.299999,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.700001,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,38.25436,1638300.0,445.0,0.0,176.666666666667,157.666666666667,156.333333333333,0.0,0.0,0.0,39984828.0,17.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,44.299999,-7.4000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,10.7,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,37.953526,1638300.0,445.0,0.0,177.666666666667,158.0,156.666666666667,0.0,0.0,0.0,39984857.0,16.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,44.099998,-6.8000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,10.8,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,37.666588,1638300.0,447.0,0.0,178.333333333333,158.0,156.666666666667,0.0,0.0,0.0,39984887.0,24.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,44.099998,-6.8000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,10.8,18.6,18.5,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,37.393711,1638300.0,446.0,0.0,176.666666666667,157.333333333333,156.666666666667,0.0,0.0,0.0,39984918.0,22.0,0.0,nan,0.0,210000.0,0.0,493.333333333333,44.200001,-5.1999998,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,10.8,18.6,18.4,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,37.089329,1638300.0,447.0,0.0,177.333333333333,158.0,157.333333333333,0.0,0.0,0.0,39984947.0,20.0,0.0,nan,0.0,210000.0,0.0,492.0,44.200001,-5.6999998,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,36.768379,1638300.0,447.0,0.0,177.666666666667,157.333333333333,156.666666666667,0.0,0.0,0.0,39984978.0,18.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,44.400002,-5.9000001,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.5,11.0,19.6,22.5
nan,,,36.461418,1638300.0,447.0,0.0,177.0,157.0,156.333333333333,0.0,0.0,0.0,39985008.0,23.0,0.0,nan,0.0,210000.0,0.0,491.0,44.5,-5.0999999,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.4,11.0,19.6,22.5
nan,,,36.168636,1638300.0,447.0,0.0,177.333333333333,158.0,156.666666666667,0.0,0.0,0.0,39985038.0,13.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,44.700001,-5.5999999,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.4,11.0,19.6,22.5
nan,,,35.905704,1638300.0,447.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39985068.0,20.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.799999,-5.8000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.4,11.0,19.6,22.5
nan,,,35.626308,1638300.0,447.0,0.0,177.666666666667,157.333333333333,156.333333333333,0.0,0.0,0.0,39985097.0,20.0,0.0,nan,0.0,210000.0,0.0,490.666666666667,44.799999,-5.0999999,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,10.7,18.5,18.4,nan,22.1,22.299999,25.4,11.0,19.6,22.5
nan,,,35.361485,1638300.0,447.0,0.0,177.333333333333,157.333333333333,157.0,0.0,0.0,0.0,39985128.0,21.0,0.0,nan,0.0,210000.0,0.0,491.333333333333,44.799999,-5.3000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.799999,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.4,10.7,18.5,18.4,nan,22.1,22.4,25.4,11.0,19.6,22.4
nan,,,35.111397,1638300.0,447.0,0.0,178.0,157.666666666667,156.666666666667,0.0,0.0,0.0,39985158.0,20.0,0.0,nan,0.0,210000.0,0.0,492.333333333333,44.799999,-5.6999998,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.05,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.4,10.7,18.4,18.299999,nan,22.1,22.299999,25.4,11.0,19.6,22.4
nan,,,34.860493,1638300.0,447.0,0.0,177.666666666667,157.333333333333,157.0,0.0,0.0,0.0,39985188.0,15.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.900002,-5.8000002,410.0,0.0,0.0,1.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.0,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.4,10.7,18.4,18.299999,nan,22.1,22.4,25.299999,11.0,19.6,22.4
nan,,,34.64027,1638300.0,447.0,0.0,177.0,157.666666666667,157.0,0.0,0.0,0.0,39985218.0,22.0,0.0,nan,0.0,210000.0,0.0,491.666666666667,44.900002,-5.8000002,410.0,0.0,0.0,0.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.799999,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.0,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.4,10.7,18.4,18.4,nan,22.1,22.4,25.299999,11.0,19.6,22.4
nan,,,34.387821,1638300.0,447.0,0.0,178.0,157.666666666667,157.0,0.0,0.0,0.0,39985248.0,21.0,0.0,nan,0.0,210000.0,0.0,492.0,45.099998,-4.4000001,410.0,0.0,0.0,0.0,0.0,0.0,16277.0,0.0,100.0,nan,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,4.2024298,0.0,0.0,19.4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2355981,1024.0,32767.0,0.0,0.0,nan,0.0,0.0,29.0,47.0,0.0,20.85,20.8499995,20.1,0.0,0.0,0.0,30.0,50.0,20.0,21.0,nan,,,0.0,0.0,0.0,28.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,24.4,10.7,18.4,18.299999,nan,22.1,22.4,25.299999,11.0,19.6,22.4
