Breaks,Date,Time,BP_R134_EN_BARS [R],HP_R134_EN_BARS [R],BP_R134_EN_DEGRES [R],HP_R134_EN_DEGRES [R],CONSIGNE_BALLON_CHAUD [R],CONSIGNE_BALLON_FROID [R],TEMPERATURE_MEG_CHAUD [R],TEMPERATURE_MEG_FROID [R]
nan,,,0.84208,10.719999,-11.991093,36.430653,45.0,-6.0,45.299999,-7.6999998
nan,,,0.86511993,10.599999,-11.6838,36.060482,45.0,-6.0,45.400002,-7.8000002
nan,,,0.88432002,10.5,-11.430353,35.750614,45.0,-6.0,45.400002,-7.9000001
nan,,,0.90351999,10.545,-11.179248,35.890209,45.0,-6.0,45.400002,-7.9000001
nan,,,0.91887999,10.469999,-10.980015,35.657402,45.0,-6.0,45.400002,-7.9000001
nan,,,0.93232,10.34,-10.806866,35.252171,45.0,-6.0,45.400002,-7.9000001
nan,,,0.94576001,10.3,-10.634804,35.127048,45.0,-6.0,45.400002,-7.8000002
nan,,,0.95727992,10.23,-10.488173,34.907597,45.0,-6.0,45.400002,-7.8000002
nan,,,0.96879995,10.17,-10.342318,34.718998,45.0,-6.0,45.400002,-7.8000002
nan,,,0.97839999,10.11,-10.221354,34.529926,45.0,-6.0,45.400002,-7.8000002
nan,,,0.98607993,10.045,-10.124962,34.324581,45.0,-6.0,45.400002,-7.8000002
nan,,,0.99375999,9.9849997,-10.028902,34.134548,45.0,-6.0,45.400002,-7.8000002
nan,,,0.99951994,9.9549999,-9.957077,34.039356,45.0,-6.0,45.400002,-7.6999998
nan,,,1.00528,9.9200001,-9.8854313,33.928154,45.0,-6.0,45.5,-7.6999998
nan,,,1.0148799,9.8850002,-9.7664356,33.816792,45.0,-6.0,45.5,-7.6999998
nan,,,1.0187199,9.8499994,-9.718977,33.705269,45.0,-6.0,45.5,-7.6999998
nan,,,1.02832,9.8149996,-9.6006832,33.59359,45.0,-6.0,45.5,-7.6999998
nan,,,1.036,9.7699995,-9.506403,33.449768,45.0,-6.0,45.5,-7.5999999
nan,,,1.04368,9.7249994,-9.4124393,33.305679,45.0,-6.0,45.5,-7.5999999
nan,,,1.0494399,9.6750002,-9.3421726,33.145275,45.0,-6.0,45.5,-7.5999999
nan,,,1.05712,9.6099997,-9.2487488,32.936256,45.0,-6.0,45.5,-7.5999999
nan,,,1.0609599,9.5549994,-9.2021542,32.758968,45.0,-6.0,45.5,-7.5
nan,,,1.0647999,9.5,-9.1556339,32.581284,45.0,-6.0,45.5,-7.5
nan,,,1.07056,9.4449997,-9.0859985,32.403198,45.0,-6.0,45.5,-7.5
nan,,,1.0763199,9.3999996,-9.016531,32.257198,45.0,-6.0,45.5,-7.5
nan,,,1.0801599,9.3450003,-8.9703159,32.078396,45.0,-6.0,45.5,-7.5
nan,,,1.0801599,9.3450003,-8.9703159,32.078396,45.0,-6.0,45.5,-7.5
nan,,,1.084,9.29,-8.9241734,31.899185,45.0,-6.0,45.5,-7.5
nan,,,1.084,9.29,-8.9241734,31.899185,45.0,-6.0,45.5,-7.4000001
nan,,,1.08784,9.2399998,-8.8781052,31.735924,45.0,-6.0,45.5,-7.4000001
nan,,,1.08784,9.2399998,-8.8781052,31.735924,45.0,-6.0,45.5,-7.4000001
nan,,,1.0935999,9.1949997,-8.8091412,31.588707,45.0,-6.0,45.5,-7.4000001
nan,,,1.0935999,9.1949997,-8.8091412,31.588707,45.0,-6.0,45.5,-7.4000001
nan,,,1.09936,9.1399994,-8.740345,31.408409,45.0,-6.0,45.5,-7.4000001
nan,,,1.09936,9.1399994,-8.740345,31.408409,45.0,-6.0,45.5,-7.3000002
nan,,,1.10128,9.0950003,-8.7174492,39.4627,45.0,-6.0,45.5,-7.3000002
nan,,,1.10128,9.0950003,-8.7174492,39.4627,45.0,-6.0,45.5,-7.3000002
nan,,,1.1051199,9.04,-8.6717129,39.267784,45.0,-6.0,45.5,-7.3000002
nan,,,1.1089599,8.9899998,-8.6260471,39.089813,45.0,-6.0,45.5,-7.3000002
nan,,,1.1128,8.9399996,-8.5804539,38.91111,45.0,-6.0,45.5,-7.3000002
nan,,,1.11664,8.8899994,-8.5349331,38.731682,45.0,-6.0,45.5,-7.1999998
nan,,,1.1223999,8.8450003,-8.4667873,38.56955,45.0,-6.0,45.5,-7.3000002
nan,,,1.1243199,8.8000002,-8.444109,38.40683,45.0,-6.0,45.5,-7.1999998
nan,,,1.12816,8.75,-8.398798,38.225319,45.0,-6.0,45.5,-7.1999998
nan,,,1.13008,8.7049999,-8.376173,38.06131,45.0,-6.0,45.5,-7.1999998
nan,,,1.13392,8.6599998,-8.3309708,37.896698,45.0,-6.0,45.5,-7.1999998
nan,,,1.1358399,8.6099997,-8.3083973,37.713066,45.0,-6.0,45.5,-7.0999999
nan,,,1.1377599,8.54,-8.285841,37.45472,45.0,-6.0,45.5,-6.6999998
nan,,,1.1416,8.5,-8.2407799,37.306427,45.0,-6.0,45.599998,-6.6999998
nan,,,1.14352,8.4549999,-8.2182751,37.139015,45.0,-6.0,45.599998,-6.8000002
nan,,,1.14736,8.415,-8.1733189,36.98967,45.0,-6.0,45.5,-6.9000001
nan,,,1.14928,8.3800001,-8.1508656,36.858589,45.0,-6.0,45.5,-6.9000001
nan,,,1.1511999,8.335,-8.1284313,36.689499,45.0,-6.0,45.5,-7.0
nan,,,1.1531199,8.3049994,-8.1060123,36.576424,45.0,-6.0,45.599998,-6.9000001
nan,,,1.15696,8.2649994,-8.0612278,36.425224,45.0,-6.0,45.599998,-6.9000001
nan,,,1.15888,8.2299995,-8.0388622,36.292511,45.0,-6.0,45.599998,-6.9000001
nan,,,1.1608,8.1899996,-8.0165119,36.140366,45.0,-6.0,45.599998,-6.9000001
nan,,,1.16272,8.1300001,-7.9941807,35.911209,45.0,-6.0,45.599998,-6.6999998
nan,,,1.1646399,8.0799999,-7.9718628,35.719368,45.0,-6.0,45.599998,-6.3000002
nan,,,1.1665599,8.0500002,-7.949564,35.603889,45.0,-6.0,45.599998,-6.5
nan,,,1.1684799,8.0149994,-7.9272823,35.468781,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1703999,7.9899998,-7.9050179,35.372047,45.0,-6.0,45.599998,-6.6999998
nan,,,1.17232,7.9449997,-7.8827686,35.197411,45.0,-6.0,45.599998,-6.6999998
nan,,,1.17424,7.915,-7.8605366,35.080627,45.0,-6.0,45.599998,-6.6999998
nan,,,1.17616,7.8799996,-7.8383236,34.944008,45.0,-6.0,45.599998,-6.6999998
nan,,,1.17616,7.8449998,-7.8383236,34.806992,45.0,-6.0,45.599998,-6.6999998
nan,,,1.17808,7.8199997,-7.816124,34.708878,45.0,-6.0,45.599998,-6.6999998
nan,,,1.1799999,7.7849998,-7.7939434,34.571175,45.0,-6.0,45.599998,-6.6999998
nan,,,1.1819199,7.7249999,-7.7717781,33.201347,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1838399,7.6799998,-7.74963,33.0522,45.0,-6.0,45.599998,-6.3000002
nan,,,1.1857599,7.6549997,-7.727499,32.968842,45.0,-6.0,45.599998,-6.3000002
nan,,,1.18768,7.6299996,-7.7053833,32.885109,45.0,-6.0,45.599998,-6.5
nan,,,1.1896,7.5949998,-7.6832829,32.767273,45.0,-6.0,45.599998,-6.5
nan,,,1.19152,7.5699997,-7.6612034,32.682663,45.0,-6.0,45.599998,-6.5999999
nan,,,1.19152,7.54,-7.6612034,32.580635,45.0,-6.0,45.599998,-6.5999999
nan,,,1.19344,7.5099998,-7.6391354,32.478088,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1953599,7.4849997,-7.6170864,32.392242,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1972799,7.4549999,-7.5950546,32.288719,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1991999,7.4249997,-7.5730381,32.184677,45.0,-6.0,45.599998,-6.5999999
nan,,,1.1991999,7.3999996,-7.5730381,32.097557,45.0,-6.0,45.599998,-6.5
nan,,,1.2011199,7.3449998,-7.5510387,31.904619,45.0,-6.0,45.599998,-6.1999998
nan,,,1.2011199,7.3449998,-7.5510387,31.904619,45.0,-6.0,45.599998,-6.0999999
nan,,,1.20496,7.3199997,-7.5070839,31.816324,45.0,-6.0,45.599998,-6.0999999
nan,,,1.20496,7.3199997,-7.5070839,31.816324,45.0,-6.0,45.599998,-6.1999998
nan,,,1.20496,7.3049998,-7.5070839,31.763178,45.0,-6.0,45.599998,-6.1999998
nan,,,1.20496,7.3049998,-7.5070839,31.763178,45.0,-6.0,45.599998,-6.3000002
nan,,,1.20688,7.2999997,-7.4851303,31.745424,45.0,-6.0,45.599998,-6.3000002
nan,,,1.20688,7.2999997,-7.4851303,31.745424,45.0,-6.0,45.599998,-6.4000001
nan,,,1.20688,7.29,-7.4851303,31.709883,45.0,-6.0,45.599998,-6.4000001
nan,,,1.20688,7.29,-7.4851303,31.709883,45.0,-6.0,45.599998,-6.4000001
nan,,,1.2088,7.2849998,-7.4631977,31.692091,45.0,-6.0,45.599998,-6.4000001
nan,,,1.2107199,7.27,-7.4412746,31.638628,45.0,-6.0,45.599998,-6.4000001
nan,,,1.2126399,7.2249999,-7.4193726,31.477434,45.0,-6.0,45.599998,-6.3000002
nan,,,1.2145599,7.2049999,-7.3974857,31.405401,45.0,-6.0,45.599998,-5.9000001
nan,,,1.2164799,7.2049999,-7.3756123,31.405401,45.0,-6.0,45.599998,-6.0
nan,,,1.2184,7.1900001,-7.353756,31.351229,45.0,-6.0,45.599998,-6.0999999
nan,,,1.2184,7.1749997,-7.353756,31.296923,45.0,-6.0,45.599998,-6.1999998
nan,,,1.22032,7.165,-7.3319168,31.260641,45.0,-6.0,45.599998,-6.3000002
nan,,,1.22032,7.145,-7.3319168,31.187891,45.0,-6.0,45.599998,-6.3000002
nan,,,1.22224,7.125,-7.310091,31.114908,45.0,-6.0,45.599998,-6.3000002
nan,,,1.22416,7.0949998,-7.2882824,31.004969,45.0,-6.0,45.599998,-6.3000002
nan,,,1.2260799,7.0549998,-7.2664928,30.857565,45.0,-6.0,45.599998,-6.1999998
nan,,,1.2279999,7.0249996,-7.2447147,30.74637,45.0,-6.0,45.700001,-5.8000002
nan,,,1.2279999,7.02,-7.2447147,30.727793,45.0,-6.0,45.599998,-5.9000001
nan,,,1.2299199,7.0,-7.2229538,30.653307,45.0,-6.0,45.700001,-6.0999999
nan,,,1.23184,6.9849997,-7.2012081,30.597281,45.0,-6.0,45.700001,-6.0999999
nan,,,1.23184,6.9699998,-7.2012081,30.541113,45.0,-6.0,45.700001,-6.1999998
nan,,,1.23376,6.9499998,-7.1794796,30.466017,45.0,-6.0,45.599998,-6.1999998
nan,,,1.23568,6.9349999,-7.1577644,30.409529,45.0,-6.0,45.700001,-6.1999998
nan,,,1.2376,6.915,-7.1360664,30.334002,45.0,-6.0,45.700001,-6.1999998
nan,,,1.2414399,6.8849998,-7.0927181,30.220247,45.0,-6.0,45.700001,-6.1999998
nan,,,1.2414399,6.8299999,-7.0927181,30.010271,45.0,-6.0,45.700001,-5.8000002
nan,,,1.2433599,6.8249998,-7.071064,29.991095,45.0,-6.0,45.700001,-5.8000002
nan,,,1.2433599,6.8150001,-7.071064,29.952684,45.0,-6.0,45.700001,-5.9000001
nan,,,1.2452799,6.7950001,-7.049427,29.875685,45.0,-6.0,45.700001,-6.0
nan,,,1.2472,6.7749996,-7.0278053,29.798433,45.0,-6.0,45.700001,-6.0
nan,,,1.24912,6.7649999,-7.0062008,29.759718,45.0,-6.0,45.700001,-6.0999999
nan,,,1.24912,6.7449999,-7.0062008,29.682085,45.0,-6.0,45.700001,-6.0
nan,,,1.25104,6.7249999,-6.9846096,29.604212,45.0,-6.0,45.700001,-6.0999999
nan,,,1.25104,6.71,-6.9846096,29.545641,45.0,-6.0,45.700001,-6.0
nan,,,1.25296,6.6999998,-6.9630356,29.506521,45.0,-6.0,45.700001,-6.0
nan,,,1.25488,6.6549997,-6.9414768,29.329676,45.0,-6.0,45.700001,-6.0
nan,,,1.2567999,6.5999999,-6.9199314,29.111788,45.0,-6.0,45.700001,-5.5
nan,,,1.2567999,6.6199999,-6.9199314,29.19124,45.0,-6.0,45.700001,-5.5999999
nan,,,0.95343995,10.27,-10.536963,35.033077,45.0,-6.0,45.700001,-5.8000002
nan,,,1.0475199,10.115,-9.3655739,34.5457,45.0,-6.0,45.700001,-5.0
nan,,,1.0340799,10.099999,-9.5299435,34.498371,45.0,-6.0,45.700001,-4.5
nan,,,1.0072,10.059999,-9.8615932,34.372017,45.0,-6.0,45.700001,-4.3000002
nan,,,0.98992002,10.04,-10.076891,34.308765,45.0,-6.0,45.700001,-4.1999998
nan,,,0.96879995,10.105,-10.342318,34.514149,45.0,-6.0,45.700001,-4.4000001
nan,,,0.77679992,10.085,-12.88128,34.451012,45.0,-6.0,45.700001,-4.4000001
nan,,,0.69615996,10.115,-14.023376,34.5457,45.0,-6.0,45.599998,-4.5
nan,,,0.64624,10.105,-14.75569,34.514149,45.0,-6.0,45.599998,-4.6999998
nan,,,0.78447998,10.099999,-12.775008,34.498371,45.0,-6.0,45.599998,-4.8000002
nan,,,0.57711995,11.384999,-15.804054,38.44923,45.0,-6.0,45.599998,-4.9000001
nan,,,0.38896,11.855,-18.884552,39.842854,45.0,-6.0,45.599998,-5.0999999
nan,,,0.31599998,11.71,-20.179424,39.415791,45.0,-6.0,45.599998,-5.1999998
nan,,,0.48495996,11.889999,-17.269007,39.945549,45.0,-6.0,45.599998,-5.1999998
nan,,,0.48495996,11.889999,-17.269007,39.945549,45.0,-6.0,45.599998,-5.4000001
nan,,,0.36592001,11.985,-19.286938,40.223553,45.0,-6.0,45.599998,-5.4000001
nan,,,0.36592001,11.985,-19.286938,40.223553,45.0,-6.0,45.5,-5.5999999
nan,,,0.42351997,11.825,-18.291842,39.754704,45.0,-6.0,45.5,-5.5999999
nan,,,0.42351997,11.825,-18.291842,39.754704,45.0,-6.0,45.5,-5.8000002
nan,,,0.78255999,11.105,-12.801537,37.606037,45.0,-6.0,45.5,-5.8000002
nan,,,0.78255999,11.105,-12.801537,37.606037,45.0,-6.0,45.5,-6.0999999
nan,,,0.82863998,10.42,-12.171976,35.501804,45.0,-6.0,45.5,-6.0999999
nan,,,0.82863998,10.42,-12.171976,35.501804,45.0,-6.0,45.5,-6.9000001
nan,,,0.86127996,10.55,-11.734774,35.905704,45.0,-6.0,45.5,-7.4000001
nan,,,0.89007998,10.485,-11.354778,35.704021,45.0,-6.0,45.5,-7.8000002
nan,,,0.91311991,10.38,-11.054558,35.377087,45.0,-6.0,45.5,-7.9000001
nan,,,0.93232,10.245,-10.806866,34.954674,45.0,-6.0,45.5,-8.0
nan,,,0.94959998,10.16,-10.585841,34.687515,45.0,-6.0,45.599998,-8.1000004
nan,,,0.96495998,10.224999,-10.390848,34.891895,45.0,-6.0,45.599998,-8.1000004
nan,,,0.97839999,10.059999,-10.221354,34.372017,45.0,-6.0,45.599998,-8.1000004
nan,,,0.99184,9.9899998,-10.052885,34.150402,45.0,-6.0,45.599998,-8.1000004
nan,,,1.0033599,9.9299994,-9.9092941,33.959942,45.0,-6.0,45.599998,-8.1000004
nan,,,1.0148799,9.8549995,-9.7664356,33.72121,45.0,-6.0,45.599998,-8.1000004
nan,,,1.0264,9.7849998,-9.6243,33.497738,45.0,-6.0,45.599998,-8.1000004
nan,,,1.0340799,9.71,-9.5299435,33.257595,45.0,-6.0,45.599998,-8.0
nan,,,1.0455999,9.6449995,-9.388998,33.048874,45.0,-6.0,45.599998,-8.0
nan,,,1.05136,9.5799999,-9.3187847,32.839607,45.0,-6.0,45.599998,-8.0
nan,,,1.05712,9.5199995,-9.2487488,32.645943,45.0,-6.0,45.700001,-8.0
nan,,,1.0609599,9.46,-9.2021542,32.451809,45.0,-6.0,45.700001,-8.0
nan,,,1.0628799,9.4049997,-9.1788845,32.273434,45.0,-6.0,45.599998,-8.0
nan,,,1.06864,9.3400002,-9.1091919,32.062119,45.0,-6.0,45.700001,-7.9000001
nan,,,1.07056,9.2849998,-9.0859985,31.882877,45.0,-6.0,45.700001,-7.9000001
nan,,,1.07248,9.2349997,-9.0628262,31.719578,45.0,-6.0,45.700001,-7.9000001
nan,,,1.0763199,9.1750002,-9.016531,31.523193,45.0,-6.0,45.700001,-7.9000001
nan,,,1.0782399,9.125,-8.9934177,31.359165,45.0,-6.0,45.700001,-7.8000002
nan,,,1.08208,9.0799999,-8.9472351,39.40963,45.0,-6.0,45.700001,-7.8000002
nan,,,1.08592,9.0249996,-8.9011307,39.21447,45.0,-6.0,45.700001,-7.8000002
nan,,,1.08784,8.9449997,-8.8781052,38.929016,45.0,-6.0,45.700001,-7.5999999
nan,,,1.0916799,8.875,-8.8321133,38.677711,45.0,-6.0,45.700001,-7.1999998
nan,,,1.0935999,8.835,-8.8091412,38.53344,45.0,-6.0,45.700001,-7.3000002
nan,,,1.09744,8.7950001,-8.7632599,38.38871,45.0,-6.0,45.700001,-7.5
nan,,,1.09744,8.7449999,-8.7632599,38.207115,45.0,-6.0,45.700001,-7.5999999
nan,,,1.10128,8.6999998,-8.7174492,38.043045,45.0,-6.0,45.700001,-7.5999999
nan,,,1.1032,8.6599998,-8.6945724,37.896698,45.0,-6.0,45.700001,-7.5999999
nan,,,1.1051199,8.6199999,-8.6717129,37.749855,45.0,-6.0,45.700001,-7.5999999
nan,,,1.1070399,8.5749998,-8.6488705,37.584084,45.0,-6.0,45.700001,-7.5999999
nan,,,1.1089599,8.5349998,-8.6260471,37.436211,45.0,-6.0,45.700001,-7.5999999
nan,,,1.11088,8.4449997,-8.603241,37.101715,45.0,-6.0,45.700001,-7.4000001
nan,,,1.11472,8.3999996,-8.5576859,36.933533,45.0,-6.0,45.700001,-7.0999999
nan,,,1.11664,8.3699999,-8.5349331,36.821068,45.0,-6.0,45.700001,-7.1999998
nan,,,1.11856,8.3299999,-8.5122013,36.67067,45.0,-6.0,45.700001,-7.3000002
nan,,,1.11856,8.2950001,-8.5122013,36.538673,45.0,-6.0,45.700001,-7.3000002
nan,,,1.11856,8.2950001,-8.5122013,36.538673,45.0,-6.0,45.700001,-7.4000001
nan,,,1.1204799,8.25,-8.4894848,36.368393,45.0,-6.0,45.700001,-7.4000001
nan,,,1.1204799,8.25,-8.4894848,36.368393,45.0,-6.0,45.799999,-7.4000001
nan,,,1.1243199,8.2200003,-8.444109,36.254524,45.0,-6.0,45.799999,-7.4000001
nan,,,1.1243199,8.2200003,-8.444109,36.254524,45.0,-6.0,45.799999,-7.4000001
nan,,,1.12624,8.1750002,-8.4214439,36.083191,45.0,-6.0,45.799999,-7.4000001
nan,,,1.12624,8.1750002,-8.4214439,36.083191,45.0,-6.0,45.700001,-7.5
nan,,,1.12816,8.125,-8.398798,35.892059,45.0,-6.0,45.700001,-7.5
nan,,,1.12816,8.125,-8.398798,35.892059,45.0,-6.0,45.700001,-7.3000002
nan,,,1.12816,8.0749998,-8.398798,35.700142,45.0,-6.0,45.700001,-7.3000002
nan,,,1.12816,8.0749998,-8.398798,35.700142,45.0,-6.0,45.700001,-6.9000001
nan,,,1.132,8.04,-8.3535633,35.565323,45.0,-6.0,45.700001,-6.9000001
nan,,,1.132,8.04,-8.3535633,35.565323,45.0,-6.0,45.700001,-7.0999999
nan,,,1.132,8.0050001,-8.3535633,35.430115,45.0,-6.0,45.700001,-7.0999999
nan,,,1.132,8.0050001,-8.3535633,35.430115,45.0,-6.0,45.700001,-7.1999998
nan,,,1.13392,7.9749999,-8.3309708,35.313904,45.0,-6.0,45.700001,-7.1999998
nan,,,1.13392,7.9749999,-8.3309708,35.313904,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1358399,7.9400001,-8.3083973,35.177971,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1358399,7.9400001,-8.3083973,35.177971,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1377599,7.915,-8.285841,35.080627,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1377599,7.915,-8.285841,35.080627,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1396799,7.8799996,-8.2633038,34.944008,45.0,-6.0,45.700001,-7.3000002
nan,,,1.1396799,7.8799996,-8.2633038,34.944008,45.0,-6.0,45.700001,-7.4000001
nan,,,1.1416,7.8449998,-8.2407799,34.806992,45.0,-6.0,45.700001,-7.4000001
nan,,,1.1416,7.8449998,-8.2407799,34.806992,45.0,-6.0,45.700001,-7.4000001
nan,,,1.14352,7.7849998,-8.2182751,34.571175,45.0,-6.0,45.700001,-7.4000001
nan,,,1.14352,7.7849998,-8.2182751,34.571175,45.0,-6.0,45.700001,-7.0999999
nan,,,1.14544,7.7399998,-8.1957874,33.250793,45.0,-6.0,45.700001,-7.0999999
nan,,,1.14544,7.7399998,-8.1957874,33.250793,45.0,-6.0,45.700001,-6.6999998
nan,,,1.14736,7.71,-8.1733189,33.151772,45.0,-6.0,45.700001,-6.6999998
nan,,,1.14736,7.71,-8.1733189,33.151772,45.0,-6.0,45.799999,-6.9000001
nan,,,1.14736,7.6849999,-8.1733189,33.068848,45.0,-6.0,45.799999,-7.0
nan,,,1.14928,7.6549997,-8.1508656,32.968842,45.0,-6.0,45.799999,-7.0999999
nan,,,1.1511999,7.625,-8.1284313,32.868317,45.0,-6.0,45.799999,-7.3000002
nan,,,1.1531199,7.5949998,-8.1060123,32.767273,45.0,-6.0,45.799999,-7.1999998
nan,,,1.1531199,7.5650001,-8.1060123,32.665695,45.0,-6.0,45.799999,-7.1999998
nan,,,1.1550399,7.54,-8.0836124,32.580635,45.0,-6.0,45.799999,-7.1999998
nan,,,1.15696,7.5049996,-8.0612278,32.460945,45.0,-6.0,45.799999,-7.1999998
nan,,,1.15696,7.4499998,-8.0612278,32.2714,45.0,-6.0,45.799999,-6.8000002
nan,,,1.15888,7.4299998,-8.0388622,32.202042,45.0,-6.0,45.799999,-6.8000002
nan,,,1.1608,7.4049997,-8.0165119,32.115013,45.0,-6.0,45.799999,-6.9000001
nan,,,1.16272,7.3849998,-7.9941807,32.045113,45.0,-6.0,45.799999,-7.0
nan,,,1.1646399,7.375,-7.9718628,32.010071,45.0,-6.0,45.799999,-7.0999999
nan,,,1.1646399,7.3649998,-7.9718628,31.974981,45.0,-6.0,45.799999,-7.0999999
nan,,,1.1665599,7.3299999,-7.949564,31.851686,45.0,-6.0,45.799999,-7.0999999
nan,,,1.1684799,7.3199997,-7.9272823,31.816324,45.0,-6.0,45.799999,-7.0999999
nan,,,1.1703999,7.2549996,-7.9050179,31.585024,45.0,-6.0,45.799999,-6.8000002
nan,,,1.17232,7.27,-7.8827686,31.638628,45.0,-6.0,45.799999,-6.5
nan,,,1.17232,7.2849998,-7.8827686,31.692091,45.0,-6.0,45.799999,-6.6999998
nan,,,1.17424,7.2749996,-7.8605366,31.656469,45.0,-6.0,45.799999,-6.8000002
nan,,,1.17616,7.2749996,-7.8383236,31.656469,45.0,-6.0,45.799999,-6.9000001
nan,,,1.17616,7.2599998,-7.8383236,31.602911,45.0,-6.0,45.799999,-7.0
nan,,,1.17808,7.25,-7.816124,31.567137,45.0,-6.0,45.799999,-7.0
nan,,,1.17808,7.1799998,-7.816124,31.315035,45.0,-6.0,45.799999,-6.6999998
nan,,,1.1799999,7.1700001,-7.7939434,31.278784,45.0,-6.0,45.799999,-6.3000002
nan,,,1.1819199,7.1700001,-7.7717781,31.278784,45.0,-6.0,45.799999,-6.5
nan,,,1.37392,7.1499996,-5.633234,31.206102,45.0,-6.0,45.299999,-5.9000001
nan,,,1.42,6.895,-5.1409283,30.258242,45.0,-6.0,44.5,-4.5
nan,,,1.47952,6.8999996,-4.5157261,30.277201,45.0,-6.0,43.700001,-3.2
nan,,,1.16272,11.25,-7.9941807,38.043911,45.0,-6.0,43.700001,-3.2
nan,,,1.16272,11.25,-7.9941807,38.043911,45.0,-6.0,43.0,-2.4000001
nan,,,1.0455999,11.34,-9.388998,38.314377,45.0,-6.0,43.0,-2.4000001
nan,,,1.0455999,11.34,-9.388998,38.314377,45.0,-6.0,42.400002,-2.2
nan,,,1.0782399,11.535,-8.9934177,38.896954,45.0,-6.0,42.400002,-2.2
nan,,,1.0782399,11.535,-8.9934177,38.896954,45.0,-6.0,42.200001,-2.3
nan,,,0.98415995,11.5,-10.149031,38.792736,45.0,-6.0,42.200001,-2.3
nan,,,0.98415995,11.5,-10.149031,38.792736,45.0,-6.0,42.099998,-2.4000001
nan,,,0.77487993,11.139999,-12.907913,37.711971,45.0,-6.0,42.099998,-2.4000001
nan,,,0.77487993,11.139999,-12.907913,37.711971,45.0,-6.0,41.900002,-2.5
nan,,,0.81136,11.264999,-12.406338,38.089054,45.0,-6.0,41.900002,-2.5
nan,,,0.81136,11.264999,-12.406338,38.089054,45.0,-6.0,41.799999,-2.4000001
nan,,,0.87663996,11.415,-11.531448,38.538998,45.0,-6.0,41.799999,-2.4000001
nan,,,0.87663996,11.415,-11.531448,38.538998,45.0,-6.0,41.799999,-2.2
nan,,,0.93232,11.509999,-10.806866,38.822525,45.0,-6.0,41.799999,-2.2
nan,,,0.93232,11.509999,-10.806866,38.822525,45.0,-6.0,41.900002,-2.0999999
nan,,,0.99567997,11.559999,-10.00494,38.971302,45.0,-6.0,41.900002,-2.0999999
nan,,,0.99567997,11.559999,-10.00494,38.971302,45.0,-6.0,42.0,-2.0999999
nan,,,0.70767999,11.67,-13.857199,39.297531,45.0,-6.0,42.0,-2.0999999
nan,,,0.70767999,11.67,-13.857199,39.297531,45.0,-6.0,42.099998,-2.2
nan,,,0.76143992,12.384999,-13.095095,41.38213,45.0,-6.0,42.099998,-2.2
nan,,,0.76143992,12.384999,-13.095095,41.38213,45.0,-6.0,42.200001,-2.5
nan,,,0.69231999,12.389999,-14.079,41.396492,45.0,-6.0,42.200001,-2.5
nan,,,0.69231999,12.389999,-14.079,41.396492,45.0,-6.0,42.299999,-2.5999999
nan,,,0.55023992,12.45,-16.223129,41.568584,45.0,-6.0,42.299999,-2.5999999
nan,,,0.55023992,12.45,-16.223129,41.568584,45.0,-6.0,42.400002,-2.7
nan,,,0.63663995,12.599999,-14.898856,41.996941,45.0,-6.0,42.400002,-2.7
nan,,,0.63663995,12.599999,-14.898856,41.996941,45.0,-6.0,42.599998,-2.8
nan,,,0.51183999,12.52,-16.83341,41.768818,45.0,-6.0,42.599998,-2.8
nan,,,0.51183999,12.52,-16.83341,41.768818,45.0,-6.0,42.799999,-2.9000001
nan,,,0.71727991,12.63,-13.719507,42.082287,45.0,-6.0,42.799999,-2.9000001
nan,,,0.71727991,12.63,-13.719507,42.082287,45.0,-6.0,43.0,-2.7
nan,,,0.71727991,12.719999,-13.719507,42.337696,45.0,-6.0,43.0,-2.7
nan,,,0.71727991,12.719999,-13.719507,42.337696,45.0,-6.0,43.200001,-2.4000001
nan,,,0.73456001,12.77,-13.473429,42.479176,45.0,-6.0,43.200001,-2.4000001
nan,,,0.73456001,12.77,-13.473429,42.479176,45.0,-6.0,43.400002,-2.5
nan,,,0.52528,12.65,-16.618229,42.13913,45.0,-6.0,43.400002,-2.5
nan,,,0.52528,12.65,-16.618229,42.13913,45.0,-6.0,43.400002,-2.5
nan,,,0.64815998,12.905,-14.727149,42.859695,45.0,-6.0,43.400002,-2.5
nan,,,0.64815998,12.905,-14.727149,42.859695,45.0,-6.0,43.5,-2.4000001
nan,,,0.64432001,12.83,-14.784262,42.648563,45.0,-6.0,43.5,-2.4000001
nan,,,0.64432001,12.83,-14.784262,42.648563,45.0,-6.0,43.700001,-2.5
nan,,,0.55791998,12.889999,-16.10272,42.817524,45.0,-6.0,43.700001,-2.5
nan,,,0.55791998,12.889999,-16.10272,42.817524,45.0,-6.0,44.0,-2.5
nan,,,0.71920002,12.974999,-13.692051,43.05616,45.0,-6.0,44.0,-2.5
